mu,n,m,alpha,mutation,div_threshold,euclidean_norm,generations,max_generations,diversity,fitness,opt,starting_robustness,ending_robustness
3,10,1,1,XRAI_3.00,0.85,1,5.8,900.0,0.8909670000000001,2.0,0.4,0.2,0.2
3,10,1,1,XRAI_3.00,1.0,0,22.4,900.0,1.0,3.0,0.4,0.3,0.4
3,10,1,1,XRAI_3.00,1.0,1,21.0,900.0,1.0,3.2,0.4,0.2,0.6
3,10,3,0,1RAI,0.25,0,4.4,900.0,0.30666659999999996,0.0,0.0,0.2,0.2
3,10,3,0,1RAI,0.25,1,4.4,900.0,0.2999248,0.0,0.0,0.2,0.2
3,10,3,0,1RAI,0.5,0,8.6,900.0,0.54,0.0,0.0,0.2,0.3
3,10,3,0,1RAI,0.5,1,10.2,900.0,0.5481393999999999,0.0,0.0,0.2,0.3
3,10,3,0,1RAI,0.75,0,20.2,900.0,0.7833335,0.0,0.0,0.3,0.4
3,10,3,0,1RAI,0.75,1,27.4,900.0,0.7708569,0.0,0.0,0.3,0.2
3,10,3,0,1RAI,0.85,0,32.2,900.0,0.8800001999999999,0.0,0.0,0.4,0.4
3,10,3,0,1RAI,0.85,1,38.9,900.0,0.8636385000000001,0.0,0.0,0.2,0.2
3,10,3,0,1RAI,1.0,0,160.8,900.0,1.0,0.0,0.0,0.4,0.2
3,10,3,0,1RAI,1.0,1,244.6,900.0,1.0,0.0,0.0,0.2,0.0
3,10,3,0,XRAI_0.00,0.25,0,5.0,900.0,0.3066668,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.00,0.25,1,5.0,900.0,0.30237030000000004,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.00,0.5,0,13.3,900.0,0.5466668,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_0.00,0.5,1,13.3,900.0,0.5770335,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_0.00,0.75,0,26.3,900.0,0.7800002,0.0,0.0,0.3,0.4
3,10,3,0,XRAI_0.00,0.75,1,27.8,900.0,0.7918505,0.0,0.0,0.3,0.2
3,10,3,0,XRAI_0.00,0.85,0,39.5,900.0,0.8733335999999999,0.0,0.0,0.4,0.4
3,10,3,0,XRAI_0.00,0.85,1,45.2,900.0,0.8718764,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_0.00,1.0,0,178.3,900.0,1.0,0.0,0.0,0.4,0.2
3,10,3,0,XRAI_0.00,1.0,1,225.2,900.0,1.0,0.0,0.0,0.3,0.2
3,10,3,0,XRAI_0.10,0.25,0,5.0,900.0,0.3066669,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.10,0.25,1,5.0,900.0,0.3017831,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.10,0.5,0,13.0,900.0,0.5666667000000001,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_0.10,0.5,1,13.8,900.0,0.5427478,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.10,0.75,0,25.7,900.0,0.7800002,0.0,0.0,0.3,0.3
3,10,3,0,XRAI_0.10,0.75,1,25.6,900.0,0.7829368,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.10,0.85,0,36.9,900.0,0.8700002999999998,0.0,0.0,0.3,0.2
3,10,3,0,XRAI_0.10,0.85,1,33.1,900.0,0.8636385000000001,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.10,1.0,0,200.9,900.0,1.0,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.10,1.0,1,173.7,900.0,1.0,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.15,0.25,0,4.2,900.0,0.3000002,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.15,0.25,1,4.5,900.0,0.2979616,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.15,0.5,0,11.4,900.0,0.53,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.15,0.5,1,11.9,900.0,0.5450165,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.15,0.75,0,24.9,900.0,0.7866668,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_0.15,0.75,1,23.6,900.0,0.7870922,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.15,0.85,0,36.1,900.0,0.8833335,0.0,0.0,0.3,0.2
3,10,3,0,XRAI_0.15,0.85,1,36.9,900.0,0.8708478,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.15,1.0,0,281.7,900.0,1.0,0.0,0.0,0.2,0.1
3,10,3,0,XRAI_0.15,1.0,1,274.7,900.0,1.0,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.20,0.25,0,3.6,900.0,0.28000020000000003,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.20,0.25,1,3.9,900.0,0.27717800000000004,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.20,0.5,0,9.8,900.0,0.54,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.20,0.5,1,10.6,900.0,0.5527740999999999,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.20,0.75,0,21.8,900.0,0.7766669,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.20,0.75,1,21.0,900.0,0.7753437,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_0.20,0.85,0,33.8,900.0,0.8833335,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.20,0.85,1,29.7,900.0,0.8759075,0.0,0.0,0.3,0.4
3,10,3,0,XRAI_0.20,1.0,0,222.6,900.0,1.0,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_0.20,1.0,1,194.7,900.0,1.0,0.0,0.0,0.4,0.3
3,10,3,0,XRAI_0.40,0.25,0,3.7,900.0,0.31666669999999997,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.40,0.25,1,3.7,900.0,0.30661750000000004,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.40,0.5,0,6.8,900.0,0.5633332999999999,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.40,0.5,1,7.2,900.0,0.5556089,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.40,0.75,0,20.1,900.0,0.7866668,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.40,0.75,1,22.3,900.0,0.8030452,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.40,0.85,0,34.2,900.0,0.8833335,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_0.40,0.85,1,35.2,900.0,0.8720800000000001,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_0.40,1.0,0,254.7,900.0,1.0,0.0,0.0,0.3,0.0
3,10,3,0,XRAI_0.40,1.0,1,205.4,900.0,1.0,0.0,0.0,0.3,0.3
3,10,3,0,XRAI_0.75,0.25,0,3.4,900.0,0.3200001,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.75,0.25,1,3.5,900.0,0.3306677,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.75,0.5,0,7.5,900.0,0.5599999,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.75,0.5,1,8.8,900.0,0.5545538999999999,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.75,0.75,0,19.7,900.0,0.7933334999999999,0.0,0.0,0.2,0.1
3,10,3,0,XRAI_0.75,0.75,1,21.8,900.0,0.7830112,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.75,0.85,0,33.4,900.0,0.8733335999999999,0.0,0.0,0.1,0.2
3,10,3,0,XRAI_0.75,0.85,1,41.6,900.0,0.8940805000000001,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_0.75,1.0,0,319.0,900.0,0.9966667000000001,0.0,0.0,0.2,0.0
3,10,3,0,XRAI_0.75,1.0,1,206.1,900.0,1.0,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.00,0.25,0,3.6,900.0,0.3366668,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.00,0.25,1,3.7,900.0,0.3419177,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.00,0.5,0,7.7,900.0,0.5666666,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.00,0.5,1,9.5,900.0,0.5940936,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.00,0.75,0,16.5,900.0,0.7866668,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.00,0.75,1,20.7,900.0,0.7649763999999999,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.00,0.85,0,30.9,900.0,0.8700002999999998,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_1.00,0.85,1,42.0,900.0,0.8744715,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.00,1.0,0,189.9,900.0,1.0,0.0,0.0,0.3,0.1
3,10,3,0,XRAI_1.00,1.0,1,228.0,900.0,1.0,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.20,0.25,0,4.1,900.0,0.36333340000000003,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.20,0.25,1,4.1,900.0,0.3478141,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.20,0.5,0,7.3,900.0,0.5533333,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.20,0.5,1,10.1,900.0,0.5794003,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.20,0.75,0,21.5,900.0,0.7766669,0.0,0.0,0.2,0.1
3,10,3,0,XRAI_1.20,0.75,1,24.1,900.0,0.7980693,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.20,0.85,0,29.9,900.0,0.8766669,0.0,0.0,0.1,0.2
3,10,3,0,XRAI_1.20,0.85,1,31.9,900.0,0.8780571,0.0,0.0,0.2,0.1
3,10,3,0,XRAI_1.20,1.0,0,191.5,900.0,1.0,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_1.20,1.0,1,206.0,900.0,1.0,0.0,0.0,0.1,0.0
3,10,3,0,XRAI_1.50,0.25,0,3.3,900.0,0.3166668,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.50,0.25,1,3.7,900.0,0.3459504,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_1.50,0.5,0,7.2,900.0,0.5566665,0.0,0.0,0.2,0.1
3,10,3,0,XRAI_1.50,0.5,1,8.5,900.0,0.5636372,0.0,0.0,0.2,0.0
3,10,3,0,XRAI_1.50,0.75,0,17.8,900.0,0.7800002,0.0,0.0,0.1,0.0
3,10,3,0,XRAI_1.50,0.75,1,20.4,900.0,0.7812165999999999,0.0,0.0,0.0,0.1
3,10,3,0,XRAI_1.50,0.85,0,29.6,900.0,0.8766669,0.0,0.0,0.0,0.1
3,10,3,0,XRAI_1.50,0.85,1,31.6,900.0,0.8737577,0.0,0.0,0.1,0.1
3,10,3,0,XRAI_1.50,1.0,0,208.4,900.0,1.0,0.0,0.0,0.1,0.1
3,10,3,0,XRAI_1.50,1.0,1,234.8,900.0,1.0,0.0,0.0,0.1,0.2
3,10,3,0,XRAI_2.00,0.25,0,4.4,900.0,0.3400001,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_2.00,0.25,1,4.7,900.0,0.3544144,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_2.00,0.5,0,7.7,900.0,0.5733333,0.0,0.0,0.2,0.1
3,10,3,0,XRAI_2.00,0.5,1,10.3,900.0,0.5981563999999999,0.0,0.0,0.2,0.1
3,10,3,0,XRAI_2.00,0.75,0,20.6,900.0,0.8033333,0.0,0.0,0.1,0.1
3,10,3,0,XRAI_2.00,0.75,1,21.6,900.0,0.7816454,0.0,0.0,0.1,0.1
3,10,3,0,XRAI_2.00,0.85,0,29.1,900.0,0.8800001999999999,0.0,0.0,0.1,0.2
3,10,3,0,XRAI_2.00,0.85,1,31.5,900.0,0.8802334999999999,0.0,0.0,0.1,0.1
3,10,3,0,XRAI_2.00,1.0,0,191.7,900.0,1.0,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_2.00,1.0,1,146.0,900.0,1.0,0.0,0.0,0.1,0.3
3,10,3,0,XRAI_2.50,0.25,0,3.7,900.0,0.3433333,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_2.50,0.25,1,4.4,900.0,0.3520295,0.0,0.0,0.2,0.3
3,10,3,0,XRAI_2.50,0.5,0,7.9,900.0,0.6133333000000001,0.0,0.0,0.3,0.3
3,10,3,0,XRAI_2.50,0.5,1,8.3,900.0,0.598564,0.0,0.0,0.3,0.3
3,10,3,0,XRAI_2.50,0.75,0,17.5,900.0,0.7966668,0.0,0.0,0.3,0.3
3,10,3,0,XRAI_2.50,0.75,1,18.2,900.0,0.7894848,0.0,0.0,0.3,0.3
3,10,3,0,XRAI_2.50,0.85,0,24.4,900.0,0.8800001999999999,0.0,0.0,0.3,0.1
3,10,3,0,XRAI_2.50,0.85,1,31.1,900.0,0.8840342,0.0,0.0,0.3,0.4
3,10,3,0,XRAI_2.50,1.0,0,214.8,900.0,0.9966667000000001,0.0,0.0,0.1,0.0
3,10,3,0,XRAI_2.50,1.0,1,259.1,900.0,0.9942264999999999,0.0,0.0,0.4,0.0
3,10,3,0,XRAI_3.00,0.25,0,4.1,900.0,0.36333329999999997,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_3.00,0.25,1,4.2,900.0,0.3540699,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_3.00,0.5,0,8.0,900.0,0.6233334,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_3.00,0.5,1,7.6,900.0,0.6105961,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_3.00,0.75,0,18.6,900.0,0.7866669,0.0,0.0,0.2,0.2
3,10,3,0,XRAI_3.00,0.75,1,19.7,900.0,0.8121126999999999,0.0,0.0,0.2,0.1
3,10,3,0,XRAI_3.00,0.85,0,28.8,900.0,0.8833335,0.0,0.0,0.2,0.1
3,10,3,0,XRAI_3.00,0.85,1,34.4,900.0,0.8807634,0.0,0.0,0.1,0.1
3,10,3,0,XRAI_3.00,1.0,0,283.8,900.0,0.9966667000000001,0.0,0.0,0.1,0.3
3,10,3,0,XRAI_3.00,1.0,1,186.5,900.0,1.0,0.0,0.0,0.1,0.1
3,10,3,1,1RAI,0.25,0,3.1,900.0,0.31,0.0,0.0,0.1,0.1
3,10,3,1,1RAI,0.25,1,3.1,900.0,0.30311089999999996,0.0,0.0,0.1,0.1
3,10,3,1,1RAI,0.5,0,6.9,900.0,0.5233331999999999,0.1,0.0,0.1,0.1
3,10,3,1,1RAI,0.5,1,7.6,900.0,0.5648107,0.1,0.0,0.1,0.1
3,10,3,1,1RAI,0.75,0,14.2,900.0,0.7866668,0.3,0.0,0.1,0.2
3,10,3,1,1RAI,0.75,1,15.4,900.0,0.7827833,0.2,0.0,0.1,0.1
3,10,3,1,1RAI,0.85,0,20.3,900.0,0.8733335999999999,0.7,0.0,0.2,0.2
3,10,3,1,1RAI,0.85,1,24.6,900.0,0.8622756,0.5,0.0,0.1,0.0
3,10,3,1,1RAI,1.0,0,55.6,900.0,1.0,0.8,0.0,0.2,0.1
3,10,3,1,1RAI,1.0,1,67.6,900.0,1.0,0.6,0.0,0.0,0.0
3,10,3,1,XRAI_0.00,0.25,0,3.1,900.0,0.2900001,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.00,0.25,1,3.1,900.0,0.28378580000000003,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.00,0.5,0,7.0,900.0,0.53,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.00,0.5,1,7.3,900.0,0.5449335000000001,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.00,0.75,0,13.9,900.0,0.7833335,0.3,0.0,0.1,0.1
3,10,3,1,XRAI_0.00,0.75,1,14.8,900.0,0.7738759,0.1,0.0,0.1,0.2
3,10,3,1,XRAI_0.00,0.85,0,20.7,900.0,0.8800001999999999,0.2,0.0,0.1,0.2
3,10,3,1,XRAI_0.00,0.85,1,23.3,900.0,0.8778535,0.3,0.0,0.2,0.2
3,10,3,1,XRAI_0.00,1.0,0,53.3,900.0,1.0,1.1,0.0,0.2,0.3
3,10,3,1,XRAI_0.00,1.0,1,66.6,900.0,1.0,1.4,0.0,0.2,0.2
3,10,3,1,XRAI_0.10,0.25,0,2.7,900.0,0.3100001,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.10,0.25,1,2.7,900.0,0.30201829999999996,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.10,0.5,0,5.4,900.0,0.54,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.10,0.5,1,5.9,900.0,0.5498377999999999,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.10,0.75,0,12.6,900.0,0.7933334999999999,0.1,0.0,0.1,0.2
3,10,3,1,XRAI_0.10,0.75,1,14.5,900.0,0.7864968,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_0.10,0.85,0,19.0,900.0,0.8766669,0.1,0.0,0.2,0.2
3,10,3,1,XRAI_0.10,0.85,1,21.5,900.0,0.8813465,0.1,0.0,0.2,0.2
3,10,3,1,XRAI_0.10,1.0,0,48.9,900.0,1.0,0.9,0.0,0.2,0.3
3,10,3,1,XRAI_0.10,1.0,1,46.8,900.0,1.0,0.8,0.0,0.2,0.3
3,10,3,1,XRAI_0.15,0.25,0,2.9,900.0,0.30333350000000003,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.15,0.25,1,2.9,900.0,0.2966294,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.15,0.5,0,5.8,900.0,0.5366666999999999,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.15,0.5,1,6.6,900.0,0.5529495,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_0.15,0.75,0,13.5,900.0,0.7900001999999999,0.2,0.0,0.1,0.1
3,10,3,1,XRAI_0.15,0.75,1,13.6,900.0,0.7886177,0.2,0.0,0.1,0.1
3,10,3,1,XRAI_0.15,0.85,0,20.5,900.0,0.8766669,0.2,0.0,0.1,0.1
3,10,3,1,XRAI_0.15,0.85,1,19.8,900.0,0.8748592000000001,0.2,0.0,0.1,0.1
3,10,3,1,XRAI_0.15,1.0,0,54.7,900.0,1.0,0.5,0.0,0.1,0.2
3,10,3,1,XRAI_0.15,1.0,1,48.9,900.0,1.0,0.9,0.0,0.1,0.3
3,10,3,1,XRAI_0.20,0.25,0,3.0,900.0,0.3066668,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_0.20,0.25,1,3.0,900.0,0.3000917,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_0.20,0.5,0,5.7,900.0,0.5466668,0.0,0.0,0.2,0.2
3,10,3,1,XRAI_0.20,0.5,1,6.4,900.0,0.550975,0.0,0.0,0.2,0.2
3,10,3,1,XRAI_0.20,0.75,0,11.6,900.0,0.7733336,0.1,0.0,0.2,0.0
3,10,3,1,XRAI_0.20,0.75,1,14.3,900.0,0.7820024,0.2,0.0,0.2,0.2
3,10,3,1,XRAI_0.20,0.85,0,18.6,900.0,0.8700002999999998,0.1,0.0,0.0,0.0
3,10,3,1,XRAI_0.20,0.85,1,21.9,900.0,0.874203,0.2,0.0,0.2,0.2
3,10,3,1,XRAI_0.20,1.0,0,52.5,900.0,1.0,1.0,0.0,0.0,0.1
3,10,3,1,XRAI_0.20,1.0,1,54.9,900.0,1.0,0.8,0.0,0.2,0.2
3,10,3,1,XRAI_0.40,0.25,0,2.6,900.0,0.2933335,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_0.40,0.25,1,2.7,900.0,0.2997379,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_0.40,0.5,0,5.0,900.0,0.5466667000000001,0.1,0.0,0.2,0.1
3,10,3,1,XRAI_0.40,0.5,1,5.0,900.0,0.539693,0.0,0.0,0.2,0.2
3,10,3,1,XRAI_0.40,0.75,0,10.5,900.0,0.7866669,0.1,0.0,0.1,0.1
3,10,3,1,XRAI_0.40,0.75,1,11.2,900.0,0.7767446,0.2,0.0,0.2,0.2
3,10,3,1,XRAI_0.40,0.85,0,14.4,900.0,0.8733335999999999,0.4,0.0,0.1,0.1
3,10,3,1,XRAI_0.40,0.85,1,15.5,900.0,0.8790590999999999,0.4,0.0,0.2,0.2
3,10,3,1,XRAI_0.40,1.0,0,43.1,900.0,1.0,1.2,0.0,0.1,0.1
3,10,3,1,XRAI_0.40,1.0,1,54.4,900.0,1.0,1.2,0.0,0.2,0.2
3,10,3,1,XRAI_0.75,0.25,0,2.8,900.0,0.3333333,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_0.75,0.25,1,2.8,900.0,0.3221574,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_0.75,0.5,0,4.6,900.0,0.5366664999999999,0.0,0.0,0.2,0.2
3,10,3,1,XRAI_0.75,0.5,1,5.3,900.0,0.545864,0.0,0.0,0.2,0.2
3,10,3,1,XRAI_0.75,0.75,0,10.1,900.0,0.7866668,0.1,0.0,0.2,0.4
3,10,3,1,XRAI_0.75,0.75,1,10.8,900.0,0.7986301,0.4,0.0,0.2,0.3
3,10,3,1,XRAI_0.75,0.85,0,15.4,900.0,0.8766669,0.2,0.0,0.4,0.2
3,10,3,1,XRAI_0.75,0.85,1,15.5,900.0,0.8843489999999999,0.4,0.0,0.3,0.3
3,10,3,1,XRAI_0.75,1.0,0,36.5,900.0,1.0,0.6,0.0,0.2,0.2
3,10,3,1,XRAI_0.75,1.0,1,47.6,900.0,1.0,0.8,0.0,0.3,0.5
3,10,3,1,XRAI_1.00,0.25,0,2.4,900.0,0.3466667,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_1.00,0.25,1,2.4,900.0,0.3280573,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_1.00,0.5,0,4.0,900.0,0.6,0.0,0.0,0.2,0.2
3,10,3,1,XRAI_1.00,0.5,1,4.5,900.0,0.6136966,0.0,0.0,0.2,0.2
3,10,3,1,XRAI_1.00,0.75,0,7.4,900.0,0.7833335,0.2,0.0,0.2,0.2
3,10,3,1,XRAI_1.00,0.75,1,9.0,900.0,0.7830265,0.5,0.0,0.2,0.3
3,10,3,1,XRAI_1.00,0.85,0,11.9,900.0,0.866667,0.6,0.0,0.2,0.3
3,10,3,1,XRAI_1.00,0.85,1,15.5,900.0,0.8779842,0.8,0.0,0.3,0.2
3,10,3,1,XRAI_1.00,1.0,0,36.8,900.0,1.0,1.0,0.0,0.3,0.2
3,10,3,1,XRAI_1.00,1.0,1,42.0,900.0,1.0,0.9,0.0,0.2,0.3
3,10,3,1,XRAI_1.20,0.25,0,2.3,900.0,0.3433334,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_1.20,0.25,1,2.3,900.0,0.32441580000000003,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_1.20,0.5,0,4.1,900.0,0.5900000000000001,0.0,0.0,0.2,0.3
3,10,3,1,XRAI_1.20,0.5,1,4.5,900.0,0.598264,0.0,0.0,0.2,0.3
3,10,3,1,XRAI_1.20,0.75,0,8.3,900.0,0.8033334,0.5,0.0,0.3,0.3
3,10,3,1,XRAI_1.20,0.75,1,8.8,900.0,0.7953949,0.7,0.0,0.3,0.3
3,10,3,1,XRAI_1.20,0.85,0,10.8,900.0,0.866667,0.9,0.0,0.3,0.4
3,10,3,1,XRAI_1.20,0.85,1,14.3,900.0,0.8670205,0.7,0.0,0.3,0.2
3,10,3,1,XRAI_1.20,1.0,0,48.8,900.0,1.0,1.1,0.0,0.4,0.2
3,10,3,1,XRAI_1.20,1.0,1,38.4,900.0,1.0,1.3,0.0,0.2,0.2
3,10,3,1,XRAI_1.50,0.25,0,2.7,900.0,0.3666667,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_1.50,0.25,1,2.7,900.0,0.34491400000000005,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_1.50,0.5,0,4.3,900.0,0.5833332999999999,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_1.50,0.5,1,4.6,900.0,0.6160035,0.0,0.0,0.1,0.2
3,10,3,1,XRAI_1.50,0.75,0,7.2,900.0,0.7966667000000001,0.2,0.0,0.2,0.1
3,10,3,1,XRAI_1.50,0.75,1,7.7,900.0,0.7798428,0.2,0.0,0.2,0.0
3,10,3,1,XRAI_1.50,0.85,0,10.5,900.0,0.8833335999999999,0.3,0.0,0.1,0.2
3,10,3,1,XRAI_1.50,0.85,1,12.0,900.0,0.8801606,0.5,0.0,0.0,0.0
3,10,3,1,XRAI_1.50,1.0,0,35.7,900.0,1.0,1.0,0.0,0.2,0.1
3,10,3,1,XRAI_1.50,1.0,1,36.9,900.0,1.0,0.7,0.0,0.0,0.0
3,10,3,1,XRAI_2.00,0.25,0,1.7,900.0,0.3266666,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_2.00,0.25,1,1.8,900.0,0.3218358,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_2.00,0.5,0,3.2,900.0,0.5499999,0.1,0.0,0.1,0.2
3,10,3,1,XRAI_2.00,0.5,1,3.5,900.0,0.5687455,0.1,0.0,0.1,0.2
3,10,3,1,XRAI_2.00,0.75,0,6.4,900.0,0.8133336,0.3,0.0,0.2,0.4
3,10,3,1,XRAI_2.00,0.75,1,7.2,900.0,0.7844685,0.4,0.0,0.2,0.4
3,10,3,1,XRAI_2.00,0.85,0,8.4,900.0,0.8766669,0.3,0.0,0.4,0.3
3,10,3,1,XRAI_2.00,0.85,1,9.3,900.0,0.86474,0.3,0.0,0.4,0.2
3,10,3,1,XRAI_2.00,1.0,0,33.0,900.0,1.0,0.9,0.0,0.3,0.1
3,10,3,1,XRAI_2.00,1.0,1,30.3,900.0,1.0,1.1,0.0,0.2,0.3
3,10,3,1,XRAI_2.50,0.25,0,1.5,900.0,0.3666667,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_2.50,0.25,1,1.6,900.0,0.3538825,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_2.50,0.5,0,2.8,900.0,0.6000001,0.1,0.0,0.1,0.2
3,10,3,1,XRAI_2.50,0.5,1,3.0,900.0,0.6001018,0.1,0.0,0.1,0.2
3,10,3,1,XRAI_2.50,0.75,0,5.8,900.0,0.8233333999999999,0.4,0.0,0.2,0.2
3,10,3,1,XRAI_2.50,0.75,1,6.2,900.0,0.8209837,0.5,0.0,0.2,0.2
3,10,3,1,XRAI_2.50,0.85,0,8.0,900.0,0.8966668,0.4,0.0,0.2,0.3
3,10,3,1,XRAI_2.50,0.85,1,8.5,900.0,0.8816808,0.4,0.0,0.2,0.3
3,10,3,1,XRAI_2.50,1.0,0,30.4,900.0,1.0,0.7,0.0,0.3,0.3
3,10,3,1,XRAI_2.50,1.0,1,21.7,900.0,1.0,0.8,0.0,0.3,0.4
3,10,3,1,XRAI_3.00,0.25,0,1.5,900.0,0.39,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_3.00,0.25,1,1.7,900.0,0.37870400000000004,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_3.00,0.5,0,3.1,900.0,0.6133333999999999,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_3.00,0.5,1,3.3,900.0,0.6330842000000001,0.0,0.0,0.1,0.1
3,10,3,1,XRAI_3.00,0.75,0,5.7,900.0,0.7900001,0.2,0.0,0.1,0.1
3,10,3,1,XRAI_3.00,0.75,1,5.9,900.0,0.7835077,0.2,0.0,0.1,0.1
3,10,3,1,XRAI_3.00,0.85,0,7.9,900.0,0.8933334,0.2,0.0,0.1,0.1
3,10,3,1,XRAI_3.00,0.85,1,9.1,900.0,0.8765369,0.6,0.0,0.1,0.0
3,10,3,1,XRAI_3.00,1.0,0,49.0,900.0,1.0,1.0,0.0,0.1,0.3
3,10,3,1,XRAI_3.00,1.0,1,50.6,900.0,1.0,1.1,0.0,0.0,0.2
