seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,diversity_threshold
1516,10,15,1,0.3,0,34,22500,0.807407,4,2,XRAI_0.10,0,0,sum,0.8
6321,5,50,1,0.3,10,6,62500,0.116,29,29,XRAI_0.10,0,0,sum,0.1
20371,5,25,3,0.6,28,92,15625,0.956,12,2,XRAI_0.10,1,1,sum,0.95
1179,10,10,1,0.3,4,10000,10000,0.986667,3,1,XRAI_0.10,1,0,sum,1
1516,10,15,1,0.3,0,46,22500,0.851852,3,2,XRAI_0.10,0,0,sum,0.85
1271,10,10,1,0.3,5,0,10000,0,0,0,XRAI_0.10,1,1,sum,0
6321,5,50,1,0.3,10,14,62500,0.26,29,29,XRAI_0.10,0,0,sum,0.25
1271,10,10,1,0.3,5,2,10000,0.117778,0,0,XRAI_0.10,1,1,sum,0.1
1271,10,10,1,0.3,5,5,10000,0.322222,0,0,XRAI_0.10,1,1,sum,0.25
1271,10,10,1,0.3,5,7,10000,0.433333,0,0,XRAI_0.10,1,1,sum,0.4
6321,5,50,1,0.3,10,22,62500,0.4,31,29,XRAI_0.10,0,0,sum,0.4
1271,10,10,1,0.3,5,10,10000,0.555556,0,0,XRAI_0.10,1,1,sum,0.5
1271,10,10,1,0.3,5,13,10000,0.662222,0,0,XRAI_0.10,1,1,sum,0.65
6321,5,50,1,0.3,10,33,62500,0.506,30,29,XRAI_0.10,0,0,sum,0.5
1271,10,10,1,0.3,5,19,10000,0.757778,1,0,XRAI_0.10,1,1,sum,0.75
1516,10,15,1,0.3,0,91,22500,0.908148,5,2,XRAI_0.10,0,0,sum,0.9
1271,10,10,1,0.3,5,25,10000,0.804444,1,0,XRAI_0.10,1,1,sum,0.8
1271,10,10,1,0.3,5,37,10000,0.855556,1,0,XRAI_0.10,1,1,sum,0.85
6321,5,50,1,0.3,10,56,62500,0.654,34,29,XRAI_0.10,0,0,sum,0.65
1271,10,10,1,0.3,5,54,10000,0.9,1,0,XRAI_0.10,1,1,sum,0.9
6321,5,50,1,0.3,10,78,62500,0.754,34,29,XRAI_0.10,0,0,sum,0.75
6321,5,50,1,0.3,10,92,62500,0.806,35,29,XRAI_0.10,0,0,sum,0.8
20371,5,25,3,0.6,28,271,15625,1,9,2,XRAI_0.10,1,1,sum,1
21800,5,25,3,0.6,29,0,15625,0,4,4,XRAI_0.10,1,1,sum,0
21800,5,25,3,0.6,29,3,15625,0.144,4,4,XRAI_0.10,1,1,sum,0.1
21800,5,25,3,0.6,29,4,15625,0.252,4,4,XRAI_0.10,1,1,sum,0.25
21800,5,25,3,0.6,29,9,15625,0.408,5,4,XRAI_0.10,1,1,sum,0.4
1516,10,15,1,0.3,0,221,22500,0.951111,4,2,XRAI_0.10,0,1,sum,0.95
21800,5,25,3,0.6,29,14,15625,0.5,6,4,XRAI_0.10,1,1,sum,0.5
6321,5,50,1,0.3,10,138,62500,0.852,35,29,XRAI_0.10,0,0,sum,0.85
21800,5,25,3,0.6,29,23,15625,0.66,7,4,XRAI_0.10,1,1,sum,0.65
21800,5,25,3,0.6,29,32,15625,0.756,9,4,XRAI_0.10,1,1,sum,0.75
21800,5,25,3,0.6,29,36,15625,0.812,11,4,XRAI_0.10,1,1,sum,0.8
1271,10,10,1,0.3,5,135,10000,0.951111,2,0,XRAI_0.10,1,1,sum,0.95
21800,5,25,3,0.6,29,42,15625,0.852,11,4,XRAI_0.10,1,1,sum,0.85
21800,5,25,3,0.6,29,60,15625,0.9,12,4,XRAI_0.10,1,1,sum,0.9
21800,5,25,3,0.6,29,90,15625,0.952,12,4,XRAI_0.10,1,1,sum,0.95
6321,5,50,1,0.3,10,235,62500,0.902,33,29,XRAI_0.10,0,0,sum,0.9
21800,5,25,3,0.6,29,357,15625,1,14,4,XRAI_0.10,1,1,sum,1
659,5,25,3,1,0,0,15625,0,8,8,XRAI_0.10,0,0,sum,0
659,5,25,3,1,0,3,15625,0.14,7,8,XRAI_0.10,0,0,sum,0.1
659,5,25,3,1,0,6,15625,0.26,7,8,XRAI_0.10,0,0,sum,0.25
659,5,25,3,1,0,12,15625,0.4,8,8,XRAI_0.10,0,0,sum,0.4
659,5,25,3,1,0,17,15625,0.5,8,8,XRAI_0.10,0,0,sum,0.5
659,5,25,3,1,0,24,15625,0.664,8,8,XRAI_0.10,0,0,sum,0.65
659,5,25,3,1,0,38,15625,0.752,9,8,XRAI_0.10,0,0,sum,0.75
659,5,25,3,1,0,42,15625,0.804,9,8,XRAI_0.10,0,0,sum,0.8
659,5,25,3,1,0,48,15625,0.856,9,8,XRAI_0.10,0,0,sum,0.85
6321,5,50,1,0.3,10,520,62500,0.95,35,29,XRAI_0.10,0,0,sum,0.95
659,5,25,3,1,0,71,15625,0.904,9,8,XRAI_0.10,0,0,sum,0.9
659,5,25,3,1,0,137,15625,0.952,12,8,XRAI_0.10,0,0,sum,0.95
659,5,25,3,1,0,245,15625,1,14,8,XRAI_0.10,0,0,sum,1
688,5,25,3,1,1,0,15625,0,1,1,XRAI_0.10,0,0,sum,0
2727,10,10,1,1,13,10000,10000,0.997778,3,0,XRAI_0.10,0,1,sum,1
688,5,25,3,1,1,2,15625,0.104,1,1,XRAI_0.10,0,0,sum,0.1
2999,10,10,1,1,14,0,10000,0,1,1,XRAI_0.10,0,0,sum,0
688,5,25,3,1,1,5,15625,0.268,3,1,XRAI_0.10,0,0,sum,0.25
2999,10,10,1,1,14,2,10000,0.137778,1,1,XRAI_0.10,0,0,sum,0.1
688,5,25,3,1,1,11,15625,0.42,3,1,XRAI_0.10,0,0,sum,0.4
2999,10,10,1,1,14,6,10000,0.295556,1,1,XRAI_0.10,0,0,sum,0.25
688,5,25,3,1,1,14,15625,0.504,4,1,XRAI_0.10,0,0,sum,0.5
2999,10,10,1,1,14,10,10000,0.453333,1,1,XRAI_0.10,0,0,sum,0.4
2999,10,10,1,1,14,11,10000,0.522222,1,1,XRAI_0.10,0,0,sum,0.5
688,5,25,3,1,1,26,15625,0.668,5,1,XRAI_0.10,0,0,sum,0.65
2999,10,10,1,1,14,17,10000,0.68,1,1,XRAI_0.10,0,0,sum,0.65
688,5,25,3,1,1,32,15625,0.756,5,1,XRAI_0.10,0,0,sum,0.75
2999,10,10,1,1,14,20,10000,0.751111,1,1,XRAI_0.10,0,0,sum,0.75
688,5,25,3,1,1,39,15625,0.808,5,1,XRAI_0.10,0,0,sum,0.8
2999,10,10,1,1,14,23,10000,0.808889,1,1,XRAI_0.10,0,0,sum,0.8
688,5,25,3,1,1,50,15625,0.856,6,1,XRAI_0.10,0,0,sum,0.85
2999,10,10,1,1,14,30,10000,0.853333,2,1,XRAI_0.10,0,0,sum,0.85
688,5,25,3,1,1,58,15625,0.916,7,1,XRAI_0.10,0,1,sum,0.9
2999,10,10,1,1,14,48,10000,0.904444,2,1,XRAI_0.10,0,1,sum,0.9
688,5,25,3,1,1,93,15625,0.952,10,1,XRAI_0.10,1,1,sum,0.95
2999,10,10,1,1,14,104,10000,0.951111,2,1,XRAI_0.10,1,1,sum,0.95
688,5,25,3,1,1,241,15625,1,13,1,XRAI_0.10,1,0,sum,1
767,5,25,3,1,2,0,15625,0,5,5,XRAI_0.10,0,0,sum,0
767,5,25,3,1,2,2,15625,0.124,5,5,XRAI_0.10,0,0,sum,0.1
767,5,25,3,1,2,5,15625,0.268,5,5,XRAI_0.10,0,0,sum,0.25
767,5,25,3,1,2,10,15625,0.412,8,5,XRAI_0.10,0,0,sum,0.4
767,5,25,3,1,2,14,15625,0.5,10,5,XRAI_0.10,0,0,sum,0.5
767,5,25,3,1,2,22,15625,0.668,14,5,XRAI_0.10,0,0,sum,0.65
767,5,25,3,1,2,31,15625,0.752,14,5,XRAI_0.10,0,0,sum,0.75
767,5,25,3,1,2,40,15625,0.8,13,5,XRAI_0.10,0,0,sum,0.8
767,5,25,3,1,2,44,15625,0.864,14,5,XRAI_0.10,0,0,sum,0.85
767,5,25,3,1,2,55,15625,0.9,14,5,XRAI_0.10,0,0,sum,0.9
767,5,25,3,1,2,81,15625,0.952,14,5,XRAI_0.10,0,0,sum,0.95
767,5,25,3,1,2,212,15625,1,16,5,XRAI_0.10,0,0,sum,1
896,5,25,3,1,3,0,15625,0,7,7,XRAI_0.10,0,0,sum,0
896,5,25,3,1,3,3,15625,0.136,7,7,XRAI_0.10,0,0,sum,0.1
896,5,25,3,1,3,6,15625,0.264,8,7,XRAI_0.10,0,0,sum,0.25
896,5,25,3,1,3,15,15625,0.416,9,7,XRAI_0.10,0,0,sum,0.4
896,5,25,3,1,3,19,15625,0.5,11,7,XRAI_0.10,0,0,sum,0.5
896,5,25,3,1,3,35,15625,0.656,12,7,XRAI_0.10,0,0,sum,0.65
896,5,25,3,1,3,46,15625,0.752,13,7,XRAI_0.10,0,0,sum,0.75
896,5,25,3,1,3,51,15625,0.816,13,7,XRAI_0.10,0,0,sum,0.8
896,5,25,3,1,3,63,15625,0.852,13,7,XRAI_0.10,0,0,sum,0.85
896,5,25,3,1,3,80,15625,0.9,14,7,XRAI_0.10,0,0,sum,0.9
896,5,25,3,1,3,116,15625,0.952,18,7,XRAI_0.10,0,0,sum,0.95
6385,5,50,5,0.3,10,2395,62500,1,20,9,XRAI_0.10,0,0,sum,1
7441,5,50,5,0.3,11,0,62500,0,11,11,XRAI_0.10,0,0,sum,0
7441,5,50,5,0.3,11,5,62500,0.112,12,11,XRAI_0.10,0,0,sum,0.1
7441,5,50,5,0.3,11,10,62500,0.26,12,11,XRAI_0.10,0,0,sum,0.25
7441,5,50,5,0.3,11,20,62500,0.418,14,11,XRAI_0.10,0,0,sum,0.4
7441,5,50,5,0.3,11,34,62500,0.5,16,11,XRAI_0.10,0,0,sum,0.5
896,5,25,3,1,3,224,15625,1,18,7,XRAI_0.10,0,0,sum,1
1075,5,25,3,1,4,0,15625,0,4,4,XRAI_0.10,0,0,sum,0
1075,5,25,3,1,4,3,15625,0.128,4,4,XRAI_0.10,0,0,sum,0.1
1075,5,25,3,1,4,7,15625,0.28,5,4,XRAI_0.10,0,0,sum,0.25
1075,5,25,3,1,4,15,15625,0.4,5,4,XRAI_0.10,0,0,sum,0.4
1075,5,25,3,1,4,23,15625,0.516,6,4,XRAI_0.10,0,0,sum,0.5
7441,5,50,5,0.3,11,64,62500,0.654,17,11,XRAI_0.10,0,0,sum,0.65
1075,5,25,3,1,4,44,15625,0.652,8,4,XRAI_0.10,0,0,sum,0.65
1075,5,25,3,1,4,57,15625,0.752,10,4,XRAI_0.10,0,0,sum,0.75
1075,5,25,3,1,4,64,15625,0.8,10,4,XRAI_0.10,0,0,sum,0.8
7441,5,50,5,0.3,11,88,62500,0.75,17,11,XRAI_0.10,0,0,sum,0.75
1075,5,25,3,1,4,82,15625,0.852,10,4,XRAI_0.10,0,0,sum,0.85
1075,5,25,3,1,4,94,15625,0.9,11,4,XRAI_0.10,0,0,sum,0.9
1075,5,25,3,1,4,116,15625,0.952,12,4,XRAI_0.10,0,0,sum,0.95
7441,5,50,5,0.3,11,125,62500,0.8,21,11,XRAI_0.10,0,0,sum,0.8
7441,5,50,5,0.3,11,161,62500,0.856,21,11,XRAI_0.10,0,0,sum,0.85
1075,5,25,3,1,4,197,15625,1,13,4,XRAI_0.10,0,0,sum,1
1304,5,25,3,1,5,0,15625,0,3,3,XRAI_0.10,1,1,sum,0
1304,5,25,3,1,5,3,15625,0.188,3,3,XRAI_0.10,1,1,sum,0.1
1304,5,25,3,1,5,6,15625,0.256,3,3,XRAI_0.10,1,1,sum,0.25
1304,5,25,3,1,5,11,15625,0.42,6,3,XRAI_0.10,1,1,sum,0.4
1304,5,25,3,1,5,15,15625,0.504,6,3,XRAI_0.10,1,1,sum,0.5
1304,5,25,3,1,5,26,15625,0.656,8,3,XRAI_0.10,1,1,sum,0.65
7441,5,50,5,0.3,11,217,62500,0.9,19,11,XRAI_0.10,0,0,sum,0.9
1304,5,25,3,1,5,40,15625,0.76,11,3,XRAI_0.10,1,1,sum,0.75
1304,5,25,3,1,5,45,15625,0.812,10,3,XRAI_0.10,1,1,sum,0.8
1304,5,25,3,1,5,48,15625,0.852,10,3,XRAI_0.10,1,1,sum,0.85
1304,5,25,3,1,5,69,15625,0.904,11,3,XRAI_0.10,1,1,sum,0.9
1304,5,25,3,1,5,80,15625,0.956,13,3,XRAI_0.10,1,0,sum,0.95
7441,5,50,5,0.3,11,394,62500,0.95,22,11,XRAI_0.10,0,0,sum,0.95
1304,5,25,3,1,5,275,15625,1,13,3,XRAI_0.10,0,0,sum,1
1583,5,25,3,1,6,0,15625,0,5,5,XRAI_0.10,0,0,sum,0
1583,5,25,3,1,6,3,15625,0.104,5,5,XRAI_0.10,0,0,sum,0.1
1583,5,25,3,1,6,8,15625,0.256,5,5,XRAI_0.10,0,0,sum,0.25
1583,5,25,3,1,6,11,15625,0.4,8,5,XRAI_0.10,0,0,sum,0.4
1583,5,25,3,1,6,17,15625,0.512,8,5,XRAI_0.10,0,0,sum,0.5
1583,5,25,3,1,6,23,15625,0.652,9,5,XRAI_0.10,0,0,sum,0.65
1583,5,25,3,1,6,37,15625,0.772,9,5,XRAI_0.10,0,0,sum,0.75
1583,5,25,3,1,6,38,15625,0.8,9,5,XRAI_0.10,0,0,sum,0.8
1583,5,25,3,1,6,44,15625,0.852,9,5,XRAI_0.10,0,0,sum,0.85
1583,5,25,3,1,6,55,15625,0.912,10,5,XRAI_0.10,0,0,sum,0.9
1583,5,25,3,1,6,81,15625,0.952,9,5,XRAI_0.10,0,0,sum,0.95
1583,5,25,3,1,6,373,15625,1,15,5,XRAI_0.10,0,0,sum,1
1912,5,25,3,1,7,0,15625,0,3,3,XRAI_0.10,0,0,sum,0
1912,5,25,3,1,7,2,15625,0.108,3,3,XRAI_0.10,0,0,sum,0.1
1912,5,25,3,1,7,6,15625,0.252,3,3,XRAI_0.10,0,0,sum,0.25
1912,5,25,3,1,7,11,15625,0.448,3,3,XRAI_0.10,0,0,sum,0.4
1912,5,25,3,1,7,13,15625,0.5,3,3,XRAI_0.10,0,1,sum,0.5
1912,5,25,3,1,7,24,15625,0.652,7,3,XRAI_0.10,1,1,sum,0.65
1912,5,25,3,1,7,41,15625,0.776,10,3,XRAI_0.10,1,1,sum,0.75
1912,5,25,3,1,7,42,15625,0.8,10,3,XRAI_0.10,1,1,sum,0.8
1912,5,25,3,1,7,57,15625,0.86,10,3,XRAI_0.10,1,1,sum,0.85
1912,5,25,3,1,7,74,15625,0.908,10,3,XRAI_0.10,1,1,sum,0.9
1912,5,25,3,1,7,96,15625,0.952,9,3,XRAI_0.10,1,1,sum,0.95
1912,5,25,3,1,7,311,15625,1,13,3,XRAI_0.10,1,1,sum,1
2291,5,25,3,1,8,0,15625,0,3,3,XRAI_0.10,0,0,sum,0
2291,5,25,3,1,8,2,15625,0.14,3,3,XRAI_0.10,0,0,sum,0.1
2291,5,25,3,1,8,5,15625,0.26,4,3,XRAI_0.10,0,0,sum,0.25
2291,5,25,3,1,8,11,15625,0.42,4,3,XRAI_0.10,0,0,sum,0.4
2291,5,25,3,1,8,14,15625,0.504,4,3,XRAI_0.10,0,0,sum,0.5
2291,5,25,3,1,8,22,15625,0.668,5,3,XRAI_0.10,0,0,sum,0.65
2291,5,25,3,1,8,34,15625,0.768,6,3,XRAI_0.10,0,0,sum,0.75
2291,5,25,3,1,8,38,15625,0.808,7,3,XRAI_0.10,0,0,sum,0.8
2291,5,25,3,1,8,44,15625,0.856,7,3,XRAI_0.10,0,0,sum,0.85
2291,5,25,3,1,8,61,15625,0.912,8,3,XRAI_0.10,0,0,sum,0.9
2291,5,25,3,1,8,76,15625,0.956,12,3,XRAI_0.10,0,0,sum,0.95
2291,5,25,3,1,8,321,15625,1,12,3,XRAI_0.10,0,0,sum,1
2720,5,25,3,1,9,0,15625,0,5,5,XRAI_0.10,0,0,sum,0
2720,5,25,3,1,9,2,15625,0.104,5,5,XRAI_0.10,0,0,sum,0.1
2720,5,25,3,1,9,5,15625,0.252,5,5,XRAI_0.10,0,0,sum,0.25
2720,5,25,3,1,9,12,15625,0.436,6,5,XRAI_0.10,0,0,sum,0.4
2720,5,25,3,1,9,14,15625,0.508,7,5,XRAI_0.10,0,0,sum,0.5
2720,5,25,3,1,9,30,15625,0.652,7,5,XRAI_0.10,0,0,sum,0.65
2720,5,25,3,1,9,52,15625,0.752,11,5,XRAI_0.10,0,0,sum,0.75
2720,5,25,3,1,9,57,15625,0.8,11,5,XRAI_0.10,0,0,sum,0.8
2720,5,25,3,1,9,73,15625,0.864,12,5,XRAI_0.10,0,0,sum,0.85
2720,5,25,3,1,9,92,15625,0.9,12,5,XRAI_0.10,0,0,sum,0.9
2720,5,25,3,1,9,118,15625,0.952,13,5,XRAI_0.10,0,0,sum,0.95
2526,10,25,1,0.3,0,23405,62500,1,13,9,XRAI_0.10,1,1,sum,1
2553,10,25,1,0.3,1,0,62500,0,7,7,XRAI_0.10,0,0,sum,0
2553,10,25,1,0.3,1,10,62500,0.123556,7,7,XRAI_0.10,0,0,sum,0.1
2553,10,25,1,0.3,1,19,62500,0.258667,7,7,XRAI_0.10,0,0,sum,0.25
2553,10,25,1,0.3,1,27,62500,0.420444,8,7,XRAI_0.10,0,0,sum,0.4
2553,10,25,1,0.3,1,33,62500,0.515556,8,7,XRAI_0.10,0,0,sum,0.5
2553,10,25,1,0.3,1,47,62500,0.656889,9,7,XRAI_0.10,0,0,sum,0.65
2720,5,25,3,1,9,273,15625,1,13,5,XRAI_0.10,0,0,sum,1
3199,5,25,3,1,10,0,15625,0,3,3,XRAI_0.10,0,0,sum,0
2553,10,25,1,0.3,1,70,62500,0.754667,10,7,XRAI_0.10,0,0,sum,0.75
3199,5,25,3,1,10,3,15625,0.156,3,3,XRAI_0.10,0,0,sum,0.1
3199,5,25,3,1,10,6,15625,0.288,3,3,XRAI_0.10,0,0,sum,0.25
3199,5,25,3,1,10,11,15625,0.42,6,3,XRAI_0.10,0,0,sum,0.4
2553,10,25,1,0.3,1,87,62500,0.8,10,7,XRAI_0.10,0,0,sum,0.8
3199,5,25,3,1,10,14,15625,0.504,5,3,XRAI_0.10,0,0,sum,0.5
3199,5,25,3,1,10,23,15625,0.652,5,3,XRAI_0.10,0,0,sum,0.65
3199,5,25,3,1,10,32,15625,0.76,8,3,XRAI_0.10,0,0,sum,0.75
3199,5,25,3,1,10,35,15625,0.8,8,3,XRAI_0.10,0,0,sum,0.8
2553,10,25,1,0.3,1,119,62500,0.851556,10,7,XRAI_0.10,0,0,sum,0.85
3199,5,25,3,1,10,41,15625,0.852,8,3,XRAI_0.10,0,0,sum,0.85
3199,5,25,3,1,10,48,15625,0.9,10,3,XRAI_0.10,0,0,sum,0.9
3199,5,25,3,1,10,72,15625,0.952,12,3,XRAI_0.10,0,0,sum,0.95
2553,10,25,1,0.3,1,184,62500,0.900444,11,7,XRAI_0.10,0,0,sum,0.9
3199,5,25,3,1,10,172,15625,1,13,3,XRAI_0.10,0,0,sum,1
3728,5,25,3,1,11,0,15625,0,2,2,XRAI_0.10,0,0,sum,0
3728,5,25,3,1,11,3,15625,0.14,2,2,XRAI_0.10,0,0,sum,0.1
3728,5,25,3,1,11,7,15625,0.28,3,2,XRAI_0.10,0,0,sum,0.25
3728,5,25,3,1,11,11,15625,0.416,4,2,XRAI_0.10,0,0,sum,0.4
3728,5,25,3,1,11,15,15625,0.504,5,2,XRAI_0.10,0,0,sum,0.5
3728,5,25,3,1,11,25,15625,0.664,7,2,XRAI_0.10,0,0,sum,0.65
3728,5,25,3,1,11,48,15625,0.756,8,2,XRAI_0.10,0,0,sum,0.75
2553,10,25,1,0.3,1,384,62500,0.950222,12,7,XRAI_0.10,0,0,sum,0.95
3728,5,25,3,1,11,54,15625,0.812,8,2,XRAI_0.10,0,0,sum,0.8
3728,5,25,3,1,11,62,15625,0.86,11,2,XRAI_0.10,0,0,sum,0.85
3728,5,25,3,1,11,74,15625,0.904,10,2,XRAI_0.10,0,0,sum,0.9
3728,5,25,3,1,11,96,15625,0.952,11,2,XRAI_0.10,0,0,sum,0.95
3728,5,25,3,1,11,347,15625,1,14,2,XRAI_0.10,0,0,sum,1
4307,5,25,3,1,12,0,15625,0,2,2,XRAI_0.10,0,0,sum,0
4307,5,25,3,1,12,4,15625,0.124,2,2,XRAI_0.10,0,0,sum,0.1
4307,5,25,3,1,12,7,15625,0.26,3,2,XRAI_0.10,0,0,sum,0.25
4307,5,25,3,1,12,10,15625,0.408,4,2,XRAI_0.10,0,0,sum,0.4
4307,5,25,3,1,12,17,15625,0.536,4,2,XRAI_0.10,0,0,sum,0.5
4307,5,25,3,1,12,24,15625,0.664,4,2,XRAI_0.10,0,0,sum,0.65
4307,5,25,3,1,12,34,15625,0.76,5,2,XRAI_0.10,0,0,sum,0.75
4307,5,25,3,1,12,39,15625,0.808,5,2,XRAI_0.10,0,1,sum,0.8
4307,5,25,3,1,12,45,15625,0.856,7,2,XRAI_0.10,1,1,sum,0.85
4307,5,25,3,1,12,59,15625,0.904,10,2,XRAI_0.10,1,1,sum,0.9
4307,5,25,3,1,12,84,15625,0.952,10,2,XRAI_0.10,1,1,sum,0.95
4307,5,25,3,1,12,323,15625,1,13,2,XRAI_0.10,1,0,sum,1
4936,5,25,3,1,13,0,15625,0,4,4,XRAI_0.10,0,0,sum,0
4936,5,25,3,1,13,4,15625,0.144,4,4,XRAI_0.10,0,0,sum,0.1
4936,5,25,3,1,13,7,15625,0.272,5,4,XRAI_0.10,0,0,sum,0.25
4936,5,25,3,1,13,11,15625,0.416,7,4,XRAI_0.10,0,0,sum,0.4
4936,5,25,3,1,13,13,15625,0.52,7,4,XRAI_0.10,0,0,sum,0.5
4936,5,25,3,1,13,22,15625,0.66,7,4,XRAI_0.10,0,0,sum,0.65
4936,5,25,3,1,13,32,15625,0.764,10,4,XRAI_0.10,0,0,sum,0.75
4936,5,25,3,1,13,39,15625,0.812,10,4,XRAI_0.10,0,0,sum,0.8
4936,5,25,3,1,13,50,15625,0.852,10,4,XRAI_0.10,0,0,sum,0.85
6321,5,50,1,0.3,10,4931,62500,1,35,29,XRAI_0.10,0,0,sum,1
4936,5,25,3,1,13,72,15625,0.9,12,4,XRAI_0.10,0,0,sum,0.9
7373,5,50,1,0.3,11,0,62500,0,27,27,XRAI_0.10,0,0,sum,0
7373,5,50,1,0.3,11,5,62500,0.108,27,27,XRAI_0.10,0,0,sum,0.1
7373,5,50,1,0.3,11,12,62500,0.252,28,27,XRAI_0.10,0,0,sum,0.25
7373,5,50,1,0.3,11,23,62500,0.4,29,27,XRAI_0.10,0,0,sum,0.4
4936,5,25,3,1,13,108,15625,0.952,12,4,XRAI_0.10,0,0,sum,0.95
7373,5,50,1,0.3,11,31,62500,0.512,29,27,XRAI_0.10,0,0,sum,0.5
7373,5,50,1,0.3,11,49,62500,0.652,30,27,XRAI_0.10,0,0,sum,0.65
7373,5,50,1,0.3,11,73,62500,0.764,32,27,XRAI_0.10,0,0,sum,0.75
7373,5,50,1,0.3,11,88,62500,0.804,30,27,XRAI_0.10,0,0,sum,0.8
4936,5,25,3,1,13,186,15625,1,13,4,XRAI_0.10,0,0,sum,1
5615,5,25,3,1,14,0,15625,0,5,5,XRAI_0.10,0,0,sum,0
5615,5,25,3,1,14,3,15625,0.132,5,5,XRAI_0.10,0,0,sum,0.1
5615,5,25,3,1,14,7,15625,0.252,6,5,XRAI_0.10,0,0,sum,0.25
5615,5,25,3,1,14,13,15625,0.4,6,5,XRAI_0.10,0,0,sum,0.4
7373,5,50,1,0.3,11,119,62500,0.852,33,27,XRAI_0.10,0,0,sum,0.85
5615,5,25,3,1,14,19,15625,0.508,7,5,XRAI_0.10,0,0,sum,0.5
5615,5,25,3,1,14,31,15625,0.652,9,5,XRAI_0.10,0,0,sum,0.65
5615,5,25,3,1,14,39,15625,0.756,9,5,XRAI_0.10,0,0,sum,0.75
5615,5,25,3,1,14,48,15625,0.812,11,5,XRAI_0.10,0,1,sum,0.8
7373,5,50,1,0.3,11,172,62500,0.9,32,27,XRAI_0.10,0,0,sum,0.9
5615,5,25,3,1,14,52,15625,0.868,11,5,XRAI_0.10,1,1,sum,0.85
5615,5,25,3,1,14,61,15625,0.912,11,5,XRAI_0.10,1,1,sum,0.9
5615,5,25,3,1,14,71,15625,0.952,11,5,XRAI_0.10,1,1,sum,0.95
7373,5,50,1,0.3,11,297,62500,0.952,33,27,XRAI_0.10,0,0,sum,0.95
5615,5,25,3,1,14,185,15625,1,15,5,XRAI_0.10,1,0,sum,1
6344,5,25,3,1,15,0,15625,0,3,3,XRAI_0.10,0,0,sum,0
6344,5,25,3,1,15,2,15625,0.144,3,3,XRAI_0.10,0,0,sum,0.1
6344,5,25,3,1,15,5,15625,0.28,3,3,XRAI_0.10,0,0,sum,0.25
3036,10,15,1,0.3,10,22500,22500,0.998519,5,2,XRAI_0.10,0,1,sum,1
6344,5,25,3,1,15,9,15625,0.416,9,3,XRAI_0.10,0,0,sum,0.4
3353,10,15,1,0.3,11,0,22500,0,2,2,XRAI_0.10,0,0,sum,0
6344,5,25,3,1,15,14,15625,0.5,8,3,XRAI_0.10,0,0,sum,0.5
3353,10,15,1,0.3,11,3,22500,0.14963,2,2,XRAI_0.10,0,0,sum,0.1
3353,10,15,1,0.3,11,6,22500,0.26963,2,2,XRAI_0.10,0,1,sum,0.25
6344,5,25,3,1,15,23,15625,0.664,10,3,XRAI_0.10,0,0,sum,0.65
3353,10,15,1,0.3,11,17,22500,0.414815,2,2,XRAI_0.10,1,1,sum,0.4
6344,5,25,3,1,15,36,15625,0.764,9,3,XRAI_0.10,0,0,sum,0.75
3353,10,15,1,0.3,11,28,22500,0.515556,3,2,XRAI_0.10,1,0,sum,0.5
6344,5,25,3,1,15,42,15625,0.808,10,3,XRAI_0.10,0,0,sum,0.8
3353,10,15,1,0.3,11,40,22500,0.657778,3,2,XRAI_0.10,0,0,sum,0.65
6344,5,25,3,1,15,48,15625,0.856,10,3,XRAI_0.10,0,0,sum,0.85
3353,10,15,1,0.3,11,62,22500,0.755556,4,2,XRAI_0.10,0,1,sum,0.75
6344,5,25,3,1,15,67,15625,0.9,10,3,XRAI_0.10,0,0,sum,0.9
3353,10,15,1,0.3,11,84,22500,0.801481,4,2,XRAI_0.10,1,1,sum,0.8
3353,10,15,1,0.3,11,94,22500,0.853333,4,2,XRAI_0.10,1,1,sum,0.85
6344,5,25,3,1,15,131,15625,0.964,12,3,XRAI_0.10,0,0,sum,0.95
3353,10,15,1,0.3,11,153,22500,0.900741,4,2,XRAI_0.10,1,1,sum,0.9
3353,10,15,1,0.3,11,330,22500,0.951111,4,2,XRAI_0.10,1,1,sum,0.95
6344,5,25,3,1,15,288,15625,1,14,3,XRAI_0.10,0,0,sum,1
7123,5,25,3,1,16,0,15625,0,4,4,XRAI_0.10,0,0,sum,0
7123,5,25,3,1,16,3,15625,0.124,4,4,XRAI_0.10,0,0,sum,0.1
7123,5,25,3,1,16,7,15625,0.256,5,4,XRAI_0.10,0,0,sum,0.25
7123,5,25,3,1,16,15,15625,0.404,5,4,XRAI_0.10,0,0,sum,0.4
7123,5,25,3,1,16,19,15625,0.54,5,4,XRAI_0.10,0,0,sum,0.5
7123,5,25,3,1,16,26,15625,0.652,10,4,XRAI_0.10,0,0,sum,0.65
7123,5,25,3,1,16,39,15625,0.76,10,4,XRAI_0.10,0,0,sum,0.75
7123,5,25,3,1,16,47,15625,0.8,11,4,XRAI_0.10,0,0,sum,0.8
7123,5,25,3,1,16,56,15625,0.852,11,4,XRAI_0.10,0,0,sum,0.85
7123,5,25,3,1,16,75,15625,0.9,11,4,XRAI_0.10,0,0,sum,0.9
