seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,diversity_threshold
3067,2,10,5,0.6,17,15,400,1,3,0,1RAI,0,0,eucl,1
3423,2,10,5,0.6,18,0,400,0,0,0,1RAI,0,0,eucl,0
3423,2,10,5,0.6,18,1,400,0.3,0,0,1RAI,0,0,eucl,0.1
3423,2,10,5,0.6,18,1,400,0.3,0,0,1RAI,0,0,eucl,0.25
3423,2,10,5,0.6,18,5,400,0.5,0,0,1RAI,0,0,eucl,0.4
3423,2,10,5,0.6,18,5,400,0.5,0,0,1RAI,0,0,eucl,0.5
10583,5,15,1,0.6,26,72,5625,0.95286,6,2,1RAI,0,0,eucl,0.95
467,2,50,3,1,2,92,10000,1,37,16,1RAI,0,0,eucl,1
3423,2,10,5,0.6,18,13,400,0.7,2,0,1RAI,0,0,eucl,0.65
3423,2,10,5,0.6,18,20,400,0.8,2,0,1RAI,0,0,eucl,0.75
721,2,50,3,1,3,0,10000,0,19,19,1RAI,0,0,eucl,0
3423,2,10,5,0.6,18,20,400,0.8,2,0,1RAI,0,0,eucl,0.8
721,2,50,3,1,3,3,10000,0.16,19,19,1RAI,0,0,eucl,0.1
3423,2,10,5,0.6,18,24,400,0.9,4,0,1RAI,0,0,eucl,0.85
3423,2,10,5,0.6,18,24,400,0.9,4,0,1RAI,0,0,eucl,0.9
721,2,50,3,1,3,5,10000,0.28,20,19,1RAI,0,0,eucl,0.25
3423,2,10,5,0.6,18,26,400,1,5,0,1RAI,0,0,eucl,0.95
3423,2,10,5,0.6,18,26,400,1,5,0,1RAI,0,0,eucl,1
721,2,50,3,1,3,8,10000,0.44,22,19,1RAI,0,0,eucl,0.4
721,2,50,3,1,3,10,10000,0.5,21,19,1RAI,0,0,eucl,0.5
3799,2,10,5,0.6,19,0,400,0,0,0,1RAI,0,0,eucl,0
1563,5,25,1,0.3,6,459,15625,1,14,10,1RAI,1,0,eucl,1
3799,2,10,5,0.6,19,1,400,0.2,0,0,1RAI,0,0,eucl,0.1
3799,2,10,5,0.6,19,3,400,0.3,0,0,1RAI,0,0,eucl,0.25
721,2,50,3,1,3,19,10000,0.66,27,19,1RAI,0,0,eucl,0.65
3799,2,10,5,0.6,19,5,400,0.4,0,0,1RAI,0,0,eucl,0.4
1890,5,25,1,0.3,7,0,15625,0,8,8,1RAI,0,0,eucl,0
3799,2,10,5,0.6,19,7,400,0.7,0,0,1RAI,0,0,eucl,0.5
721,2,50,3,1,3,24,10000,0.76,29,19,1RAI,0,0,eucl,0.75
3799,2,10,5,0.6,19,7,400,0.7,0,0,1RAI,0,0,eucl,0.65
1890,5,25,1,0.3,7,4,15625,0.140977,8,8,1RAI,0,0,eucl,0.1
721,2,50,3,1,3,29,10000,0.82,29,19,1RAI,0,0,eucl,0.8
3799,2,10,5,0.6,19,14,400,0.9,1,0,1RAI,0,0,eucl,0.75
3799,2,10,5,0.6,19,14,400,0.9,1,0,1RAI,0,0,eucl,0.8
1890,5,25,1,0.3,7,6,15625,0.254775,8,8,1RAI,0,0,eucl,0.25
721,2,50,3,1,3,32,10000,0.86,28,19,1RAI,0,0,eucl,0.85
3799,2,10,5,0.6,19,14,400,0.9,1,0,1RAI,0,0,eucl,0.85
3799,2,10,5,0.6,19,14,400,0.9,1,0,1RAI,0,0,eucl,0.9
1890,5,25,1,0.3,7,12,15625,0.420069,9,8,1RAI,0,0,eucl,0.4
721,2,50,3,1,3,42,10000,0.9,28,19,1RAI,0,0,eucl,0.9
3799,2,10,5,0.6,19,37,400,1,3,0,1RAI,0,1,eucl,0.95
3799,2,10,5,0.6,19,37,400,1,3,0,1RAI,1,1,eucl,1
4195,2,10,5,0.6,20,0,400,0,0,0,1RAI,0,0,eucl,0
1890,5,25,1,0.3,7,20,15625,0.523009,9,8,1RAI,0,0,eucl,0.5
4195,2,10,5,0.6,20,2,400,0.2,0,0,1RAI,0,0,eucl,0.1
4195,2,10,5,0.6,20,3,400,0.5,0,0,1RAI,0,0,eucl,0.25
4195,2,10,5,0.6,20,3,400,0.5,0,0,1RAI,0,0,eucl,0.4
4195,2,10,5,0.6,20,3,400,0.5,0,0,1RAI,0,0,eucl,0.5
721,2,50,3,1,3,61,10000,0.96,31,19,1RAI,0,0,eucl,0.95
4195,2,10,5,0.6,20,8,400,0.7,1,0,1RAI,0,0,eucl,0.65
4195,2,10,5,0.6,20,11,400,0.8,1,0,1RAI,0,0,eucl,0.75
1890,5,25,1,0.3,7,29,15625,0.657538,9,8,1RAI,0,0,eucl,0.65
4195,2,10,5,0.6,20,11,400,0.8,1,0,1RAI,0,0,eucl,0.8
4195,2,10,5,0.6,20,12,400,0.9,1,0,1RAI,0,0,eucl,0.85
721,2,50,3,1,3,73,10000,1,33,19,1RAI,0,0,eucl,1
4394,5,5,1,0.3,29,582,625,0.910557,1,0,1RAI,1,1,eucl,0.9
4195,2,10,5,0.6,20,12,400,0.9,1,0,1RAI,0,0,eucl,0.9
1075,2,50,3,1,4,0,10000,0,17,17,1RAI,0,0,eucl,0
10583,5,15,1,0.6,26,181,5625,1,6,2,1RAI,0,0,eucl,1
4195,2,10,5,0.6,20,31,400,1,1,0,1RAI,0,0,eucl,0.95
1075,2,50,3,1,4,3,10000,0.14,17,17,1RAI,0,0,eucl,0.1
1890,5,25,1,0.3,7,40,15625,0.754073,9,8,1RAI,0,0,eucl,0.75
4195,2,10,5,0.6,20,31,400,1,1,0,1RAI,0,0,eucl,1
11380,5,15,1,0.6,27,0,5625,1.11022e-16,1,1,1RAI,0,0,eucl,0
1075,2,50,3,1,4,8,10000,0.28,21,17,1RAI,0,0,eucl,0.25
4611,2,10,5,0.6,21,0,400,0,0,0,1RAI,0,0,eucl,0
11380,5,15,1,0.6,27,3,5625,0.121871,1,1,1RAI,0,0,eucl,0.1
4611,2,10,5,0.6,21,2,400,0.2,1,0,1RAI,0,0,eucl,0.1
1075,2,50,3,1,4,14,10000,0.42,22,17,1RAI,0,0,eucl,0.4
4394,5,5,1,0.3,29,625,625,0.910557,1,0,1RAI,1,1,eucl,0.95
11380,5,15,1,0.6,27,5,5625,0.280432,1,1,1RAI,0,0,eucl,0.25
4394,5,5,1,0.3,29,625,625,0.910557,1,0,1RAI,1,1,eucl,1
1075,2,50,3,1,4,19,10000,0.52,22,17,1RAI,0,0,eucl,0.5
4611,2,10,5,0.6,21,3,400,0.5,1,0,1RAI,0,0,eucl,0.25
1942,5,25,5,0.6,7,664,15625,1,11,0,1RAI,1,0,eucl,1
4611,2,10,5,0.6,21,3,400,0.5,1,0,1RAI,0,0,eucl,0.4
1890,5,25,1,0.3,7,65,15625,0.809842,11,8,1RAI,0,0,eucl,0.8
131,5,5,1,0.6,0,0,625,1.11022e-16,0,0,1RAI,1,1,eucl,0
1075,2,50,3,1,4,27,10000,0.68,23,17,1RAI,0,0,eucl,0.65
11380,5,15,1,0.6,27,8,5625,0.442227,2,1,1RAI,0,0,eucl,0.4
131,5,5,1,0.6,0,1,625,0.137446,0,0,1RAI,1,1,eucl,0.1
4611,2,10,5,0.6,21,3,400,0.5,1,0,1RAI,0,0,eucl,0.5
2323,5,25,5,0.6,8,0,15625,0,3,3,1RAI,0,0,eucl,0
11380,5,15,1,0.6,27,9,5625,0.51101,2,1,1RAI,0,0,eucl,0.5
131,5,5,1,0.6,0,2,625,0.348847,0,0,1RAI,1,1,eucl,0.25
1075,2,50,3,1,4,38,10000,0.78,24,17,1RAI,0,0,eucl,0.75
4611,2,10,5,0.6,21,6,400,0.7,2,0,1RAI,0,0,eucl,0.65
131,5,5,1,0.6,0,3,625,0.490098,0,0,1RAI,1,1,eucl,0.4
2323,5,25,5,0.6,8,4,15625,0.130333,3,3,1RAI,0,0,eucl,0.1
4611,2,10,5,0.6,21,9,400,0.8,2,0,1RAI,0,0,eucl,0.75
1075,2,50,3,1,4,44,10000,0.8,30,17,1RAI,0,0,eucl,0.8
1890,5,25,1,0.3,7,81,15625,0.858579,11,8,1RAI,0,0,eucl,0.85
131,5,5,1,0.6,0,4,625,0.522507,0,0,1RAI,1,1,eucl,0.5
11380,5,15,1,0.6,27,19,5625,0.654875,2,1,1RAI,0,0,eucl,0.65
4611,2,10,5,0.6,21,9,400,0.8,2,0,1RAI,0,0,eucl,0.8
2323,5,25,5,0.6,8,7,15625,0.250387,4,3,1RAI,0,0,eucl,0.25
1075,2,50,3,1,4,52,10000,0.86,31,17,1RAI,0,0,eucl,0.85
131,5,5,1,0.6,0,10,625,0.659412,0,0,1RAI,1,1,eucl,0.65
4611,2,10,5,0.6,21,14,400,0.9,2,0,1RAI,0,0,eucl,0.85
1075,2,50,3,1,4,54,10000,0.9,32,17,1RAI,0,0,eucl,0.9
4611,2,10,5,0.6,21,14,400,0.9,2,0,1RAI,0,0,eucl,0.9
11380,5,15,1,0.6,27,28,5625,0.752344,3,1,1RAI,0,0,eucl,0.75
4611,2,10,5,0.6,21,21,400,1,5,0,1RAI,0,0,eucl,0.95
2323,5,25,5,0.6,8,15,15625,0.403209,4,3,1RAI,0,0,eucl,0.4
4611,2,10,5,0.6,21,21,400,1,5,0,1RAI,0,0,eucl,1
11380,5,15,1,0.6,27,30,5625,0.810263,3,1,1RAI,0,0,eucl,0.8
1075,2,50,3,1,4,65,10000,0.96,35,17,1RAI,0,0,eucl,0.95
131,5,5,1,0.6,0,19,625,0.810263,0,0,1RAI,1,1,eucl,0.75
5047,2,10,5,0.6,22,0,400,0,0,0,1RAI,0,0,eucl,0
131,5,5,1,0.6,0,19,625,0.810263,0,0,1RAI,1,1,eucl,0.8
5047,2,10,5,0.6,22,1,400,0.2,0,0,1RAI,0,0,eucl,0.1
2323,5,25,5,0.6,8,21,15625,0.517175,4,3,1RAI,0,0,eucl,0.5
11380,5,15,1,0.6,27,35,5625,0.852427,3,1,1RAI,0,0,eucl,0.85
1890,5,25,1,0.3,7,110,15625,0.904501,13,8,1RAI,0,1,eucl,0.9
5047,2,10,5,0.6,22,5,400,0.5,0,0,1RAI,0,0,eucl,0.25
5047,2,10,5,0.6,22,5,400,0.5,0,0,1RAI,0,0,eucl,0.4
5047,2,10,5,0.6,22,5,400,0.5,0,0,1RAI,0,0,eucl,0.5
131,5,5,1,0.6,0,35,625,0.873509,0,0,1RAI,1,1,eucl,0.85
11380,5,15,1,0.6,27,42,5625,0.910557,3,1,1RAI,0,0,eucl,0.9
5047,2,10,5,0.6,22,9,400,0.7,1,0,1RAI,0,0,eucl,0.65
1075,2,50,3,1,4,90,10000,1,36,17,1RAI,0,0,eucl,1
5047,2,10,5,0.6,22,13,400,0.8,1,0,1RAI,0,0,eucl,0.75
5047,2,10,5,0.6,22,13,400,0.8,1,0,1RAI,0,0,eucl,0.8
1529,2,50,3,1,5,0,10000,0,19,19,1RAI,0,0,eucl,0
2323,5,25,5,0.6,8,39,15625,0.653359,6,3,1RAI,0,0,eucl,0.65
5047,2,10,5,0.6,22,19,400,0.9,3,0,1RAI,0,0,eucl,0.85
1529,2,50,3,1,5,2,10000,0.12,21,19,1RAI,0,0,eucl,0.1
5047,2,10,5,0.6,22,19,400,0.9,3,0,1RAI,0,0,eucl,0.9
1529,2,50,3,1,5,6,10000,0.28,21,19,1RAI,0,0,eucl,0.25
5047,2,10,5,0.6,22,28,400,1,3,0,1RAI,0,0,eucl,0.95
5047,2,10,5,0.6,22,28,400,1,3,0,1RAI,0,0,eucl,1
1529,2,50,3,1,5,9,10000,0.42,24,19,1RAI,0,0,eucl,0.4
5503,2,10,5,0.6,23,0,400,0,0,0,1RAI,0,0,eucl,0
1529,2,50,3,1,5,13,10000,0.5,29,19,1RAI,0,0,eucl,0.5
5503,2,10,5,0.6,23,1,400,0.3,0,0,1RAI,0,0,eucl,0.1
11380,5,15,1,0.6,27,72,5625,0.95286,5,1,1RAI,0,1,eucl,0.95
5503,2,10,5,0.6,23,1,400,0.3,0,0,1RAI,0,0,eucl,0.25
1529,2,50,3,1,5,19,10000,0.66,35,19,1RAI,0,0,eucl,0.65
5503,2,10,5,0.6,23,2,400,0.4,0,0,1RAI,0,0,eucl,0.4
2323,5,25,5,0.6,8,57,15625,0.756361,6,3,1RAI,0,0,eucl,0.75
5503,2,10,5,0.6,23,3,400,0.5,1,0,1RAI,0,0,eucl,0.5
1529,2,50,3,1,5,23,10000,0.76,35,19,1RAI,0,0,eucl,0.75
5503,2,10,5,0.6,23,5,400,0.7,2,0,1RAI,0,0,eucl,0.65
5503,2,10,5,0.6,23,6,400,0.8,2,0,1RAI,0,0,eucl,0.75
5503,2,10,5,0.6,23,6,400,0.8,2,0,1RAI,0,0,eucl,0.8
2323,5,25,5,0.6,8,62,15625,0.80201,7,3,1RAI,0,0,eucl,0.8
5503,2,10,5,0.6,23,9,400,0.9,3,0,1RAI,0,0,eucl,0.85
1529,2,50,3,1,5,32,10000,0.8,35,19,1RAI,0,0,eucl,0.8
5503,2,10,5,0.6,23,9,400,0.9,3,0,1RAI,0,0,eucl,0.9
5503,2,10,5,0.6,23,12,400,1,4,0,1RAI,0,0,eucl,0.95
1529,2,50,3,1,5,34,10000,0.86,38,19,1RAI,0,0,eucl,0.85
5503,2,10,5,0.6,23,12,400,1,4,0,1RAI,0,0,eucl,1
1529,2,50,3,1,5,37,10000,0.9,38,19,1RAI,0,0,eucl,0.9
5979,2,10,5,0.6,24,0,400,0,0,0,1RAI,0,0,eucl,0
5979,2,10,5,0.6,24,1,400,0.2,0,0,1RAI,0,0,eucl,0.1
5979,2,10,5,0.6,24,4,400,0.5,0,0,1RAI,0,0,eucl,0.25
5979,2,10,5,0.6,24,4,400,0.5,0,0,1RAI,0,0,eucl,0.4
1529,2,50,3,1,5,47,10000,0.96,37,19,1RAI,0,0,eucl,0.95
5979,2,10,5,0.6,24,4,400,0.5,0,0,1RAI,0,0,eucl,0.5
2323,5,25,5,0.6,8,82,15625,0.852487,8,3,1RAI,0,0,eucl,0.85
5979,2,10,5,0.6,24,6,400,0.7,3,0,1RAI,0,0,eucl,0.65
1890,5,25,1,0.3,7,204,15625,0.956182,13,8,1RAI,1,1,eucl,0.95
5979,2,10,5,0.6,24,11,400,0.8,3,0,1RAI,0,0,eucl,0.75
5979,2,10,5,0.6,24,11,400,0.8,3,0,1RAI,0,0,eucl,0.8
5979,2,10,5,0.6,24,14,400,0.9,3,0,1RAI,0,0,eucl,0.85
131,5,5,1,0.6,0,155,625,0.910557,1,0,1RAI,1,1,eucl,0.9
5979,2,10,5,0.6,24,14,400,0.9,3,0,1RAI,0,0,eucl,0.9
1529,2,50,3,1,5,78,10000,1,36,19,1RAI,0,0,eucl,1
5979,2,10,5,0.6,24,38,400,1,2,0,1RAI,0,0,eucl,0.95
5979,2,10,5,0.6,24,38,400,1,2,0,1RAI,0,0,eucl,1
2083,2,50,3,1,6,0,10000,0,20,20,1RAI,0,0,eucl,0
6475,2,10,5,0.6,25,0,400,0,0,0,1RAI,1,1,eucl,0
6475,2,10,5,0.6,25,1,400,0.2,0,0,1RAI,1,1,eucl,0.1
2083,2,50,3,1,6,3,10000,0.12,21,20,1RAI,0,0,eucl,0.1
6475,2,10,5,0.6,25,3,400,0.3,0,0,1RAI,1,1,eucl,0.25
6475,2,10,5,0.6,25,4,400,0.4,0,0,1RAI,1,1,eucl,0.4
2323,5,25,5,0.6,8,115,15625,0.907048,9,3,1RAI,0,0,eucl,0.9
6475,2,10,5,0.6,25,6,400,0.5,0,0,1RAI,1,1,eucl,0.5
2083,2,50,3,1,6,8,10000,0.28,23,20,1RAI,0,0,eucl,0.25
6475,2,10,5,0.6,25,7,400,0.7,0,0,1RAI,1,1,eucl,0.65
2083,2,50,3,1,6,12,10000,0.4,30,20,1RAI,0,0,eucl,0.4
6475,2,10,5,0.6,25,13,400,0.8,1,0,1RAI,1,1,eucl,0.75
6475,2,10,5,0.6,25,13,400,0.8,1,0,1RAI,1,1,eucl,0.8
2083,2,50,3,1,6,15,10000,0.52,30,20,1RAI,0,0,eucl,0.5
6475,2,10,5,0.6,25,15,400,0.9,3,0,1RAI,1,1,eucl,0.85
6475,2,10,5,0.6,25,15,400,0.9,3,0,1RAI,1,1,eucl,0.9
11380,5,15,1,0.6,27,176,5625,1,3,1,1RAI,1,0,eucl,1
6475,2,10,5,0.6,25,17,400,1,3,0,1RAI,1,1,eucl,0.95
6475,2,10,5,0.6,25,17,400,1,3,0,1RAI,1,1,eucl,1
2083,2,50,3,1,6,25,10000,0.66,32,20,1RAI,0,0,eucl,0.65
12207,5,15,1,0.6,28,0,5625,1.11022e-16,1,1,1RAI,0,0,eucl,0
6991,2,10,5,0.6,26,0,400,0,0,0,1RAI,1,1,eucl,0
6991,2,10,5,0.6,26,1,400,0.2,0,0,1RAI,1,1,eucl,0.1
2083,2,50,3,1,6,31,10000,0.76,36,20,1RAI,0,0,eucl,0.75
12207,5,15,1,0.6,28,3,5625,0.14106,1,1,1RAI,0,0,eucl,0.1
6991,2,10,5,0.6,26,2,400,0.4,1,0,1RAI,1,1,eucl,0.25
2083,2,50,3,1,6,34,10000,0.82,35,20,1RAI,0,0,eucl,0.8
6991,2,10,5,0.6,26,2,400,0.4,1,0,1RAI,1,1,eucl,0.4
12207,5,15,1,0.6,28,5,5625,0.268791,1,1,1RAI,0,0,eucl,0.25
2083,2,50,3,1,6,35,10000,0.86,34,20,1RAI,0,0,eucl,0.85
6991,2,10,5,0.6,26,4,400,0.7,1,0,1RAI,1,1,eucl,0.5
6991,2,10,5,0.6,26,4,400,0.7,1,0,1RAI,1,1,eucl,0.65
2323,5,25,5,0.6,8,147,15625,0.95101,10,3,1RAI,0,0,eucl,0.95
6991,2,10,5,0.6,26,6,400,0.8,1,0,1RAI,1,1,eucl,0.75
12207,5,15,1,0.6,28,8,5625,0.422265,1,1,1RAI,0,0,eucl,0.4
2083,2,50,3,1,6,40,10000,0.92,35,20,1RAI,0,0,eucl,0.9
6991,2,10,5,0.6,26,6,400,0.8,1,0,1RAI,1,1,eucl,0.8
12207,5,15,1,0.6,28,10,5625,0.532382,1,1,1RAI,0,0,eucl,0.5
6991,2,10,5,0.6,26,8,400,1,2,0,1RAI,1,1,eucl,0.85
2083,2,50,3,1,6,46,10000,0.96,34,20,1RAI,0,0,eucl,0.95
6991,2,10,5,0.6,26,8,400,1,2,0,1RAI,1,1,eucl,0.9
6991,2,10,5,0.6,26,8,400,1,2,0,1RAI,1,1,eucl,0.95
6991,2,10,5,0.6,26,8,400,1,2,0,1RAI,1,1,eucl,1
12207,5,15,1,0.6,28,19,5625,0.664011,2,1,1RAI,0,1,eucl,0.65
7527,2,10,5,0.6,27,0,400,0,0,0,1RAI,0,0,eucl,0
7527,2,10,5,0.6,27,3,400,0.2,0,0,1RAI,0,0,eucl,0.1
12207,5,15,1,0.6,28,22,5625,0.753243,3,1,1RAI,1,1,eucl,0.75
7527,2,10,5,0.6,27,4,400,0.3,0,0,1RAI,0,0,eucl,0.25
7527,2,10,5,0.6,27,7,400,0.4,0,0,1RAI,0,0,eucl,0.4
12207,5,15,1,0.6,28,26,5625,0.805635,3,1,1RAI,1,1,eucl,0.8
7527,2,10,5,0.6,27,11,400,0.5,0,0,1RAI,0,0,eucl,0.5
7527,2,10,5,0.6,27,19,400,0.7,1,0,1RAI,0,0,eucl,0.65
12207,5,15,1,0.6,28,33,5625,0.871764,3,1,1RAI,1,0,eucl,0.85
7527,2,10,5,0.6,27,25,400,0.8,2,0,1RAI,0,0,eucl,0.75
32659,5,50,3,0.6,25,636,62500,1,34,16,1RAI,0,0,eucl,1
7527,2,10,5,0.6,27,25,400,0.8,2,0,1RAI,0,0,eucl,0.8
7527,2,10,5,0.6,27,27,400,0.9,2,0,1RAI,0,0,eucl,0.85
7527,2,10,5,0.6,27,27,400,0.9,2,0,1RAI,0,0,eucl,0.9
12207,5,15,1,0.6,28,42,5625,0.905719,3,1,1RAI,0,0,eucl,0.9
7527,2,10,5,0.6,27,30,400,1,1,0,1RAI,0,0,eucl,0.95
7527,2,10,5,0.6,27,30,400,1,1,0,1RAI,0,0,eucl,1
2083,2,50,3,1,6,100,10000,1,37,20,1RAI,0,1,eucl,1
8083,2,10,5,0.6,28,0,400,0,0,0,1RAI,0,0,eucl,0
8083,2,10,5,0.6,28,1,400,0.2,0,0,1RAI,0,0,eucl,0.1
35213,5,50,3,0.6,26,0,62500,0,16,16,1RAI,0,0,eucl,0
2737,2,50,3,1,7,0,10000,0,17,17,1RAI,0,0,eucl,0
8083,2,10,5,0.6,28,3,400,0.3,4,0,1RAI,0,0,eucl,0.25
2737,2,50,3,1,7,2,10000,0.12,17,17,1RAI,0,0,eucl,0.1
8083,2,10,5,0.6,28,5,400,0.4,5,0,1RAI,0,0,eucl,0.4
8083,2,10,5,0.6,28,6,400,0.5,5,0,1RAI,0,0,eucl,0.5
2737,2,50,3,1,7,5,10000,0.28,18,17,1RAI,0,0,eucl,0.25
8083,2,10,5,0.6,28,12,400,0.7,5,0,1RAI,0,1,eucl,0.65
2737,2,50,3,1,7,9,10000,0.4,27,17,1RAI,0,0,eucl,0.4
12207,5,15,1,0.6,28,70,5625,0.95286,3,1,1RAI,0,0,eucl,0.95
35213,5,50,3,0.6,26,4,62500,0.105014,16,16,1RAI,0,0,eucl,0.1
2737,2,50,3,1,7,11,10000,0.52,28,17,1RAI,0,0,eucl,0.5
8083,2,10,5,0.6,28,25,400,0.8,4,0,1RAI,1,1,eucl,0.75
8083,2,10,5,0.6,28,25,400,0.8,4,0,1RAI,1,1,eucl,0.8
8083,2,10,5,0.6,28,36,400,0.9,2,0,1RAI,1,1,eucl,0.85
8083,2,10,5,0.6,28,36,400,0.9,2,0,1RAI,1,1,eucl,0.9
2737,2,50,3,1,7,23,10000,0.66,29,17,1RAI,0,0,eucl,0.65
2737,2,50,3,1,7,34,10000,0.78,31,17,1RAI,0,0,eucl,0.75
12207,5,15,1,0.6,28,97,5625,1,5,1,1RAI,0,0,eucl,1
8083,2,10,5,0.6,28,78,400,1,3,0,1RAI,1,0,eucl,0.95
2737,2,50,3,1,7,39,10000,0.8,32,17,1RAI,0,0,eucl,0.8
8083,2,10,5,0.6,28,78,400,1,3,0,1RAI,0,0,eucl,1
13064,5,15,1,0.6,29,0,5625,1.11022e-16,3,3,1RAI,0,0,eucl,0
35213,5,50,3,0.6,26,12,62500,0.26046,19,16,1RAI,0,0,eucl,0.25
8659,2,10,5,0.6,29,0,400,0,0,0,1RAI,0,0,eucl,0
13064,5,15,1,0.6,29,2,5625,0.13513,3,3,1RAI,0,0,eucl,0.1
2737,2,50,3,1,7,48,10000,0.86,30,17,1RAI,0,0,eucl,0.85
8659,2,10,5,0.6,29,1,400,0.2,0,0,1RAI,0,0,eucl,0.1
8659,2,10,5,0.6,29,4,400,0.3,0,0,1RAI,0,0,eucl,0.25
13064,5,15,1,0.6,29,6,5625,0.286324,3,3,1RAI,0,0,eucl,0.25
8659,2,10,5,0.6,29,6,400,0.4,0,0,1RAI,0,0,eucl,0.4
2737,2,50,3,1,7,55,10000,0.92,34,17,1RAI,0,0,eucl,0.9
8659,2,10,5,0.6,29,7,400,0.5,0,0,1RAI,0,0,eucl,0.5
13064,5,15,1,0.6,29,10,5625,0.409708,4,3,1RAI,0,1,eucl,0.4
8659,2,10,5,0.6,29,17,400,0.7,1,0,1RAI,0,0,eucl,0.65
13064,5,15,1,0.6,29,12,5625,0.511465,4,3,1RAI,1,1,eucl,0.5
8659,2,10,5,0.6,29,22,400,0.8,1,0,1RAI,0,0,eucl,0.75
8659,2,10,5,0.6,29,22,400,0.8,1,0,1RAI,0,0,eucl,0.8
8659,2,10,5,0.6,29,24,400,0.9,1,0,1RAI,0,0,eucl,0.85
2737,2,50,3,1,7,70,10000,0.96,35,17,1RAI,0,0,eucl,0.95
8659,2,10,5,0.6,29,24,400,0.9,1,0,1RAI,0,0,eucl,0.9
13064,5,15,1,0.6,29,20,5625,0.689445,5,3,1RAI,1,1,eucl,0.65
8659,2,10,5,0.6,29,33,400,1,2,0,1RAI,0,0,eucl,0.95
8659,2,10,5,0.6,29,33,400,1,2,0,1RAI,0,0,eucl,1
13064,5,15,1,0.6,29,27,5625,0.767143,5,3,1RAI,1,1,eucl,0.75
75,2,10,5,1,0,0,400,0,0,0,1RAI,1,1,eucl,0
35213,5,50,3,0.6,26,23,62500,0.413621,20,16,1RAI,0,0,eucl,0.4
2737,2,50,3,1,7,89,10000,1,37,17,1RAI,0,0,eucl,1
75,2,10,5,1,0,2,400,0.3,0,0,1RAI,1,1,eucl,0.1
13064,5,15,1,0.6,29,31,5625,0.805635,7,3,1RAI,1,0,eucl,0.8
75,2,10,5,1,0,2,400,0.3,0,0,1RAI,1,1,eucl,0.25
75,2,10,5,1,0,8,400,0.4,0,0,1RAI,1,1,eucl,0.4
3491,2,50,3,1,8,0,10000,0,18,18,1RAI,0,0,eucl,0
13064,5,15,1,0.6,29,35,5625,0.857016,7,3,1RAI,0,0,eucl,0.85
75,2,10,5,1,0,10,400,0.5,0,0,1RAI,1,1,eucl,0.5
3491,2,50,3,1,8,3,10000,0.16,18,18,1RAI,0,0,eucl,0.1
75,2,10,5,1,0,13,400,0.7,0,0,1RAI,1,1,eucl,0.65
3491,2,50,3,1,8,5,10000,0.26,27,18,1RAI,0,0,eucl,0.25
75,2,10,5,1,0,20,400,0.8,0,0,1RAI,1,1,eucl,0.75
3491,2,50,3,1,8,8,10000,0.42,28,18,1RAI,0,0,eucl,0.4
13064,5,15,1,0.6,29,44,5625,0.91835,7,3,1RAI,0,0,eucl,0.9
75,2,10,5,1,0,20,400,0.8,0,0,1RAI,1,1,eucl,0.8
3491,2,50,3,1,8,11,10000,0.5,29,18,1RAI,0,0,eucl,0.5
75,2,10,5,1,0,23,400,0.9,0,0,1RAI,1,1,eucl,0.85
75,2,10,5,1,0,23,400,0.9,0,0,1RAI,1,1,eucl,0.9
75,2,10,5,1,0,27,400,1,0,0,1RAI,1,1,eucl,0.95
3491,2,50,3,1,8,18,10000,0.68,33,18,1RAI,0,0,eucl,0.65
75,2,10,5,1,0,27,400,1,0,0,1RAI,1,1,eucl,1
35213,5,50,3,0.6,26,34,62500,0.507984,20,16,1RAI,0,0,eucl,0.5
91,2,10,5,1,1,0,400,0,0,0,1RAI,0,0,eucl,0
3491,2,50,3,1,8,25,10000,0.76,35,18,1RAI,0,0,eucl,0.75
91,2,10,5,1,1,1,400,0.2,0,0,1RAI,0,0,eucl,0.1
13064,5,15,1,0.6,29,65,5625,0.957836,5,3,1RAI,0,0,eucl,0.95
3491,2,50,3,1,8,28,10000,0.8,36,18,1RAI,0,0,eucl,0.8
91,2,10,5,1,1,3,400,0.3,0,0,1RAI,0,0,eucl,0.25
91,2,10,5,1,1,5,400,0.4,1,0,1RAI,0,0,eucl,0.4
91,2,10,5,1,1,6,400,0.6,1,0,1RAI,0,0,eucl,0.5
91,2,10,5,1,1,7,400,0.7,1,0,1RAI,0,0,eucl,0.65
91,2,10,5,1,1,13,400,0.8,1,0,1RAI,0,0,eucl,0.75
91,2,10,5,1,1,13,400,0.8,1,0,1RAI,0,0,eucl,0.8
91,2,10,5,1,1,15,400,0.9,1,0,1RAI,0,0,eucl,0.85
91,2,10,5,1,1,15,400,0.9,1,0,1RAI,0,0,eucl,0.9
91,2,10,5,1,1,19,400,1,1,0,1RAI,0,0,eucl,0.95
91,2,10,5,1,1,19,400,1,1,0,1RAI,0,0,eucl,1
127,2,10,5,1,2,0,400,0,0,0,1RAI,0,0,eucl,0
3491,2,50,3,1,8,60,10000,0.88,39,18,1RAI,0,0,eucl,0.85
127,2,10,5,1,2,1,400,0.2,0,0,1RAI,0,0,eucl,0.1
127,2,10,5,1,2,2,400,0.3,0,0,1RAI,0,0,eucl,0.25
