seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,div_threshold
1052,2,15,3,0.3,2,67,900,1,7,4,1RAI,0,0,sum,1
17285,2,10,3,0.3,29,8,400,1,2,2,1RAI,0,0,sum,0.75
10546,5,15,1,0.3,15,39,5625,0.853333,2,0,1RAI,1,1,sum,0.85
63907,2,30,1,1,18,4,3600,0.266667,10,9,1RAI,0,0,sum,0.25
17285,2,10,3,0.3,29,8,400,1,2,2,1RAI,0,0,sum,0.85
1581,2,15,3,0.3,3,2,900,0.4,3,2,1RAI,1,1,sum,0.25
6610,2,5,3,0.3,24,100,100,0.8,0,0,1RAI,0,0,sum,0.85
1581,2,15,3,0.3,3,3,900,0.533333,3,2,1RAI,1,1,sum,0.5
6610,2,5,3,0.3,24,100,100,0.8,0,0,1RAI,0,0,sum,1
63907,2,30,1,1,18,7,3600,0.5,12,9,1RAI,0,0,sum,0.5
17285,2,10,3,0.3,29,8,400,1,2,2,1RAI,0,0,sum,1
7009,2,5,3,0.3,25,1,100,0.4,0,0,1RAI,0,0,sum,0.25
1581,2,15,3,0.3,3,10,900,0.8,5,2,1RAI,1,1,sum,0.75
7009,2,5,3,0.3,25,3,100,0.6,0,0,1RAI,0,0,sum,0.5
63907,2,30,1,1,18,19,3600,0.766667,14,9,1RAI,0,0,sum,0.75
59,2,10,3,0.6,0,1,400,0.3,1,1,1RAI,0,0,sum,0.25
63907,2,30,1,1,18,22,3600,0.933333,15,9,1RAI,0,0,sum,0.85
59,2,10,3,0.6,0,2,400,0.5,1,1,1RAI,0,0,sum,0.5
7009,2,5,3,0.3,25,10,100,0.8,1,0,1RAI,0,1,sum,0.75
59,2,10,3,0.6,0,5,400,0.9,3,1,1RAI,0,0,sum,0.75
63907,2,30,1,1,18,27,3600,1,14,9,1RAI,0,0,sum,1
59,2,10,3,0.6,0,5,400,0.9,3,1,1RAI,0,0,sum,0.85
1581,2,15,3,0.3,3,23,900,0.866667,5,2,1RAI,1,1,sum,0.85
7009,2,5,3,0.3,25,28,100,1,1,0,1RAI,1,0,sum,0.85
59,2,10,3,0.6,0,13,400,1,3,1,1RAI,0,0,sum,1
68019,2,30,1,1,19,3,3600,0.266667,14,14,1RAI,0,1,sum,0.25
18739,2,30,5,0.3,14,169,3600,1,19,15,1RAI,0,0,sum,1
7009,2,5,3,0.3,25,28,100,1,1,0,1RAI,0,0,sum,1
673,2,10,3,0.6,1,1,400,0.3,1,1,1RAI,0,0,sum,0.25
68019,2,30,1,1,19,8,3600,0.533333,17,14,1RAI,1,1,sum,0.5
673,2,10,3,0.6,1,3,400,0.5,2,1,1RAI,0,0,sum,0.5
7418,2,5,3,0.3,26,1,100,0.4,0,0,1RAI,0,0,sum,0.25
673,2,10,3,0.6,1,5,400,0.8,4,1,1RAI,0,0,sum,0.75
68019,2,30,1,1,19,15,3600,0.766667,20,14,1RAI,1,1,sum,0.75
7418,2,5,3,0.3,26,4,100,0.6,0,0,1RAI,0,0,sum,0.5
673,2,10,3,0.6,1,14,400,0.9,4,1,1RAI,0,0,sum,0.85
68019,2,30,1,1,19,18,3600,0.9,20,14,1RAI,1,1,sum,0.85
7418,2,5,3,0.3,26,6,100,0.8,0,0,1RAI,0,0,sum,0.75
1581,2,15,3,0.3,3,91,900,1,5,2,1RAI,1,1,sum,1
2140,2,15,3,0.3,4,2,900,0.266667,7,6,1RAI,0,0,sum,0.25
7418,2,5,3,0.3,26,27,100,1,1,0,1RAI,0,0,sum,0.85
68019,2,30,1,1,19,33,3600,1,19,14,1RAI,1,0,sum,1
7418,2,5,3,0.3,26,27,100,1,1,0,1RAI,0,0,sum,1
2140,2,15,3,0.3,4,5,900,0.533333,7,6,1RAI,0,0,sum,0.5
673,2,10,3,0.6,1,60,400,1,5,1,1RAI,0,1,sum,1
72191,2,30,1,1,20,3,3600,0.3,13,13,1RAI,0,0,sum,0.25
7837,2,5,3,0.3,27,2,100,0.4,1,0,1RAI,0,0,sum,0.25
2140,2,15,3,0.3,4,20,900,0.8,8,6,1RAI,0,0,sum,0.75
7837,2,5,3,0.3,27,3,100,0.6,1,0,1RAI,0,0,sum,0.5
72191,2,30,1,1,20,10,3600,0.5,14,13,1RAI,0,0,sum,0.5
1307,2,10,3,0.6,2,1,400,0.3,1,1,1RAI,1,1,sum,0.25
2140,2,15,3,0.3,4,31,900,0.866667,8,6,1RAI,0,0,sum,0.85
7837,2,5,3,0.3,27,14,100,0.8,1,0,1RAI,0,0,sum,0.75
1307,2,10,3,0.6,2,3,400,0.5,1,1,1RAI,1,0,sum,0.5
72191,2,30,1,1,20,19,3600,0.766667,19,13,1RAI,0,0,sum,0.75
1307,2,10,3,0.6,2,11,400,0.8,1,1,1RAI,0,0,sum,0.75
72191,2,30,1,1,20,24,3600,0.866667,19,13,1RAI,0,0,sum,0.85
20515,2,30,5,0.3,15,3,3600,0.266667,17,17,1RAI,0,0,sum,0.25
1307,2,10,3,0.6,2,15,400,0.9,5,1,1RAI,0,1,sum,0.85
6288,5,5,3,1,11,625,625,0.98,3,0,1RAI,0,1,sum,1
1307,2,10,3,0.6,2,17,400,1,5,1,1RAI,1,0,sum,1
10546,5,15,1,0.3,15,186,5625,1,3,0,1RAI,1,0,sum,1
20515,2,30,5,0.3,15,7,3600,0.5,18,17,1RAI,0,0,sum,0.5
1961,2,10,3,0.6,3,2,400,0.3,2,2,1RAI,0,0,sum,0.25
6907,5,5,3,1,12,4,625,0.32,0,0,1RAI,0,0,sum,0.25
1961,2,10,3,0.6,3,4,400,0.5,3,2,1RAI,0,0,sum,0.5
11463,5,15,1,0.3,16,4,5625,0.3,1,1,1RAI,0,0,sum,0.25
7837,2,5,3,0.3,27,91,100,1,1,0,1RAI,0,0,sum,0.85
20515,2,30,5,0.3,15,18,3600,0.766667,20,17,1RAI,0,0,sum,0.75
72191,2,30,1,1,20,58,3600,1,20,13,1RAI,0,0,sum,1
6907,5,5,3,1,12,6,625,0.5,0,0,1RAI,0,0,sum,0.5
11463,5,15,1,0.3,16,8,5625,0.5,1,1,1RAI,0,0,sum,0.5
1961,2,10,3,0.6,3,16,400,0.9,4,2,1RAI,0,0,sum,0.75
76423,2,30,1,1,21,4,3600,0.3,17,9,1RAI,0,0,sum,0.25
1961,2,10,3,0.6,3,16,400,0.9,4,2,1RAI,0,0,sum,0.85
7837,2,5,3,0.3,27,91,100,1,1,0,1RAI,0,0,sum,1
2140,2,15,3,0.3,4,138,900,1,7,6,1RAI,0,0,sum,1
11463,5,15,1,0.3,16,17,5625,0.753333,3,1,1RAI,0,0,sum,0.75
76423,2,30,1,1,21,7,3600,0.5,17,9,1RAI,0,0,sum,0.5
6907,5,5,3,1,12,21,625,0.76,0,0,1RAI,0,1,sum,0.75
20515,2,30,5,0.3,15,40,3600,0.866667,20,17,1RAI,0,0,sum,0.85
8266,2,5,3,0.3,28,2,100,0.4,0,0,1RAI,0,0,sum,0.25
2729,2,15,3,0.3,5,2,900,0.266667,5,4,1RAI,0,0,sum,0.25
76423,2,30,1,1,21,12,3600,0.766667,16,9,1RAI,0,0,sum,0.75
8266,2,5,3,0.3,28,5,100,0.8,1,0,1RAI,0,0,sum,0.5
2729,2,15,3,0.3,5,7,900,0.533333,5,4,1RAI,0,0,sum,0.5
8266,2,5,3,0.3,28,5,100,0.8,1,0,1RAI,0,0,sum,0.75
6907,5,5,3,1,12,30,625,0.88,0,0,1RAI,1,1,sum,0.85
1961,2,10,3,0.6,3,78,400,1,6,2,1RAI,0,0,sum,1
76423,2,30,1,1,21,23,3600,0.866667,16,9,1RAI,0,0,sum,0.85
11463,5,15,1,0.3,16,36,5625,0.853333,3,1,1RAI,0,0,sum,0.85
2729,2,15,3,0.3,5,20,900,0.866667,7,4,1RAI,0,0,sum,0.75
2635,2,10,3,0.6,4,1,400,0.3,1,1,1RAI,0,0,sum,0.25
2729,2,15,3,0.3,5,20,900,0.866667,7,4,1RAI,0,0,sum,0.85
8266,2,5,3,0.3,28,30,100,1,1,0,1RAI,0,0,sum,0.85
2635,2,10,3,0.6,4,3,400,0.5,2,1,1RAI,0,0,sum,0.5
8266,2,5,3,0.3,28,30,100,1,1,0,1RAI,0,0,sum,1
76423,2,30,1,1,21,41,3600,1,17,9,1RAI,0,0,sum,1
2635,2,10,3,0.6,4,7,400,0.8,3,1,1RAI,0,0,sum,0.75
20515,2,30,5,0.3,15,85,3600,1,20,17,1RAI,0,1,sum,1
2635,2,10,3,0.6,4,8,400,0.9,4,1,1RAI,0,0,sum,0.85
8705,2,5,3,0.3,29,2,100,0.6,0,0,1RAI,0,0,sum,0.25
80715,2,30,1,1,22,3,3600,0.266667,10,10,1RAI,0,0,sum,0.25
8705,2,5,3,0.3,29,2,100,0.6,0,0,1RAI,0,0,sum,0.5
2729,2,15,3,0.3,5,59,900,1,6,4,1RAI,0,0,sum,1
80715,2,30,1,1,22,6,3600,0.5,13,10,1RAI,0,0,sum,0.5
2635,2,10,3,0.6,4,24,400,1,4,1,1RAI,0,0,sum,1
8705,2,5,3,0.3,29,5,100,0.8,0,0,1RAI,0,0,sum,0.75
3348,2,15,3,0.3,6,5,900,0.266667,4,3,1RAI,0,0,sum,0.25
8705,2,5,3,0.3,29,6,100,1,1,0,1RAI,0,0,sum,0.85
80715,2,30,1,1,22,12,3600,0.766667,14,10,1RAI,0,0,sum,0.75
8705,2,5,3,0.3,29,6,100,1,1,0,1RAI,0,0,sum,1
3348,2,15,3,0.3,6,12,900,0.533333,4,3,1RAI,0,0,sum,0.5
3329,2,10,3,0.6,5,2,400,0.4,3,2,1RAI,0,0,sum,0.25
80715,2,30,1,1,22,21,3600,0.866667,14,10,1RAI,0,0,sum,0.85
34,2,5,3,0.6,0,1,100,0.4,0,0,1RAI,0,0,sum,0.25
3329,2,10,3,0.6,5,4,400,0.5,4,2,1RAI,0,0,sum,0.5
3348,2,15,3,0.3,6,33,900,0.8,6,3,1RAI,0,0,sum,0.75
34,2,5,3,0.6,0,3,100,0.8,0,0,1RAI,0,0,sum,0.5
34,2,5,3,0.6,0,3,100,0.8,0,0,1RAI,0,0,sum,0.75
3329,2,10,3,0.6,5,21,400,0.9,4,2,1RAI,0,0,sum,0.75
3329,2,10,3,0.6,5,21,400,0.9,4,2,1RAI,0,0,sum,0.85
3348,2,15,3,0.3,6,51,900,0.866667,6,3,1RAI,0,0,sum,0.85
34,2,5,3,0.6,0,16,100,1,0,0,1RAI,0,0,sum,0.85
3329,2,10,3,0.6,5,25,400,1,4,2,1RAI,0,0,sum,1
80715,2,30,1,1,22,50,3600,1,22,10,1RAI,0,0,sum,1
34,2,5,3,0.6,0,16,100,1,0,0,1RAI,0,0,sum,1
4043,2,10,3,0.6,6,2,400,0.5,2,1,1RAI,0,0,sum,0.25
4043,2,10,3,0.6,6,2,400,0.5,2,1,1RAI,0,0,sum,0.5
85067,2,30,1,1,23,3,3600,0.266667,12,12,1RAI,0,0,sum,0.25
343,2,5,3,0.6,1,5,100,0.4,1,0,1RAI,0,0,sum,0.25
3348,2,15,3,0.3,6,97,900,1,6,3,1RAI,0,0,sum,1
343,2,5,3,0.6,1,6,100,0.6,1,0,1RAI,0,0,sum,0.5
4043,2,10,3,0.6,6,11,400,0.8,5,1,1RAI,0,0,sum,0.75
85067,2,30,1,1,23,8,3600,0.533333,16,12,1RAI,0,0,sum,0.5
22351,2,30,5,0.3,16,4,3600,0.266667,17,16,1RAI,0,0,sum,0.25
4043,2,10,3,0.6,6,14,400,0.9,5,1,1RAI,0,0,sum,0.85
3997,2,15,3,0.3,7,3,900,0.333333,6,6,1RAI,0,0,sum,0.25
343,2,5,3,0.6,1,8,100,1,1,0,1RAI,0,0,sum,0.75
85067,2,30,1,1,23,13,3600,0.766667,15,12,1RAI,0,0,sum,0.75
4043,2,10,3,0.6,6,21,400,1,5,1,1RAI,0,0,sum,1
22351,2,30,5,0.3,16,8,3600,0.5,19,16,1RAI,0,0,sum,0.5
343,2,5,3,0.6,1,8,100,1,1,0,1RAI,0,0,sum,0.85
3997,2,15,3,0.3,7,10,900,0.533333,7,6,1RAI,0,0,sum,0.5
343,2,5,3,0.6,1,8,100,1,1,0,1RAI,0,0,sum,1
85067,2,30,1,1,23,22,3600,0.9,18,12,1RAI,0,0,sum,0.85
4777,2,10,3,0.6,7,1,400,0.3,1,1,1RAI,0,0,sum,0.25
3997,2,15,3,0.3,7,18,900,0.8,8,6,1RAI,0,0,sum,0.75
662,2,5,3,0.6,2,2,100,0.4,0,0,1RAI,1,1,sum,0.25
3997,2,15,3,0.3,7,19,900,0.866667,8,6,1RAI,0,0,sum,0.85
662,2,5,3,0.6,2,3,100,0.6,0,0,1RAI,1,1,sum,0.5
22351,2,30,5,0.3,16,16,3600,0.8,19,16,1RAI,0,0,sum,0.75
4777,2,10,3,0.6,7,2,400,0.5,3,1,1RAI,0,0,sum,0.5
11463,5,15,1,0.3,16,205,5625,1,5,1,1RAI,0,0,sum,1
22351,2,30,5,0.3,16,17,3600,0.866667,19,16,1RAI,0,0,sum,0.85
4777,2,10,3,0.6,7,4,400,0.8,3,1,1RAI,0,0,sum,0.75
85067,2,30,1,1,23,37,3600,1,19,12,1RAI,0,0,sum,1
4777,2,10,3,0.6,7,6,400,0.9,5,1,1RAI,0,0,sum,0.85
3997,2,15,3,0.3,7,39,900,1,8,6,1RAI,0,1,sum,1
662,2,5,3,0.6,2,11,100,0.8,0,0,1RAI,1,1,sum,0.75
12410,5,15,1,0.3,17,3,5625,0.273333,3,3,1RAI,0,0,sum,0.25
89479,2,30,1,1,24,3,3600,0.266667,12,11,1RAI,0,0,sum,0.25
4777,2,10,3,0.6,7,24,400,1,4,1,1RAI,0,0,sum,1
662,2,5,3,0.6,2,14,100,1,1,0,1RAI,1,0,sum,0.85
4676,2,15,3,0.3,8,2,900,0.4,6,6,1RAI,0,0,sum,0.25
662,2,5,3,0.6,2,14,100,1,1,0,1RAI,0,0,sum,1
5531,2,10,3,0.6,8,1,400,0.3,1,1,1RAI,0,0,sum,0.25
12410,5,15,1,0.3,17,7,5625,0.506667,4,3,1RAI,0,1,sum,0.5
5531,2,10,3,0.6,8,2,400,0.5,1,1,1RAI,0,0,sum,0.5
89479,2,30,1,1,24,7,3600,0.5,12,11,1RAI,0,0,sum,0.5
991,2,5,3,0.6,3,1,100,0.6,0,0,1RAI,0,0,sum,0.25
4676,2,15,3,0.3,8,5,900,0.6,6,6,1RAI,0,0,sum,0.5
991,2,5,3,0.6,3,1,100,0.6,0,0,1RAI,0,0,sum,0.5
5531,2,10,3,0.6,8,9,400,0.9,2,1,1RAI,0,0,sum,0.75
89479,2,30,1,1,24,14,3600,0.8,13,11,1RAI,0,0,sum,0.75
5531,2,10,3,0.6,8,9,400,0.9,2,1,1RAI,0,0,sum,0.85
991,2,5,3,0.6,3,6,100,0.8,0,0,1RAI,0,0,sum,0.75
5531,2,10,3,0.6,8,13,400,1,2,1,1RAI,0,0,sum,1
89479,2,30,1,1,24,16,3600,0.866667,13,11,1RAI,0,0,sum,0.85
12410,5,15,1,0.3,17,26,5625,0.76,4,3,1RAI,1,1,sum,0.75
6305,2,10,3,0.6,9,1,400,0.3,3,3,1RAI,0,0,sum,0.25
991,2,5,3,0.6,3,8,100,1,1,0,1RAI,0,0,sum,0.85
4676,2,15,3,0.3,8,16,900,0.8,8,6,1RAI,0,0,sum,0.75
991,2,5,3,0.6,3,8,100,1,1,0,1RAI,0,0,sum,1
6305,2,10,3,0.6,9,3,400,0.5,4,3,1RAI,0,0,sum,0.5
89479,2,30,1,1,24,26,3600,1,13,11,1RAI,0,0,sum,1
12410,5,15,1,0.3,17,40,5625,0.86,5,3,1RAI,1,1,sum,0.85
6305,2,10,3,0.6,9,7,400,0.8,3,3,1RAI,0,0,sum,0.75
4676,2,15,3,0.3,8,17,900,0.866667,8,6,1RAI,0,0,sum,0.85
1330,2,5,3,0.6,4,2,100,0.6,0,0,1RAI,0,0,sum,0.25
6305,2,10,3,0.6,9,12,400,0.9,5,3,1RAI,0,0,sum,0.85
93951,2,30,1,1,25,4,3600,0.333333,11,11,1RAI,0,0,sum,0.25
6305,2,10,3,0.6,9,15,400,1,5,3,1RAI,0,0,sum,1
1330,2,5,3,0.6,4,2,100,0.6,0,0,1RAI,0,0,sum,0.5
93951,2,30,1,1,25,7,3600,0.566667,16,11,1RAI,0,0,sum,0.5
4676,2,15,3,0.3,8,38,900,1,8,6,1RAI,0,0,sum,1
1330,2,5,3,0.6,4,3,100,0.8,0,0,1RAI,0,0,sum,0.75
269,5,10,3,0.3,0,2500,2500,0.96,4,2,1RAI,0,0,sum,1
93951,2,30,1,1,25,11,3600,0.766667,15,11,1RAI,0,0,sum,0.75
7099,2,10,3,0.6,10,2,400,0.3,2,1,1RAI,0,0,sum,0.25
1330,2,5,3,0.6,4,7,100,1,0,0,1RAI,0,0,sum,0.85
5385,2,15,3,0.3,9,4,900,0.266667,3,3,1RAI,0,0,sum,0.25
1330,2,5,3,0.6,4,7,100,1,0,0,1RAI,0,0,sum,1
7099,2,10,3,0.6,10,3,400,0.5,3,1,1RAI,0,0,sum,0.5
93951,2,30,1,1,25,13,3600,0.866667,16,11,1RAI,0,0,sum,0.85
7099,2,10,3,0.6,10,5,400,0.8,3,1,1RAI,0,0,sum,0.75
583,5,10,3,0.3,1,3,2500,0.27,2,2,1RAI,0,0,sum,0.25
7099,2,10,3,0.6,10,6,400,0.9,4,1,1RAI,0,0,sum,0.85
22351,2,30,5,0.3,16,138,3600,1,20,16,1RAI,0,0,sum,1
7099,2,10,3,0.6,10,12,400,1,4,1,1RAI,0,0,sum,1
5385,2,15,3,0.3,9,7,900,0.533333,3,3,1RAI,0,0,sum,0.5
1679,2,5,3,0.6,5,2,100,0.4,0,0,1RAI,0,0,sum,0.25
7913,2,10,3,0.6,11,2,400,0.4,3,1,1RAI,0,0,sum,0.25
583,5,10,3,0.3,1,7,2500,0.53,2,2,1RAI,0,0,sum,0.5
7913,2,10,3,0.6,11,3,400,0.7,3,1,1RAI,0,0,sum,0.5
1679,2,5,3,0.6,5,5,100,0.8,0,0,1RAI,0,0,sum,0.5
5385,2,15,3,0.3,9,14,900,0.8,5,3,1RAI,0,0,sum,0.75
1679,2,5,3,0.6,5,5,100,0.8,0,0,1RAI,0,0,sum,0.75
7913,2,10,3,0.6,11,5,400,0.8,3,1,1RAI,0,0,sum,0.75
5385,2,15,3,0.3,9,15,900,0.866667,6,3,1RAI,0,0,sum,0.85
1679,2,5,3,0.6,5,10,100,1,1,0,1RAI,0,0,sum,0.85
7913,2,10,3,0.6,11,6,400,0.9,3,1,1RAI,0,0,sum,0.85
1679,2,5,3,0.6,5,10,100,1,1,0,1RAI,0,0,sum,1
93951,2,30,1,1,25,61,3600,1,22,11,1RAI,0,0,sum,1
583,5,10,3,0.3,1,24,2500,0.75,4,2,1RAI,0,1,sum,0.75
7913,2,10,3,0.6,11,13,400,1,5,1,1RAI,0,0,sum,1
2038,2,5,3,0.6,6,2,100,0.6,0,0,1RAI,0,0,sum,0.25
98483,2,30,1,1,26,3,3600,0.3,14,13,1RAI,0,0,sum,0.25
2038,2,5,3,0.6,6,2,100,0.6,0,0,1RAI,0,0,sum,0.5
8747,2,10,3,0.6,12,2,400,0.4,1,0,1RAI,0,0,sum,0.25
98483,2,30,1,1,26,6,3600,0.533333,15,13,1RAI,0,0,sum,0.5
8747,2,10,3,0.6,12,5,400,0.5,1,0,1RAI,0,0,sum,0.5
2038,2,5,3,0.6,6,5,100,0.8,1,0,1RAI,0,0,sum,0.75
8747,2,10,3,0.6,12,12,400,0.8,1,0,1RAI,0,0,sum,0.75
98483,2,30,1,1,26,16,3600,0.766667,15,13,1RAI,0,0,sum,0.75
24247,2,30,5,0.3,17,3,3600,0.266667,18,18,1RAI,0,0,sum,0.25
8747,2,10,3,0.6,12,29,400,0.9,1,0,1RAI,0,0,sum,0.85
2038,2,5,3,0.6,6,18,100,1,1,0,1RAI,0,0,sum,0.85
98483,2,30,1,1,26,23,3600,0.9,15,13,1RAI,0,0,sum,0.85
8747,2,10,3,0.6,12,38,400,1,1,0,1RAI,0,0,sum,1
2038,2,5,3,0.6,6,18,100,1,1,0,1RAI,0,0,sum,1
5385,2,15,3,0.3,9,119,900,1,6,3,1RAI,0,1,sum,1
583,5,10,3,0.3,1,59,2500,0.85,4,2,1RAI,1,1,sum,0.85
24247,2,30,5,0.3,17,9,3600,0.5,21,18,1RAI,0,0,sum,0.5
9601,2,10,3,0.6,13,2,400,0.5,2,1,1RAI,0,0,sum,0.25
2407,2,5,3,0.6,7,1,100,0.4,0,0,1RAI,0,0,sum,0.25
6124,2,15,3,0.3,10,4,900,0.4,5,5,1RAI,0,0,sum,0.25
98483,2,30,1,1,26,40,3600,1,16,13,1RAI,0,0,sum,1
9601,2,10,3,0.6,13,2,400,0.5,2,1,1RAI,0,0,sum,0.5
6124,2,15,3,0.3,10,5,900,0.533333,5,5,1RAI,0,0,sum,0.5
2407,2,5,3,0.6,7,3,100,0.6,0,0,1RAI,0,0,sum,0.5
103075,2,30,1,1,27,3,3600,0.3,10,9,1RAI,0,0,sum,0.25
9601,2,10,3,0.6,13,10,400,0.8,2,1,1RAI,0,0,sum,0.75
24247,2,30,5,0.3,17,32,3600,0.766667,21,18,1RAI,0,0,sum,0.75
9601,2,10,3,0.6,13,11,400,0.9,2,1,1RAI,0,0,sum,0.85
2407,2,5,3,0.6,7,5,100,0.8,0,0,1RAI,0,0,sum,0.75
6124,2,15,3,0.3,10,9,900,0.8,6,5,1RAI,0,0,sum,0.75
24247,2,30,5,0.3,17,36,3600,0.866667,21,18,1RAI,0,0,sum,0.85
103075,2,30,1,1,27,10,3600,0.533333,24,9,1RAI,0,0,sum,0.5
6124,2,15,3,0.3,10,10,900,0.866667,6,5,1RAI,0,0,sum,0.85
2407,2,5,3,0.6,7,11,100,1,0,0,1RAI,0,0,sum,0.85
9601,2,10,3,0.6,13,35,400,1,4,1,1RAI,0,0,sum,1
2407,2,5,3,0.6,7,11,100,1,0,0,1RAI,0,0,sum,1
103075,2,30,1,1,27,19,3600,0.766667,22,9,1RAI,0,0,sum,0.75
6124,2,15,3,0.3,10,22,900,1,6,5,1RAI,0,0,sum,1
10475,2,10,3,0.6,14,3,400,0.3,1,0,1RAI,0,0,sum,0.25
2786,2,5,3,0.6,8,1,100,0.4,0,0,1RAI,0,1,sum,0.25
10475,2,10,3,0.6,14,4,400,0.5,1,0,1RAI,0,0,sum,0.5
103075,2,30,1,1,27,27,3600,0.866667,20,9,1RAI,0,0,sum,0.85
10475,2,10,3,0.6,14,7,400,0.8,3,0,1RAI,0,0,sum,0.75
2786,2,5,3,0.6,8,4,100,0.8,1,0,1RAI,1,1,sum,0.5
6893,2,15,3,0.3,11,3,900,0.333333,4,3,1RAI,1,1,sum,0.25
2786,2,5,3,0.6,8,4,100,0.8,1,0,1RAI,1,1,sum,0.75
10475,2,10,3,0.6,14,15,400,0.9,2,0,1RAI,0,0,sum,0.85
6893,2,15,3,0.3,11,7,900,0.6,5,3,1RAI,1,1,sum,0.5
10475,2,10,3,0.6,14,21,400,1,2,0,1RAI,0,0,sum,1
2786,2,5,3,0.6,8,16,100,1,0,0,1RAI,1,0,sum,0.85
103075,2,30,1,1,27,46,3600,1,25,9,1RAI,0,0,sum,1
11369,2,10,3,0.6,15,3,400,0.4,2,1,1RAI,1,1,sum,0.25
6893,2,15,3,0.3,11,17,900,0.8,5,3,1RAI,1,1,sum,0.75
2786,2,5,3,0.6,8,16,100,1,0,0,1RAI,0,0,sum,1
11369,2,10,3,0.6,15,5,400,0.6,2,1,1RAI,1,1,sum,0.5
107727,2,30,1,1,28,3,3600,0.266667,14,10,1RAI,0,0,sum,0.25
3175,2,5,3,0.6,9,2,100,0.4,0,0,1RAI,0,0,sum,0.25
6893,2,15,3,0.3,11,19,900,0.866667,6,3,1RAI,1,1,sum,0.85
11369,2,10,3,0.6,15,13,400,0.9,1,1,1RAI,1,1,sum,0.75
3175,2,5,3,0.6,9,4,100,0.6,2,0,1RAI,0,0,sum,0.5
6893,2,15,3,0.3,11,27,900,1,6,3,1RAI,1,1,sum,1
11369,2,10,3,0.6,15,13,400,0.9,1,1,1RAI,1,1,sum,0.85
107727,2,30,1,1,28,10,3600,0.566667,17,10,1RAI,0,0,sum,0.5
3175,2,5,3,0.6,9,7,100,0.8,1,0,1RAI,0,0,sum,0.75
11369,2,10,3,0.6,15,19,400,1,3,1,1RAI,1,1,sum,1
7692,2,15,3,0.3,12,2,900,0.333333,2,2,1RAI,0,0,sum,0.25
3175,2,5,3,0.6,9,15,100,1,2,0,1RAI,0,0,sum,0.85
12283,2,10,3,0.6,16,3,400,0.4,1,1,1RAI,0,0,sum,0.25
107727,2,30,1,1,28,20,3600,0.766667,14,10,1RAI,0,0,sum,0.75
12283,2,10,3,0.6,16,4,400,0.6,1,1,1RAI,0,0,sum,0.5
3175,2,5,3,0.6,9,15,100,1,2,0,1RAI,0,0,sum,1
7692,2,15,3,0.3,12,11,900,0.666667,5,2,1RAI,0,0,sum,0.5
12283,2,10,3,0.6,16,6,400,0.8,3,1,1RAI,0,0,sum,0.75
107727,2,30,1,1,28,22,3600,0.9,13,10,1RAI,0,0,sum,0.85
3574,2,5,3,0.6,10,1,100,0.4,0,0,1RAI,0,0,sum,0.25
107727,2,30,1,1,28,26,3600,1,14,10,1RAI,0,0,sum,1
3574,2,5,3,0.6,10,4,100,0.6,1,0,1RAI,0,0,sum,0.5
12283,2,10,3,0.6,16,29,400,0.9,6,1,1RAI,0,0,sum,0.85
7692,2,15,3,0.3,12,39,900,0.8,5,2,1RAI,0,0,sum,0.75
3574,2,5,3,0.6,10,6,100,0.8,1,0,1RAI,0,0,sum,0.75
3574,2,5,3,0.6,10,7,100,1,1,0,1RAI,0,0,sum,0.85
12283,2,10,3,0.6,16,48,400,1,4,1,1RAI,0,0,sum,1
112439,2,30,1,1,29,6,3600,0.3,11,10,1RAI,0,0,sum,0.25
3574,2,5,3,0.6,10,7,100,1,1,0,1RAI,0,0,sum,1
7692,2,15,3,0.3,12,58,900,0.866667,4,2,1RAI,0,0,sum,0.85
13217,2,10,3,0.6,17,1,400,0.3,1,1,1RAI,0,0,sum,0.25
112439,2,30,1,1,29,10,3600,0.566667,13,10,1RAI,0,0,sum,0.5
13217,2,10,3,0.6,17,2,400,0.5,1,1,1RAI,0,0,sum,0.5
3983,2,5,3,0.6,11,1,100,0.4,0,0,1RAI,1,1,sum,0.25
13217,2,10,3,0.6,17,5,400,0.8,3,1,1RAI,0,0,sum,0.75
112439,2,30,1,1,29,16,3600,0.766667,16,10,1RAI,0,0,sum,0.75
7692,2,15,3,0.3,12,87,900,1,5,2,1RAI,0,0,sum,1
3983,2,5,3,0.6,11,3,100,0.6,0,0,1RAI,1,1,sum,0.5
13217,2,10,3,0.6,17,11,400,0.9,3,1,1RAI,0,0,sum,0.85
112439,2,30,1,1,29,19,3600,0.866667,16,10,1RAI,0,0,sum,0.85
3983,2,5,3,0.6,11,6,100,0.8,0,0,1RAI,1,0,sum,0.75
8521,2,15,3,0.3,13,3,900,0.333333,5,5,1RAI,0,0,sum,0.25
13217,2,10,3,0.6,17,15,400,1,3,1,1RAI,0,0,sum,1
3983,2,5,3,0.6,11,11,100,1,0,0,1RAI,0,0,sum,0.85
8521,2,15,3,0.3,13,5,900,0.533333,5,5,1RAI,0,0,sum,0.5
3983,2,5,3,0.6,11,11,100,1,0,0,1RAI,0,0,sum,1
14171,2,10,3,0.6,18,2,400,0.3,2,1,1RAI,0,0,sum,0.25
112439,2,30,1,1,29,31,3600,1,17,10,1RAI,0,1,sum,1
24247,2,30,5,0.3,17,225,3600,1,21,18,1RAI,0,1,sum,1
