seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,div_threshold
86975,5,50,3,0.3,29,75,62500,0.75,33,27,XRAI_1.50,0,0,sum,0.75
86975,5,50,3,0.3,29,191,62500,0.852,33,27,XRAI_1.50,0,0,sum,0.85
23044,5,15,5,0.6,19,5566,5625,1,8,4,XRAI_1.50,0,0,sum,1
24535,5,15,5,0.6,20,2,5625,0.26,6,6,XRAI_1.50,0,0,sum,0.25
24535,5,15,5,0.6,20,5,5625,0.533333,8,6,XRAI_1.50,0,1,sum,0.5
24535,5,15,5,0.6,20,9,5625,0.76,8,6,XRAI_1.50,1,1,sum,0.75
24535,5,15,5,0.6,20,21,5625,0.853333,8,6,XRAI_1.50,1,1,sum,0.85
23937,5,10,5,0.6,27,2500,2500,0.97,7,3,XRAI_1.50,0,1,sum,1
25093,5,10,5,0.6,28,4,2500,0.32,3,3,XRAI_1.50,0,0,sum,0.25
25093,5,10,5,0.6,28,9,2500,0.5,4,3,XRAI_1.50,0,0,sum,0.5
25093,5,10,5,0.6,28,16,2500,0.76,4,3,XRAI_1.50,0,1,sum,0.75
25093,5,10,5,0.6,28,41,2500,0.87,3,3,XRAI_1.50,1,1,sum,0.85
6054,10,5,3,1,10,2500,2500,0.884444,2,0,XRAI_1.50,1,1,sum,1
6663,10,5,3,1,11,5,2500,0.253333,0,0,XRAI_1.50,0,0,sum,0.25
6663,10,5,3,1,11,9,2500,0.524444,0,0,XRAI_1.50,0,0,sum,0.5
6663,10,5,3,1,11,21,2500,0.764444,1,0,XRAI_1.50,0,1,sum,0.75
6663,10,5,3,1,11,51,2500,0.853333,1,0,XRAI_1.50,1,1,sum,0.85
25093,5,10,5,0.6,28,2500,2500,0.98,7,3,XRAI_1.50,1,0,sum,1
26269,5,10,5,0.6,29,2,2500,0.35,3,3,XRAI_1.50,0,0,sum,0.25
26269,5,10,5,0.6,29,4,2500,0.52,3,3,XRAI_1.50,0,0,sum,0.5
26269,5,10,5,0.6,29,9,2500,0.76,4,3,XRAI_1.50,0,0,sum,0.75
26269,5,10,5,0.6,29,25,2500,0.85,5,3,XRAI_1.50,0,1,sum,0.85
24535,5,15,5,0.6,20,2831,5625,1,11,6,XRAI_1.50,1,0,sum,1
26056,5,15,5,0.6,21,2,5625,0.306667,7,7,XRAI_1.50,1,1,sum,0.25
26056,5,15,5,0.6,21,4,5625,0.513333,7,7,XRAI_1.50,1,1,sum,0.5
26056,5,15,5,0.6,21,13,5625,0.766667,8,7,XRAI_1.50,1,1,sum,0.75
26056,5,15,5,0.6,21,28,5625,0.853333,9,7,XRAI_1.50,1,1,sum,0.85
8255,10,50,1,0.3,2,19748,250000,1,35,29,XRAI_1.50,0,0,sum,1
10007,10,50,1,0.3,3,12,250000,0.264,30,30,XRAI_1.50,0,0,sum,0.25
10007,10,50,1,0.3,3,29,250000,0.510222,31,30,XRAI_1.50,0,0,sum,0.5
10007,10,50,1,0.3,3,71,250000,0.753778,34,30,XRAI_1.50,0,0,sum,0.75
10007,10,50,1,0.3,3,129,250000,0.851111,35,30,XRAI_1.50,0,0,sum,0.85
26269,5,10,5,0.6,29,2500,2500,0.98,7,3,XRAI_1.50,1,0,sum,1
285,5,10,5,1,0,2,2500,0.39,3,3,XRAI_1.50,0,0,sum,0.25
285,5,10,5,1,0,4,2500,0.56,3,3,XRAI_1.50,0,0,sum,0.5
285,5,10,5,1,0,10,2500,0.76,5,3,XRAI_1.50,0,0,sum,0.75
285,5,10,5,1,0,16,2500,0.85,5,3,XRAI_1.50,0,0,sum,0.85
285,5,10,5,1,0,1032,2500,1,7,3,XRAI_1.50,0,0,sum,1
1301,5,10,5,1,1,1,2500,0.28,5,5,XRAI_1.50,0,0,sum,0.25
1301,5,10,5,1,1,3,2500,0.56,5,5,XRAI_1.50,0,0,sum,0.5
1301,5,10,5,1,1,6,2500,0.75,5,5,XRAI_1.50,0,0,sum,0.75
1301,5,10,5,1,1,14,2500,0.85,6,5,XRAI_1.50,0,0,sum,0.85
1301,5,10,5,1,1,597,2500,1,7,5,XRAI_1.50,0,0,sum,1
2337,5,10,5,1,2,2,2500,0.34,3,3,XRAI_1.50,0,1,sum,0.25
2337,5,10,5,1,2,4,2500,0.56,3,3,XRAI_1.50,1,1,sum,0.5
2337,5,10,5,1,2,11,2500,0.76,5,3,XRAI_1.50,1,0,sum,0.75
2337,5,10,5,1,2,19,2500,0.87,5,3,XRAI_1.50,0,0,sum,0.85
6663,10,5,3,1,11,2500,2500,0.884444,1,0,XRAI_1.50,1,1,sum,1
7282,10,5,3,1,12,4,2500,0.368889,0,0,XRAI_1.50,0,0,sum,0.25
7282,10,5,3,1,12,6,2500,0.564444,0,0,XRAI_1.50,0,0,sum,0.5
7282,10,5,3,1,12,14,2500,0.751111,0,0,XRAI_1.50,0,1,sum,0.75
7282,10,5,3,1,12,59,2500,0.853333,0,0,XRAI_1.50,1,1,sum,0.85
20263,10,10,5,0.6,23,10000,10000,0.951111,7,3,XRAI_1.50,1,1,sum,1
21339,10,10,5,0.6,24,4,10000,0.295556,3,3,XRAI_1.50,0,0,sum,0.25
21339,10,10,5,0.6,24,8,10000,0.577778,3,3,XRAI_1.50,0,0,sum,0.5
21339,10,10,5,0.6,24,17,10000,0.751111,4,3,XRAI_1.50,0,0,sum,0.75
21339,10,10,5,0.6,24,43,10000,0.851111,4,3,XRAI_1.50,0,0,sum,0.85
2337,5,10,5,1,2,1102,2500,1,7,3,XRAI_1.50,0,1,sum,1
3393,5,10,5,1,3,3,2500,0.33,3,3,XRAI_1.50,0,0,sum,0.25
3393,5,10,5,1,3,4,2500,0.51,3,3,XRAI_1.50,0,0,sum,0.5
3393,5,10,5,1,3,22,2500,0.77,5,3,XRAI_1.50,0,0,sum,0.75
3393,5,10,5,1,3,28,2500,0.85,5,3,XRAI_1.50,0,1,sum,0.85
3393,5,10,5,1,3,534,2500,1,7,3,XRAI_1.50,1,0,sum,1
4469,5,10,5,1,4,3,2500,0.41,1,1,XRAI_1.50,0,0,sum,0.25
4469,5,10,5,1,4,4,2500,0.5,1,1,XRAI_1.50,0,0,sum,0.5
4469,5,10,5,1,4,11,2500,0.77,5,1,XRAI_1.50,0,0,sum,0.75
26056,5,15,5,0.6,21,5407,5625,1,11,7,XRAI_1.50,1,1,sum,1
4469,5,10,5,1,4,15,2500,0.85,5,1,XRAI_1.50,0,0,sum,0.85
27607,5,15,5,0.6,22,2,5625,0.273333,8,8,XRAI_1.50,0,0,sum,0.25
27607,5,15,5,0.6,22,5,5625,0.58,8,8,XRAI_1.50,0,0,sum,0.5
27607,5,15,5,0.6,22,9,5625,0.806667,8,8,XRAI_1.50,0,0,sum,0.75
27607,5,15,5,0.6,22,21,5625,0.86,8,8,XRAI_1.50,0,0,sum,0.85
86975,5,50,3,0.3,29,10911,62500,1,33,27,XRAI_1.50,0,0,sum,1
1309,5,50,3,0.6,0,4,62500,0.278,30,30,XRAI_1.50,0,0,sum,0.25
1309,5,50,3,0.6,0,11,62500,0.552,33,30,XRAI_1.50,0,0,sum,0.5
4469,5,10,5,1,4,424,2500,1,6,1,XRAI_1.50,0,0,sum,1
1309,5,50,3,0.6,0,22,62500,0.77,36,30,XRAI_1.50,0,0,sum,0.75
5565,5,10,5,1,5,2,2500,0.31,1,1,XRAI_1.50,0,0,sum,0.25
5565,5,10,5,1,5,4,2500,0.5,1,1,XRAI_1.50,0,0,sum,0.5
5565,5,10,5,1,5,10,2500,0.75,3,1,XRAI_1.50,0,0,sum,0.75
5565,5,10,5,1,5,16,2500,0.85,3,1,XRAI_1.50,0,0,sum,0.85
1309,5,50,3,0.6,0,36,62500,0.856,38,30,XRAI_1.50,0,0,sum,0.85
1309,5,50,3,0.6,0,177,62500,1,41,30,XRAI_1.50,0,0,sum,1
4363,5,50,3,0.6,1,6,62500,0.25,28,28,XRAI_1.50,0,0,sum,0.25
4363,5,50,3,0.6,1,11,62500,0.508,33,28,XRAI_1.50,0,0,sum,0.5
4363,5,50,3,0.6,1,27,62500,0.756,36,28,XRAI_1.50,0,0,sum,0.75
4363,5,50,3,0.6,1,47,62500,0.86,38,28,XRAI_1.50,0,0,sum,0.85
4363,5,50,3,0.6,1,201,62500,1,40,28,XRAI_1.50,0,1,sum,1
7517,5,50,3,0.6,2,6,62500,0.256,31,31,XRAI_1.50,0,0,sum,0.25
7517,5,50,3,0.6,2,14,62500,0.504,33,31,XRAI_1.50,0,0,sum,0.5
7517,5,50,3,0.6,2,34,62500,0.758,35,31,XRAI_1.50,0,0,sum,0.75
7517,5,50,3,0.6,2,49,62500,0.852,38,31,XRAI_1.50,0,0,sum,0.85
27607,5,15,5,0.6,22,1363,5625,1,12,8,XRAI_1.50,0,1,sum,1
29188,5,15,5,0.6,23,3,5625,0.253333,6,6,XRAI_1.50,0,0,sum,0.25
29188,5,15,5,0.6,23,6,5625,0.553333,6,6,XRAI_1.50,0,0,sum,0.5
29188,5,15,5,0.6,23,15,5625,0.753333,8,6,XRAI_1.50,0,0,sum,0.75
29188,5,15,5,0.6,23,27,5625,0.853333,9,6,XRAI_1.50,0,0,sum,0.85
5565,5,10,5,1,5,1539,2500,1,7,1,XRAI_1.50,0,1,sum,1
6681,5,10,5,1,6,2,2500,0.27,1,1,XRAI_1.50,0,0,sum,0.25
6681,5,10,5,1,6,5,2500,0.51,3,1,XRAI_1.50,0,0,sum,0.5
6681,5,10,5,1,6,11,2500,0.76,5,1,XRAI_1.50,0,0,sum,0.75
6681,5,10,5,1,6,20,2500,0.86,4,1,XRAI_1.50,0,0,sum,0.85
7517,5,50,3,0.6,2,305,62500,1,41,31,XRAI_1.50,0,0,sum,1
10771,5,50,3,0.6,3,6,62500,0.282,30,30,XRAI_1.50,0,0,sum,0.25
10771,5,50,3,0.6,3,12,62500,0.512,32,30,XRAI_1.50,0,0,sum,0.5
10771,5,50,3,0.6,3,25,62500,0.756,36,30,XRAI_1.50,0,0,sum,0.75
10771,5,50,3,0.6,3,41,62500,0.854,36,30,XRAI_1.50,0,0,sum,0.85
10771,5,50,3,0.6,3,305,62500,1,42,30,XRAI_1.50,0,0,sum,1
14125,5,50,3,0.6,4,6,62500,0.266,30,30,XRAI_1.50,0,0,sum,0.25
14125,5,50,3,0.6,4,12,62500,0.508,30,30,XRAI_1.50,0,0,sum,0.5
14125,5,50,3,0.6,4,25,62500,0.772,35,30,XRAI_1.50,0,0,sum,0.75
14125,5,50,3,0.6,4,34,62500,0.856,38,30,XRAI_1.50,0,0,sum,0.85
7282,10,5,3,1,12,2500,2500,0.884444,2,0,XRAI_1.50,1,1,sum,1
7911,10,5,3,1,13,2,2500,0.302222,0,0,XRAI_1.50,0,1,sum,0.25
7911,10,5,3,1,13,4,2500,0.52,0,0,XRAI_1.50,1,1,sum,0.5
7911,10,5,3,1,13,13,2500,0.755556,1,0,XRAI_1.50,1,1,sum,0.75
14125,5,50,3,0.6,4,199,62500,1,40,30,XRAI_1.50,0,0,sum,1
17579,5,50,3,0.6,5,4,62500,0.258,30,30,XRAI_1.50,0,0,sum,0.25
17579,5,50,3,0.6,5,17,62500,0.506,35,30,XRAI_1.50,0,0,sum,0.5
6681,5,10,5,1,6,1512,2500,1,6,1,XRAI_1.50,0,0,sum,1
17579,5,50,3,0.6,5,40,62500,0.76,36,30,XRAI_1.50,0,0,sum,0.75
7817,5,10,5,1,7,3,2500,0.31,1,1,XRAI_1.50,0,0,sum,0.25
7817,5,10,5,1,7,4,2500,0.51,1,1,XRAI_1.50,0,0,sum,0.5
7817,5,10,5,1,7,10,2500,0.75,2,1,XRAI_1.50,0,1,sum,0.75
17579,5,50,3,0.6,5,55,62500,0.864,36,30,XRAI_1.50,0,0,sum,0.85
7817,5,10,5,1,7,29,2500,0.85,2,1,XRAI_1.50,1,0,sum,0.85
7911,10,5,3,1,13,131,2500,0.853333,2,0,XRAI_1.50,1,1,sum,0.85
29188,5,15,5,0.6,23,2185,5625,1,11,6,XRAI_1.50,0,0,sum,1
30799,5,15,5,0.6,24,2,5625,0.3,2,2,XRAI_1.50,0,0,sum,0.25
7817,5,10,5,1,7,654,2500,1,7,1,XRAI_1.50,0,0,sum,1
30799,5,15,5,0.6,24,5,5625,0.58,4,2,XRAI_1.50,0,0,sum,0.5
30799,5,15,5,0.6,24,9,5625,0.753333,7,2,XRAI_1.50,0,0,sum,0.75
8973,5,10,5,1,8,2,2500,0.25,1,1,XRAI_1.50,0,0,sum,0.25
30799,5,15,5,0.6,24,26,5625,0.86,7,2,XRAI_1.50,0,0,sum,0.85
8973,5,10,5,1,8,4,2500,0.5,1,1,XRAI_1.50,0,0,sum,0.5
8973,5,10,5,1,8,15,2500,0.75,4,1,XRAI_1.50,0,0,sum,0.75
8973,5,10,5,1,8,26,2500,0.86,3,1,XRAI_1.50,0,0,sum,0.85
17579,5,50,3,0.6,5,440,62500,1,41,30,XRAI_1.50,0,0,sum,1
21133,5,50,3,0.6,6,6,62500,0.296,31,31,XRAI_1.50,0,0,sum,0.25
21133,5,50,3,0.6,6,10,62500,0.508,32,31,XRAI_1.50,0,0,sum,0.5
21133,5,50,3,0.6,6,19,62500,0.756,34,31,XRAI_1.50,0,0,sum,0.75
21133,5,50,3,0.6,6,31,62500,0.85,34,31,XRAI_1.50,0,0,sum,0.85
21133,5,50,3,0.6,6,171,62500,1,41,31,XRAI_1.50,0,1,sum,1
24787,5,50,3,0.6,7,5,62500,0.29,31,30,XRAI_1.50,0,0,sum,0.25
24787,5,50,3,0.6,7,10,62500,0.53,33,30,XRAI_1.50,0,0,sum,0.5
24787,5,50,3,0.6,7,29,62500,0.756,38,30,XRAI_1.50,0,0,sum,0.75
24787,5,50,3,0.6,7,47,62500,0.854,37,30,XRAI_1.50,0,0,sum,0.85
8973,5,10,5,1,8,960,2500,1,5,1,XRAI_1.50,0,1,sum,1
10149,5,10,5,1,9,2,2500,0.25,4,4,XRAI_1.50,0,0,sum,0.25
10149,5,10,5,1,9,5,2500,0.52,4,4,XRAI_1.50,0,0,sum,0.5
10149,5,10,5,1,9,10,2500,0.75,5,4,XRAI_1.50,0,0,sum,0.75
10149,5,10,5,1,9,19,2500,0.85,5,4,XRAI_1.50,0,0,sum,0.85
24787,5,50,3,0.6,7,192,62500,1,41,30,XRAI_1.50,0,0,sum,1
28541,5,50,3,0.6,8,7,62500,0.25,33,30,XRAI_1.50,0,0,sum,0.25
28541,5,50,3,0.6,8,12,62500,0.506,33,30,XRAI_1.50,0,0,sum,0.5
28541,5,50,3,0.6,8,24,62500,0.776,37,30,XRAI_1.50,0,0,sum,0.75
28541,5,50,3,0.6,8,34,62500,0.852,40,30,XRAI_1.50,0,0,sum,0.85
28541,5,50,3,0.6,8,586,62500,1,42,30,XRAI_1.50,0,0,sum,1
32395,5,50,3,0.6,9,5,62500,0.288,29,29,XRAI_1.50,0,0,sum,0.25
32395,5,50,3,0.6,9,9,62500,0.506,33,29,XRAI_1.50,0,0,sum,0.5
32395,5,50,3,0.6,9,23,62500,0.762,36,29,XRAI_1.50,0,0,sum,0.75
32395,5,50,3,0.6,9,40,62500,0.852,38,29,XRAI_1.50,0,0,sum,0.85
10149,5,10,5,1,9,1594,2500,1,6,4,XRAI_1.50,0,0,sum,1
11345,5,10,5,1,10,3,2500,0.3,3,3,XRAI_1.50,1,1,sum,0.25
11345,5,10,5,1,10,7,2500,0.59,4,3,XRAI_1.50,1,1,sum,0.5
11345,5,10,5,1,10,17,2500,0.77,5,3,XRAI_1.50,1,1,sum,0.75
11345,5,10,5,1,10,21,2500,0.86,5,3,XRAI_1.50,1,1,sum,0.85
32395,5,50,3,0.6,9,251,62500,1,41,29,XRAI_1.50,0,0,sum,1
36349,5,50,3,0.6,10,5,62500,0.29,30,30,XRAI_1.50,0,0,sum,0.25
36349,5,50,3,0.6,10,12,62500,0.56,31,30,XRAI_1.50,0,0,sum,0.5
36349,5,50,3,0.6,10,24,62500,0.752,33,30,XRAI_1.50,0,0,sum,0.75
36349,5,50,3,0.6,10,39,62500,0.852,34,30,XRAI_1.50,0,0,sum,0.85
36349,5,50,3,0.6,10,344,62500,1,41,30,XRAI_1.50,0,1,sum,1
7911,10,5,3,1,13,2500,2500,0.884444,3,0,XRAI_1.50,1,1,sum,1
40403,5,50,3,0.6,11,7,62500,0.258,33,33,XRAI_1.50,0,0,sum,0.25
8550,10,5,3,1,14,3,2500,0.262222,1,1,XRAI_1.50,0,0,sum,0.25
40403,5,50,3,0.6,11,15,62500,0.506,34,33,XRAI_1.50,0,0,sum,0.5
8550,10,5,3,1,14,6,2500,0.542222,1,1,XRAI_1.50,0,1,sum,0.5
8550,10,5,3,1,14,15,2500,0.76,1,1,XRAI_1.50,1,1,sum,0.75
40403,5,50,3,0.6,11,30,62500,0.75,39,33,XRAI_1.50,0,0,sum,0.75
40403,5,50,3,0.6,11,44,62500,0.852,39,33,XRAI_1.50,0,0,sum,0.85
8550,10,5,3,1,14,80,2500,0.857778,2,1,XRAI_1.50,1,1,sum,0.85
40403,5,50,3,0.6,11,277,62500,1,40,33,XRAI_1.50,0,0,sum,1
44557,5,50,3,0.6,12,4,62500,0.282,30,30,XRAI_1.50,0,0,sum,0.25
44557,5,50,3,0.6,12,9,62500,0.52,32,30,XRAI_1.50,0,0,sum,0.5
44557,5,50,3,0.6,12,26,62500,0.75,36,30,XRAI_1.50,0,0,sum,0.75
28672,10,15,3,0.6,22,22500,22500,0.994074,10,5,XRAI_1.50,1,1,sum,1
30251,10,15,3,0.6,23,5,22500,0.302222,6,6,XRAI_1.50,0,0,sum,0.25
44557,5,50,3,0.6,12,41,62500,0.85,38,30,XRAI_1.50,0,0,sum,0.85
30251,10,15,3,0.6,23,8,22500,0.518519,6,6,XRAI_1.50,0,0,sum,0.5
30251,10,15,3,0.6,23,19,22500,0.752593,7,6,XRAI_1.50,0,0,sum,0.75
30251,10,15,3,0.6,23,33,22500,0.85037,8,6,XRAI_1.50,0,0,sum,0.85
11345,5,10,5,1,10,2416,2500,1,7,3,XRAI_1.50,1,1,sum,1
12561,5,10,5,1,11,3,2500,0.36,2,2,XRAI_1.50,0,0,sum,0.25
12561,5,10,5,1,11,4,2500,0.5,2,2,XRAI_1.50,0,0,sum,0.5
12561,5,10,5,1,11,9,2500,0.76,2,2,XRAI_1.50,0,0,sum,0.75
12561,5,10,5,1,11,15,2500,0.87,4,2,XRAI_1.50,0,0,sum,0.85
44557,5,50,3,0.6,12,259,62500,1,40,30,XRAI_1.50,0,0,sum,1
48811,5,50,3,0.6,13,6,62500,0.292,33,33,XRAI_1.50,0,0,sum,0.25
48811,5,50,3,0.6,13,15,62500,0.518,37,33,XRAI_1.50,0,0,sum,0.5
48811,5,50,3,0.6,13,28,62500,0.754,38,33,XRAI_1.50,0,1,sum,0.75
30799,5,15,5,0.6,24,5625,5625,0.993333,9,2,XRAI_1.50,0,0,sum,1
48811,5,50,3,0.6,13,42,62500,0.85,41,33,XRAI_1.50,1,0,sum,0.85
32440,5,15,5,0.6,25,2,5625,0.28,5,5,XRAI_1.50,0,0,sum,0.25
32440,5,15,5,0.6,25,4,5625,0.5,5,5,XRAI_1.50,0,0,sum,0.5
32440,5,15,5,0.6,25,12,5625,0.76,7,5,XRAI_1.50,0,0,sum,0.75
32440,5,15,5,0.6,25,25,5625,0.853333,8,5,XRAI_1.50,0,0,sum,0.85
48811,5,50,3,0.6,13,314,62500,1,42,33,XRAI_1.50,0,0,sum,1
53165,5,50,3,0.6,14,5,62500,0.28,31,31,XRAI_1.50,0,0,sum,0.25
53165,5,50,3,0.6,14,10,62500,0.548,32,31,XRAI_1.50,0,0,sum,0.5
53165,5,50,3,0.6,14,29,62500,0.752,32,31,XRAI_1.50,0,0,sum,0.75
12561,5,10,5,1,11,1201,2500,1,7,2,XRAI_1.50,0,0,sum,1
13797,5,10,5,1,12,3,2500,0.28,2,2,XRAI_1.50,0,0,sum,0.25
53165,5,50,3,0.6,14,47,62500,0.862,37,31,XRAI_1.50,0,0,sum,0.85
13797,5,10,5,1,12,12,2500,0.59,3,2,XRAI_1.50,0,0,sum,0.5
13797,5,10,5,1,12,18,2500,0.76,3,2,XRAI_1.50,0,0,sum,0.75
13797,5,10,5,1,12,34,2500,0.85,4,2,XRAI_1.50,0,0,sum,0.85
53165,5,50,3,0.6,14,232,62500,1,41,31,XRAI_1.50,0,0,sum,1
57619,5,50,3,0.6,15,5,62500,0.274,35,34,XRAI_1.50,0,0,sum,0.25
57619,5,50,3,0.6,15,9,62500,0.51,36,34,XRAI_1.50,0,0,sum,0.5
57619,5,50,3,0.6,15,24,62500,0.758,38,34,XRAI_1.50,0,0,sum,0.75
57619,5,50,3,0.6,15,37,62500,0.85,41,34,XRAI_1.50,0,0,sum,0.85
57619,5,50,3,0.6,15,332,62500,1,42,34,XRAI_1.50,0,0,sum,1
62173,5,50,3,0.6,16,5,62500,0.27,31,25,XRAI_1.50,0,0,sum,0.25
62173,5,50,3,0.6,16,13,62500,0.5,33,25,XRAI_1.50,0,0,sum,0.5
62173,5,50,3,0.6,16,39,62500,0.764,34,25,XRAI_1.50,0,0,sum,0.75
62173,5,50,3,0.6,16,50,62500,0.854,38,25,XRAI_1.50,0,0,sum,0.85
62173,5,50,3,0.6,16,318,62500,1,39,25,XRAI_1.50,0,0,sum,1
66827,5,50,3,0.6,17,6,62500,0.286,31,30,XRAI_1.50,0,0,sum,0.25
66827,5,50,3,0.6,17,13,62500,0.532,33,30,XRAI_1.50,0,0,sum,0.5
66827,5,50,3,0.6,17,31,62500,0.752,37,30,XRAI_1.50,0,0,sum,0.75
66827,5,50,3,0.6,17,46,62500,0.854,39,30,XRAI_1.50,0,0,sum,0.85
13797,5,10,5,1,12,2413,2500,1,6,2,XRAI_1.50,0,1,sum,1
15053,5,10,5,1,13,4,2500,0.29,4,4,XRAI_1.50,0,0,sum,0.25
15053,5,10,5,1,13,7,2500,0.59,4,4,XRAI_1.50,0,0,sum,0.5
15053,5,10,5,1,13,10,2500,0.77,5,4,XRAI_1.50,0,0,sum,0.75
15053,5,10,5,1,13,12,2500,0.85,5,4,XRAI_1.50,0,0,sum,0.85
8550,10,5,3,1,14,2500,2500,0.884444,3,1,XRAI_1.50,1,1,sum,1
10007,10,50,1,0.3,3,8006,250000,1,36,30,XRAI_1.50,0,0,sum,1
9199,10,5,3,1,15,3,2500,0.257778,0,0,XRAI_1.50,0,0,sum,0.25
66827,5,50,3,0.6,17,254,62500,1,41,30,XRAI_1.50,0,0,sum,1
9199,10,5,3,1,15,10,2500,0.537778,0,0,XRAI_1.50,0,1,sum,0.5
71581,5,50,3,0.6,18,7,62500,0.268,31,30,XRAI_1.50,0,0,sum,0.25
9199,10,5,3,1,15,22,2500,0.773333,1,0,XRAI_1.50,1,1,sum,0.75
71581,5,50,3,0.6,18,12,62500,0.52,38,30,XRAI_1.50,0,0,sum,0.5
11859,10,50,1,0.3,4,12,250000,0.272889,26,25,XRAI_1.50,0,0,sum,0.25
71581,5,50,3,0.6,18,26,62500,0.75,39,30,XRAI_1.50,0,0,sum,0.75
71581,5,50,3,0.6,18,44,62500,0.858,39,30,XRAI_1.50,0,0,sum,0.85
11859,10,50,1,0.3,4,30,250000,0.521778,28,25,XRAI_1.50,0,1,sum,0.5
9199,10,5,3,1,15,83,2500,0.857778,2,0,XRAI_1.50,1,1,sum,0.85
11859,10,50,1,0.3,4,77,250000,0.753333,29,25,XRAI_1.50,1,1,sum,0.75
32440,5,15,5,0.6,25,3319,5625,1,10,5,XRAI_1.50,0,0,sum,1
34111,5,15,5,0.6,26,3,5625,0.38,6,6,XRAI_1.50,1,1,sum,0.25
34111,5,15,5,0.6,26,6,5625,0.573333,6,6,XRAI_1.50,1,1,sum,0.5
34111,5,15,5,0.6,26,10,5625,0.773333,7,6,XRAI_1.50,1,1,sum,0.75
34111,5,15,5,0.6,26,15,5625,0.853333,7,6,XRAI_1.50,1,1,sum,0.85
11859,10,50,1,0.3,4,146,250000,0.851556,31,25,XRAI_1.50,1,1,sum,0.85
71581,5,50,3,0.6,18,250,62500,1,41,30,XRAI_1.50,0,0,sum,1
76435,5,50,3,0.6,19,5,62500,0.288,32,32,XRAI_1.50,0,0,sum,0.25
76435,5,50,3,0.6,19,12,62500,0.506,34,32,XRAI_1.50,0,0,sum,0.5
76435,5,50,3,0.6,19,27,62500,0.758,37,32,XRAI_1.50,0,0,sum,0.75
76435,5,50,3,0.6,19,43,62500,0.85,38,32,XRAI_1.50,0,0,sum,0.85
76435,5,50,3,0.6,19,410,62500,1,40,32,XRAI_1.50,0,0,sum,1
81389,5,50,3,0.6,20,7,62500,0.27,30,29,XRAI_1.50,0,0,sum,0.25
81389,5,50,3,0.6,20,15,62500,0.502,34,29,XRAI_1.50,0,0,sum,0.5
81389,5,50,3,0.6,20,39,62500,0.756,38,29,XRAI_1.50,0,0,sum,0.75
81389,5,50,3,0.6,20,59,62500,0.862,40,29,XRAI_1.50,0,0,sum,0.85
81389,5,50,3,0.6,20,281,62500,1,41,29,XRAI_1.50,0,0,sum,1
86443,5,50,3,0.6,21,6,62500,0.254,31,31,XRAI_1.50,0,0,sum,0.25
86443,5,50,3,0.6,21,12,62500,0.514,33,31,XRAI_1.50,0,0,sum,0.5
86443,5,50,3,0.6,21,29,62500,0.754,35,31,XRAI_1.50,0,0,sum,0.75
86443,5,50,3,0.6,21,40,62500,0.854,39,31,XRAI_1.50,0,0,sum,0.85
15053,5,10,5,1,13,2500,2500,0.99,7,4,XRAI_1.50,0,1,sum,1
16329,5,10,5,1,14,4,2500,0.28,2,2,XRAI_1.50,0,0,sum,0.25
16329,5,10,5,1,14,7,2500,0.6,4,2,XRAI_1.50,0,0,sum,0.5
16329,5,10,5,1,14,12,2500,0.75,3,2,XRAI_1.50,0,0,sum,0.75
16329,5,10,5,1,14,21,2500,0.86,4,2,XRAI_1.50,0,1,sum,0.85
86443,5,50,3,0.6,21,219,62500,1,41,31,XRAI_1.50,0,0,sum,1
91597,5,50,3,0.6,22,5,62500,0.308,30,30,XRAI_1.50,0,0,sum,0.25
91597,5,50,3,0.6,22,10,62500,0.504,37,30,XRAI_1.50,0,0,sum,0.5
91597,5,50,3,0.6,22,31,62500,0.756,39,30,XRAI_1.50,0,0,sum,0.75
91597,5,50,3,0.6,22,50,62500,0.85,41,30,XRAI_1.50,0,0,sum,0.85
34111,5,15,5,0.6,26,2443,5625,1,11,6,XRAI_1.50,1,0,sum,1
35812,5,15,5,0.6,27,3,5625,0.34,6,6,XRAI_1.50,0,0,sum,0.25
35812,5,15,5,0.6,27,6,5625,0.52,7,6,XRAI_1.50,0,0,sum,0.5
35812,5,15,5,0.6,27,21,5625,0.76,8,6,XRAI_1.50,0,0,sum,0.75
35812,5,15,5,0.6,27,25,5625,0.853333,8,6,XRAI_1.50,0,0,sum,0.85
91597,5,50,3,0.6,22,397,62500,1,42,30,XRAI_1.50,0,0,sum,1
96851,5,50,3,0.6,23,7,62500,0.318,37,32,XRAI_1.50,0,0,sum,0.25
96851,5,50,3,0.6,23,15,62500,0.532,37,32,XRAI_1.50,0,0,sum,0.5
96851,5,50,3,0.6,23,28,62500,0.754,40,32,XRAI_1.50,0,0,sum,0.75
96851,5,50,3,0.6,23,54,62500,0.85,40,32,XRAI_1.50,0,0,sum,0.85
16329,5,10,5,1,14,2083,2500,1,7,2,XRAI_1.50,1,1,sum,1
17625,5,10,5,1,15,2,2500,0.34,5,5,XRAI_1.50,0,0,sum,0.25
17625,5,10,5,1,15,4,2500,0.56,5,5,XRAI_1.50,0,0,sum,0.5
17625,5,10,5,1,15,10,2500,0.77,5,5,XRAI_1.50,0,0,sum,0.75
17625,5,10,5,1,15,18,2500,0.86,5,5,XRAI_1.50,0,1,sum,0.85
