seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,diversity_threshold
1325,5,50,5,0.6,0,58,62500,0.852,23,15,XRAI_1.00,0,0,sum,0.85
17537,5,50,1,0.3,18,17,62500,0.502,30,28,XRAI_1.00,0,0,sum,0.5
1325,5,50,5,0.6,0,69,62500,0.9,24,15,XRAI_1.00,0,0,sum,0.9
17537,5,50,1,0.3,18,34,62500,0.658,30,28,XRAI_1.00,0,0,sum,0.65
17537,5,50,1,0.3,18,48,62500,0.752,31,28,XRAI_1.00,0,0,sum,0.75
1325,5,50,5,0.6,0,87,62500,0.95,29,15,XRAI_1.00,0,0,sum,0.95
17537,5,50,1,0.3,18,66,62500,0.8,32,28,XRAI_1.00,0,0,sum,0.8
17537,5,50,1,0.3,18,88,62500,0.852,32,28,XRAI_1.00,0,0,sum,0.85
17537,5,50,1,0.3,18,109,62500,0.906,34,28,XRAI_1.00,0,0,sum,0.9
17537,5,50,1,0.3,18,202,62500,0.954,33,28,XRAI_1.00,0,0,sum,0.95
1611,5,25,5,0.3,6,1574,15625,1,7,1,XRAI_1.00,0,0,sum,1
1942,5,25,5,0.3,7,0,15625,0,0,0,XRAI_1.00,0,0,sum,0
1942,5,25,5,0.3,7,3,15625,0.196,0,0,XRAI_1.00,0,0,sum,0.1
1942,5,25,5,0.3,7,4,15625,0.316,0,0,XRAI_1.00,0,1,sum,0.25
1942,5,25,5,0.3,7,8,15625,0.408,3,0,XRAI_1.00,1,1,sum,0.4
1942,5,25,5,0.3,7,14,15625,0.524,5,0,XRAI_1.00,1,1,sum,0.5
1942,5,25,5,0.3,7,27,15625,0.664,6,0,XRAI_1.00,1,1,sum,0.65
1942,5,25,5,0.3,7,41,15625,0.76,7,0,XRAI_1.00,1,1,sum,0.75
1942,5,25,5,0.3,7,89,15625,0.808,5,0,XRAI_1.00,1,1,sum,0.8
1942,5,25,5,0.3,7,101,15625,0.864,6,0,XRAI_1.00,1,0,sum,0.85
1942,5,25,5,0.3,7,152,15625,0.9,7,0,XRAI_1.00,0,0,sum,0.9
1942,5,25,5,0.3,7,295,15625,0.952,6,0,XRAI_1.00,0,0,sum,0.95
1325,5,50,5,0.6,0,509,62500,1,35,15,XRAI_1.00,0,0,sum,1
1381,5,50,5,0.6,1,0,62500,0,13,13,XRAI_1.00,0,0,sum,0
1381,5,50,5,0.6,1,3,62500,0.126,13,13,XRAI_1.00,0,0,sum,0.1
1381,5,50,5,0.6,1,7,62500,0.29,17,13,XRAI_1.00,0,0,sum,0.25
1381,5,50,5,0.6,1,12,62500,0.414,22,13,XRAI_1.00,0,0,sum,0.4
1381,5,50,5,0.6,1,23,62500,0.506,23,13,XRAI_1.00,0,0,sum,0.5
1381,5,50,5,0.6,1,41,62500,0.664,27,13,XRAI_1.00,0,0,sum,0.65
1381,5,50,5,0.6,1,48,62500,0.75,29,13,XRAI_1.00,0,0,sum,0.75
1381,5,50,5,0.6,1,55,62500,0.802,31,13,XRAI_1.00,0,0,sum,0.8
1381,5,50,5,0.6,1,65,62500,0.85,32,13,XRAI_1.00,0,0,sum,0.85
1381,5,50,5,0.6,1,87,62500,0.9,32,13,XRAI_1.00,0,0,sum,0.9
17537,5,50,1,0.3,18,1429,62500,1,34,28,XRAI_1.00,0,0,sum,1
19389,5,50,1,0.3,19,0,62500,0,27,27,XRAI_1.00,0,0,sum,0
19389,5,50,1,0.3,19,3,62500,0.116,27,27,XRAI_1.00,0,0,sum,0.1
19389,5,50,1,0.3,19,7,62500,0.29,27,27,XRAI_1.00,0,0,sum,0.25
19389,5,50,1,0.3,19,17,62500,0.4,27,27,XRAI_1.00,0,0,sum,0.4
19389,5,50,1,0.3,19,26,62500,0.514,29,27,XRAI_1.00,0,0,sum,0.5
1381,5,50,5,0.6,1,155,62500,0.95,33,13,XRAI_1.00,0,0,sum,0.95
19389,5,50,1,0.3,19,56,62500,0.65,31,27,XRAI_1.00,0,0,sum,0.65
19389,5,50,1,0.3,19,91,62500,0.756,32,27,XRAI_1.00,0,0,sum,0.75
19389,5,50,1,0.3,19,111,62500,0.8,33,27,XRAI_1.00,0,0,sum,0.8
19389,5,50,1,0.3,19,138,62500,0.854,32,27,XRAI_1.00,0,0,sum,0.85
19389,5,50,1,0.3,19,204,62500,0.906,33,27,XRAI_1.00,0,0,sum,0.9
19389,5,50,1,0.3,19,278,62500,0.95,33,27,XRAI_1.00,0,0,sum,0.95
1381,5,50,5,0.6,1,388,62500,1,33,13,XRAI_1.00,0,0,sum,1
1537,5,50,5,0.6,2,0,62500,0,8,8,XRAI_1.00,0,0,sum,0
1537,5,50,5,0.6,2,2,62500,0.144,8,8,XRAI_1.00,0,0,sum,0.1
1537,5,50,5,0.6,2,5,62500,0.312,10,8,XRAI_1.00,0,0,sum,0.25
1537,5,50,5,0.6,2,8,62500,0.432,10,8,XRAI_1.00,0,0,sum,0.4
1537,5,50,5,0.6,2,12,62500,0.508,10,8,XRAI_1.00,0,0,sum,0.5
1537,5,50,5,0.6,2,25,62500,0.662,14,8,XRAI_1.00,0,0,sum,0.65
1537,5,50,5,0.6,2,34,62500,0.77,24,8,XRAI_1.00,0,0,sum,0.75
1537,5,50,5,0.6,2,38,62500,0.802,24,8,XRAI_1.00,0,0,sum,0.8
1537,5,50,5,0.6,2,45,62500,0.852,24,8,XRAI_1.00,0,0,sum,0.85
1537,5,50,5,0.6,2,54,62500,0.9,27,8,XRAI_1.00,0,0,sum,0.9
1537,5,50,5,0.6,2,106,62500,0.952,28,8,XRAI_1.00,0,0,sum,0.95
1537,5,50,5,0.6,2,257,62500,1,31,8,XRAI_1.00,0,0,sum,1
1793,5,50,5,0.6,3,0,62500,0,7,7,XRAI_1.00,0,0,sum,0
1793,5,50,5,0.6,3,3,62500,0.124,7,7,XRAI_1.00,0,0,sum,0.1
1793,5,50,5,0.6,3,6,62500,0.25,7,7,XRAI_1.00,0,0,sum,0.25
1793,5,50,5,0.6,3,12,62500,0.4,13,7,XRAI_1.00,0,0,sum,0.4
1793,5,50,5,0.6,3,22,62500,0.508,17,7,XRAI_1.00,0,0,sum,0.5
1793,5,50,5,0.6,3,42,62500,0.67,22,7,XRAI_1.00,0,0,sum,0.65
1793,5,50,5,0.6,3,52,62500,0.758,25,7,XRAI_1.00,0,0,sum,0.75
1793,5,50,5,0.6,3,61,62500,0.81,25,7,XRAI_1.00,0,0,sum,0.8
1793,5,50,5,0.6,3,71,62500,0.852,25,7,XRAI_1.00,0,0,sum,0.85
1793,5,50,5,0.6,3,102,62500,0.904,25,7,XRAI_1.00,0,0,sum,0.9
19389,5,50,1,0.3,19,1861,62500,1,33,27,XRAI_1.00,0,0,sum,1
21341,5,50,1,0.3,20,0,62500,0,26,26,XRAI_1.00,0,0,sum,0
21341,5,50,1,0.3,20,4,62500,0.11,26,26,XRAI_1.00,0,0,sum,0.1
21341,5,50,1,0.3,20,6,62500,0.252,26,26,XRAI_1.00,0,0,sum,0.25
21341,5,50,1,0.3,20,9,62500,0.402,27,26,XRAI_1.00,0,0,sum,0.4
1793,5,50,5,0.6,3,160,62500,0.95,29,7,XRAI_1.00,0,0,sum,0.95
21341,5,50,1,0.3,20,18,62500,0.52,29,26,XRAI_1.00,0,0,sum,0.5
21341,5,50,1,0.3,20,42,62500,0.656,31,26,XRAI_1.00,0,0,sum,0.65
21341,5,50,1,0.3,20,55,62500,0.76,30,26,XRAI_1.00,0,0,sum,0.75
21341,5,50,1,0.3,20,64,62500,0.802,31,26,XRAI_1.00,0,0,sum,0.8
21341,5,50,1,0.3,20,75,62500,0.858,31,26,XRAI_1.00,0,0,sum,0.85
21341,5,50,1,0.3,20,92,62500,0.9,32,26,XRAI_1.00,0,0,sum,0.9
21341,5,50,1,0.3,20,172,62500,0.95,32,26,XRAI_1.00,0,0,sum,0.95
1793,5,50,5,0.6,3,556,62500,1,31,7,XRAI_1.00,0,0,sum,1
2149,5,50,5,0.6,4,0,62500,0,10,10,XRAI_1.00,0,0,sum,0
2149,5,50,5,0.6,4,3,62500,0.126,10,10,XRAI_1.00,0,0,sum,0.1
2149,5,50,5,0.6,4,7,62500,0.268,12,10,XRAI_1.00,0,0,sum,0.25
2149,5,50,5,0.6,4,11,62500,0.4,12,10,XRAI_1.00,0,0,sum,0.4
2149,5,50,5,0.6,4,18,62500,0.536,15,10,XRAI_1.00,0,0,sum,0.5
2149,5,50,5,0.6,4,28,62500,0.676,23,10,XRAI_1.00,0,0,sum,0.65
2149,5,50,5,0.6,4,38,62500,0.76,24,10,XRAI_1.00,0,0,sum,0.75
2149,5,50,5,0.6,4,46,62500,0.804,24,10,XRAI_1.00,0,0,sum,0.8
2149,5,50,5,0.6,4,56,62500,0.85,27,10,XRAI_1.00,0,0,sum,0.85
2149,5,50,5,0.6,4,63,62500,0.9,27,10,XRAI_1.00,0,1,sum,0.9
21341,5,50,1,0.3,20,1101,62500,1,33,26,XRAI_1.00,0,0,sum,1
23393,5,50,1,0.3,21,0,62500,0,28,28,XRAI_1.00,0,0,sum,0
23393,5,50,1,0.3,21,5,62500,0.132,28,28,XRAI_1.00,0,0,sum,0.1
23393,5,50,1,0.3,21,10,62500,0.274,28,28,XRAI_1.00,0,0,sum,0.25
23393,5,50,1,0.3,21,19,62500,0.412,29,28,XRAI_1.00,0,0,sum,0.4
23393,5,50,1,0.3,21,22,62500,0.512,31,28,XRAI_1.00,0,0,sum,0.5
2149,5,50,5,0.6,4,99,62500,0.95,30,10,XRAI_1.00,1,1,sum,0.95
23393,5,50,1,0.3,21,32,62500,0.654,31,28,XRAI_1.00,0,0,sum,0.65
23393,5,50,1,0.3,21,51,62500,0.756,32,28,XRAI_1.00,0,0,sum,0.75
23393,5,50,1,0.3,21,62,62500,0.804,34,28,XRAI_1.00,0,0,sum,0.8
23393,5,50,1,0.3,21,80,62500,0.85,32,28,XRAI_1.00,0,0,sum,0.85
23393,5,50,1,0.3,21,124,62500,0.9,32,28,XRAI_1.00,0,0,sum,0.9
23393,5,50,1,0.3,21,222,62500,0.95,34,28,XRAI_1.00,0,0,sum,0.95
2553,10,25,1,0.3,1,62336,62500,1,11,7,XRAI_1.00,0,0,sum,1
2630,10,25,1,0.3,2,0,62500,0,8,8,XRAI_1.00,0,0,sum,0
2630,10,25,1,0.3,2,3,62500,0.128889,8,8,XRAI_1.00,0,0,sum,0.1
2630,10,25,1,0.3,2,13,62500,0.258667,8,8,XRAI_1.00,0,0,sum,0.25
2630,10,25,1,0.3,2,18,62500,0.431111,8,8,XRAI_1.00,0,0,sum,0.4
2630,10,25,1,0.3,2,20,62500,0.532444,8,8,XRAI_1.00,0,0,sum,0.5
2630,10,25,1,0.3,2,46,62500,0.653333,8,8,XRAI_1.00,0,1,sum,0.65
2630,10,25,1,0.3,2,65,62500,0.758222,9,8,XRAI_1.00,1,0,sum,0.75
2630,10,25,1,0.3,2,75,62500,0.8,10,8,XRAI_1.00,0,0,sum,0.8
2630,10,25,1,0.3,2,97,62500,0.850667,11,8,XRAI_1.00,0,0,sum,0.85
2630,10,25,1,0.3,2,145,62500,0.902222,12,8,XRAI_1.00,0,0,sum,0.9
2630,10,25,1,0.3,2,333,62500,0.951111,12,8,XRAI_1.00,0,0,sum,0.95
2149,5,50,5,0.6,4,882,62500,1,32,10,XRAI_1.00,1,0,sum,1
2605,5,50,5,0.6,5,0,62500,0,12,12,XRAI_1.00,0,0,sum,0
2605,5,50,5,0.6,5,3,62500,0.118,12,12,XRAI_1.00,0,0,sum,0.1
2605,5,50,5,0.6,5,7,62500,0.272,15,12,XRAI_1.00,0,0,sum,0.25
2605,5,50,5,0.6,5,13,62500,0.414,17,12,XRAI_1.00,0,0,sum,0.4
2605,5,50,5,0.6,5,17,62500,0.504,19,12,XRAI_1.00,0,0,sum,0.5
2605,5,50,5,0.6,5,30,62500,0.652,19,12,XRAI_1.00,0,0,sum,0.65
2605,5,50,5,0.6,5,39,62500,0.752,22,12,XRAI_1.00,0,0,sum,0.75
2605,5,50,5,0.6,5,50,62500,0.8,22,12,XRAI_1.00,0,0,sum,0.8
2605,5,50,5,0.6,5,66,62500,0.858,27,12,XRAI_1.00,0,0,sum,0.85
2605,5,50,5,0.6,5,84,62500,0.902,27,12,XRAI_1.00,0,0,sum,0.9
2605,5,50,5,0.6,5,129,62500,0.956,29,12,XRAI_1.00,0,0,sum,0.95
23393,5,50,1,0.3,21,2424,62500,1,34,28,XRAI_1.00,0,0,sum,1
25545,5,50,1,0.3,22,0,62500,0,26,26,XRAI_1.00,0,0,sum,0
25545,5,50,1,0.3,22,2,62500,0.108,26,26,XRAI_1.00,0,0,sum,0.1
25545,5,50,1,0.3,22,10,62500,0.3,27,26,XRAI_1.00,0,0,sum,0.25
25545,5,50,1,0.3,22,16,62500,0.416,28,26,XRAI_1.00,0,0,sum,0.4
25545,5,50,1,0.3,22,23,62500,0.53,30,26,XRAI_1.00,0,0,sum,0.5
25545,5,50,1,0.3,22,43,62500,0.66,31,26,XRAI_1.00,0,0,sum,0.65
25545,5,50,1,0.3,22,58,62500,0.75,32,26,XRAI_1.00,0,0,sum,0.75
25545,5,50,1,0.3,22,67,62500,0.808,32,26,XRAI_1.00,0,0,sum,0.8
25545,5,50,1,0.3,22,90,62500,0.852,32,26,XRAI_1.00,0,0,sum,0.85
25545,5,50,1,0.3,22,124,62500,0.902,33,26,XRAI_1.00,0,0,sum,0.9
25545,5,50,1,0.3,22,251,62500,0.95,32,26,XRAI_1.00,0,0,sum,0.95
2605,5,50,5,0.6,5,544,62500,1,33,12,XRAI_1.00,0,0,sum,1
3161,5,50,5,0.6,6,0,62500,0,6,6,XRAI_1.00,0,0,sum,0
3161,5,50,5,0.6,6,3,62500,0.12,6,6,XRAI_1.00,0,0,sum,0.1
3161,5,50,5,0.6,6,7,62500,0.262,8,6,XRAI_1.00,0,0,sum,0.25
3161,5,50,5,0.6,6,10,62500,0.402,8,6,XRAI_1.00,0,0,sum,0.4
3161,5,50,5,0.6,6,14,62500,0.538,15,6,XRAI_1.00,0,0,sum,0.5
3161,5,50,5,0.6,6,24,62500,0.652,23,6,XRAI_1.00,0,0,sum,0.65
3161,5,50,5,0.6,6,37,62500,0.77,23,6,XRAI_1.00,0,0,sum,0.75
3161,5,50,5,0.6,6,46,62500,0.808,22,6,XRAI_1.00,0,0,sum,0.8
3161,5,50,5,0.6,6,58,62500,0.856,23,6,XRAI_1.00,0,0,sum,0.85
3161,5,50,5,0.6,6,78,62500,0.9,23,6,XRAI_1.00,0,0,sum,0.9
25545,5,50,1,0.3,22,1097,62500,1,33,26,XRAI_1.00,0,0,sum,1
3161,5,50,5,0.6,6,101,62500,0.95,24,6,XRAI_1.00,0,0,sum,0.95
27797,5,50,1,0.3,23,0,62500,0,27,27,XRAI_1.00,0,0,sum,0
27797,5,50,1,0.3,23,3,62500,0.118,27,27,XRAI_1.00,0,0,sum,0.1
27797,5,50,1,0.3,23,6,62500,0.266,27,27,XRAI_1.00,0,0,sum,0.25
27797,5,50,1,0.3,23,13,62500,0.41,29,27,XRAI_1.00,0,0,sum,0.4
27797,5,50,1,0.3,23,25,62500,0.512,29,27,XRAI_1.00,0,0,sum,0.5
27797,5,50,1,0.3,23,45,62500,0.654,32,27,XRAI_1.00,0,0,sum,0.65
27797,5,50,1,0.3,23,63,62500,0.764,33,27,XRAI_1.00,0,0,sum,0.75
27797,5,50,1,0.3,23,86,62500,0.8,33,27,XRAI_1.00,0,0,sum,0.8
27797,5,50,1,0.3,23,108,62500,0.852,33,27,XRAI_1.00,0,0,sum,0.85
27797,5,50,1,0.3,23,127,62500,0.904,31,27,XRAI_1.00,0,0,sum,0.9
27797,5,50,1,0.3,23,202,62500,0.95,33,27,XRAI_1.00,0,0,sum,0.95
1942,5,25,5,0.3,7,10976,15625,1,7,0,XRAI_1.00,0,0,sum,1
2323,5,25,5,0.3,8,0,15625,0,3,3,XRAI_1.00,0,0,sum,0
2323,5,25,5,0.3,8,3,15625,0.112,3,3,XRAI_1.00,0,0,sum,0.1
2323,5,25,5,0.3,8,9,15625,0.268,4,3,XRAI_1.00,0,0,sum,0.25
2323,5,25,5,0.3,8,14,15625,0.432,6,3,XRAI_1.00,0,0,sum,0.4
2323,5,25,5,0.3,8,16,15625,0.504,6,3,XRAI_1.00,0,0,sum,0.5
2323,5,25,5,0.3,8,44,15625,0.672,7,3,XRAI_1.00,0,0,sum,0.65
2323,5,25,5,0.3,8,81,15625,0.756,7,3,XRAI_1.00,0,0,sum,0.75
2323,5,25,5,0.3,8,101,15625,0.8,9,3,XRAI_1.00,0,0,sum,0.8
2323,5,25,5,0.3,8,114,15625,0.856,9,3,XRAI_1.00,0,0,sum,0.85
1657,10,15,1,0.3,3,13900,22500,1,6,3,XRAI_1.00,0,0,sum,1
2323,5,25,5,0.3,8,198,15625,0.9,9,3,XRAI_1.00,0,0,sum,0.9
2323,5,25,5,0.3,8,282,15625,0.952,9,3,XRAI_1.00,0,0,sum,0.95
3161,5,50,5,0.6,6,916,62500,1,32,6,XRAI_1.00,0,0,sum,1
3817,5,50,5,0.6,7,0,62500,0,12,12,XRAI_1.00,0,0,sum,0
3817,5,50,5,0.6,7,4,62500,0.108,12,12,XRAI_1.00,0,0,sum,0.1
3817,5,50,5,0.6,7,8,62500,0.272,16,12,XRAI_1.00,0,0,sum,0.25
3817,5,50,5,0.6,7,13,62500,0.416,20,12,XRAI_1.00,0,0,sum,0.4
3817,5,50,5,0.6,7,21,62500,0.508,20,12,XRAI_1.00,0,0,sum,0.5
3817,5,50,5,0.6,7,34,62500,0.654,24,12,XRAI_1.00,0,0,sum,0.65
3817,5,50,5,0.6,7,48,62500,0.758,30,12,XRAI_1.00,0,0,sum,0.75
3817,5,50,5,0.6,7,56,62500,0.808,31,12,XRAI_1.00,0,0,sum,0.8
3817,5,50,5,0.6,7,72,62500,0.854,31,12,XRAI_1.00,0,0,sum,0.85
3817,5,50,5,0.6,7,94,62500,0.9,32,12,XRAI_1.00,0,0,sum,0.9
27797,5,50,1,0.3,23,2336,62500,1,33,27,XRAI_1.00,0,0,sum,1
30149,5,50,1,0.3,24,0,62500,0,23,23,XRAI_1.00,0,0,sum,0
3817,5,50,5,0.6,7,160,62500,0.96,30,12,XRAI_1.00,0,0,sum,0.95
30149,5,50,1,0.3,24,4,62500,0.144,23,23,XRAI_1.00,0,0,sum,0.1
30149,5,50,1,0.3,24,7,62500,0.27,23,23,XRAI_1.00,0,0,sum,0.25
30149,5,50,1,0.3,24,12,62500,0.418,23,23,XRAI_1.00,0,0,sum,0.4
30149,5,50,1,0.3,24,19,62500,0.51,26,23,XRAI_1.00,0,0,sum,0.5
30149,5,50,1,0.3,24,38,62500,0.65,26,23,XRAI_1.00,0,0,sum,0.65
30149,5,50,1,0.3,24,55,62500,0.756,30,23,XRAI_1.00,0,0,sum,0.75
30149,5,50,1,0.3,24,82,62500,0.8,31,23,XRAI_1.00,0,0,sum,0.8
30149,5,50,1,0.3,24,128,62500,0.852,31,23,XRAI_1.00,0,0,sum,0.85
30149,5,50,1,0.3,24,175,62500,0.906,30,23,XRAI_1.00,0,0,sum,0.9
30149,5,50,1,0.3,24,357,62500,0.952,30,23,XRAI_1.00,0,0,sum,0.95
2323,5,25,5,0.3,8,2292,15625,1,9,3,XRAI_1.00,0,0,sum,1
2754,5,25,5,0.3,9,0,15625,0,0,0,XRAI_1.00,0,0,sum,0
2754,5,25,5,0.3,9,4,15625,0.128,0,0,XRAI_1.00,0,0,sum,0.1
2754,5,25,5,0.3,9,8,15625,0.308,0,0,XRAI_1.00,0,0,sum,0.25
2754,5,25,5,0.3,9,12,15625,0.4,2,0,XRAI_1.00,0,0,sum,0.4
2754,5,25,5,0.3,9,18,15625,0.512,3,0,XRAI_1.00,0,0,sum,0.5
2754,5,25,5,0.3,9,28,15625,0.66,5,0,XRAI_1.00,0,0,sum,0.65
2754,5,25,5,0.3,9,46,15625,0.788,6,0,XRAI_1.00,0,0,sum,0.75
2754,5,25,5,0.3,9,49,15625,0.8,6,0,XRAI_1.00,0,0,sum,0.8
2754,5,25,5,0.3,9,66,15625,0.856,6,0,XRAI_1.00,0,0,sum,0.85
2754,5,25,5,0.3,9,96,15625,0.9,6,0,XRAI_1.00,0,0,sum,0.9
3817,5,50,5,0.6,7,410,62500,1,33,12,XRAI_1.00,0,0,sum,1
4573,5,50,5,0.6,8,0,62500,0,12,12,XRAI_1.00,0,0,sum,0
4573,5,50,5,0.6,8,3,62500,0.114,12,12,XRAI_1.00,0,0,sum,0.1
2754,5,25,5,0.3,9,162,15625,0.956,7,0,XRAI_1.00,0,0,sum,0.95
4573,5,50,5,0.6,8,10,62500,0.276,14,12,XRAI_1.00,0,0,sum,0.25
4573,5,50,5,0.6,8,16,62500,0.402,15,12,XRAI_1.00,0,0,sum,0.4
4573,5,50,5,0.6,8,20,62500,0.502,16,12,XRAI_1.00,0,0,sum,0.5
4573,5,50,5,0.6,8,34,62500,0.654,24,12,XRAI_1.00,0,0,sum,0.65
4573,5,50,5,0.6,8,45,62500,0.76,25,12,XRAI_1.00,0,0,sum,0.75
4573,5,50,5,0.6,8,51,62500,0.802,25,12,XRAI_1.00,0,0,sum,0.8
4573,5,50,5,0.6,8,63,62500,0.864,23,12,XRAI_1.00,0,0,sum,0.85
4573,5,50,5,0.6,8,83,62500,0.902,22,12,XRAI_1.00,0,0,sum,0.9
4573,5,50,5,0.6,8,125,62500,0.95,29,12,XRAI_1.00,0,0,sum,0.95
4484,10,15,1,0.3,14,22500,22500,0.998519,5,2,XRAI_1.00,1,1,sum,1
4921,10,15,1,0.3,15,0,22500,0,5,5,XRAI_1.00,0,0,sum,0
4921,10,15,1,0.3,15,2,22500,0.105185,5,5,XRAI_1.00,0,0,sum,0.1
4921,10,15,1,0.3,15,7,22500,0.274074,5,5,XRAI_1.00,0,0,sum,0.25
4921,10,15,1,0.3,15,11,22500,0.463704,5,5,XRAI_1.00,0,0,sum,0.4
4573,5,50,5,0.6,8,529,62500,1,31,12,XRAI_1.00,0,1,sum,1
4921,10,15,1,0.3,15,13,22500,0.533333,5,5,XRAI_1.00,0,0,sum,0.5
4921,10,15,1,0.3,15,19,22500,0.656296,5,5,XRAI_1.00,0,0,sum,0.65
5429,5,50,5,0.6,9,0,62500,0,7,7,XRAI_1.00,0,0,sum,0
5429,5,50,5,0.6,9,4,62500,0.108,7,7,XRAI_1.00,0,0,sum,0.1
4921,10,15,1,0.3,15,27,22500,0.751111,5,5,XRAI_1.00,0,1,sum,0.75
5429,5,50,5,0.6,9,8,62500,0.266,10,7,XRAI_1.00,0,0,sum,0.25
4921,10,15,1,0.3,15,37,22500,0.813333,5,5,XRAI_1.00,1,1,sum,0.8
5429,5,50,5,0.6,9,13,62500,0.408,15,7,XRAI_1.00,0,0,sum,0.4
4921,10,15,1,0.3,15,43,22500,0.853333,5,5,XRAI_1.00,1,1,sum,0.85
5429,5,50,5,0.6,9,19,62500,0.51,17,7,XRAI_1.00,0,0,sum,0.5
5429,5,50,5,0.6,9,25,62500,0.652,18,7,XRAI_1.00,0,0,sum,0.65
4921,10,15,1,0.3,15,72,22500,0.900741,7,5,XRAI_1.00,1,1,sum,0.9
5429,5,50,5,0.6,9,35,62500,0.758,24,7,XRAI_1.00,0,0,sum,0.75
5429,5,50,5,0.6,9,41,62500,0.804,25,7,XRAI_1.00,0,0,sum,0.8
5429,5,50,5,0.6,9,52,62500,0.85,26,7,XRAI_1.00,0,0,sum,0.85
4921,10,15,1,0.3,15,180,22500,0.955556,8,5,XRAI_1.00,1,0,sum,0.95
5429,5,50,5,0.6,9,80,62500,0.9,26,7,XRAI_1.00,0,0,sum,0.9
3603,10,10,1,1,16,10000,10000,0.993333,3,0,XRAI_1.00,0,1,sum,1
3935,10,10,1,1,17,0,10000,0,0,0,XRAI_1.00,0,0,sum,0
3935,10,10,1,1,17,2,10000,0.188889,0,0,XRAI_1.00,0,0,sum,0.1
3935,10,10,1,1,17,4,10000,0.315556,0,0,XRAI_1.00,0,0,sum,0.25
3935,10,10,1,1,17,5,10000,0.446667,0,0,XRAI_1.00,0,1,sum,0.4
5429,5,50,5,0.6,9,140,62500,0.954,27,7,XRAI_1.00,0,0,sum,0.95
3935,10,10,1,1,17,6,10000,0.513333,0,0,XRAI_1.00,1,1,sum,0.5
3935,10,10,1,1,17,8,10000,0.662222,0,0,XRAI_1.00,1,1,sum,0.65
3935,10,10,1,1,17,12,10000,0.775556,1,0,XRAI_1.00,1,1,sum,0.75
3935,10,10,1,1,17,15,10000,0.811111,1,0,XRAI_1.00,1,1,sum,0.8
3935,10,10,1,1,17,22,10000,0.853333,1,0,XRAI_1.00,1,1,sum,0.85
3935,10,10,1,1,17,36,10000,0.902222,1,0,XRAI_1.00,1,1,sum,0.9
3935,10,10,1,1,17,80,10000,0.951111,2,0,XRAI_1.00,1,1,sum,0.95
2754,5,25,5,0.3,9,2572,15625,1,4,0,XRAI_1.00,0,0,sum,1
1667,10,10,1,0.3,8,10000,10000,0.991111,1,0,XRAI_1.00,1,1,sum,1
3235,5,25,5,0.3,10,0,15625,0,1,1,XRAI_1.00,0,0,sum,0
5429,5,50,5,0.6,9,309,62500,1,30,7,XRAI_1.00,0,0,sum,1
1839,10,10,1,0.3,9,0,10000,0,0,0,XRAI_1.00,0,0,sum,0
3235,5,25,5,0.3,10,3,15625,0.168,1,1,XRAI_1.00,0,0,sum,0.1
1839,10,10,1,0.3,9,1,10000,0.12,0,0,XRAI_1.00,0,0,sum,0.1
3235,5,25,5,0.3,10,5,15625,0.272,1,1,XRAI_1.00,0,0,sum,0.25
6385,5,50,5,0.6,10,0,62500,0,9,9,XRAI_1.00,0,0,sum,0
1839,10,10,1,0.3,9,4,10000,0.375556,0,0,XRAI_1.00,0,0,sum,0.25
3235,5,25,5,0.3,10,9,15625,0.408,3,1,XRAI_1.00,0,0,sum,0.4
1839,10,10,1,0.3,9,5,10000,0.406667,0,0,XRAI_1.00,0,0,sum,0.4
6385,5,50,5,0.6,10,2,62500,0.148,9,9,XRAI_1.00,0,0,sum,0.1
1839,10,10,1,0.3,9,7,10000,0.502222,0,0,XRAI_1.00,0,0,sum,0.5
6385,5,50,5,0.6,10,5,62500,0.282,10,9,XRAI_1.00,0,0,sum,0.25
3235,5,25,5,0.3,10,17,15625,0.5,4,1,XRAI_1.00,0,0,sum,0.5
1839,10,10,1,0.3,9,14,10000,0.66,0,0,XRAI_1.00,0,0,sum,0.65
6385,5,50,5,0.6,10,9,62500,0.4,12,9,XRAI_1.00,0,0,sum,0.4
1839,10,10,1,0.3,9,19,10000,0.757778,0,0,XRAI_1.00,0,0,sum,0.75
3235,5,25,5,0.3,10,28,15625,0.66,4,1,XRAI_1.00,0,0,sum,0.65
1839,10,10,1,0.3,9,23,10000,0.802222,1,0,XRAI_1.00,0,0,sum,0.8
6385,5,50,5,0.6,10,15,62500,0.504,20,9,XRAI_1.00,0,0,sum,0.5
3235,5,25,5,0.3,10,47,15625,0.76,4,1,XRAI_1.00,0,0,sum,0.75
3235,5,25,5,0.3,10,60,15625,0.804,6,1,XRAI_1.00,0,0,sum,0.8
1839,10,10,1,0.3,9,44,10000,0.855556,1,0,XRAI_1.00,0,0,sum,0.85
6385,5,50,5,0.6,10,25,62500,0.664,20,9,XRAI_1.00,0,0,sum,0.65
3235,5,25,5,0.3,10,73,15625,0.852,6,1,XRAI_1.00,0,0,sum,0.85
6385,5,50,5,0.6,10,32,62500,0.754,23,9,XRAI_1.00,0,0,sum,0.75
1839,10,10,1,0.3,9,69,10000,0.904444,1,0,XRAI_1.00,0,1,sum,0.9
6385,5,50,5,0.6,10,38,62500,0.8,23,9,XRAI_1.00,0,0,sum,0.8
