seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,div_threshold
35742,5,15,3,0.6,27,704,5625,1,10,5,XRAI_1.50,1,0,eucl,1
37471,5,15,3,0.6,28,3,5625,0.328352,7,7,XRAI_1.50,0,1,eucl,0.25
37471,5,15,3,0.6,28,5,5625,0.51101,7,7,XRAI_1.50,1,1,eucl,0.5
37471,5,15,3,0.6,28,17,5625,0.770992,8,7,XRAI_1.50,1,1,eucl,0.75
37471,5,15,3,0.6,28,34,5625,0.875278,9,7,XRAI_1.50,1,1,eucl,0.85
35081,5,50,1,0.3,15,2526,62500,1,33,27,XRAI_1.50,1,1,eucl,1
38133,5,50,1,0.3,16,8,62500,0.295557,28,28,XRAI_1.50,0,0,eucl,0.25
38133,5,50,1,0.3,16,16,62500,0.511984,28,28,XRAI_1.50,0,0,eucl,0.5
38133,5,50,1,0.3,16,59,62500,0.756689,32,28,XRAI_1.50,0,0,eucl,0.75
38133,5,50,1,0.3,16,120,62500,0.857873,34,28,XRAI_1.50,0,0,eucl,0.85
37471,5,15,3,0.6,28,514,5625,1,10,7,XRAI_1.50,1,0,eucl,1
39230,5,15,3,0.6,29,3,5625,0.276429,4,4,XRAI_1.50,0,0,eucl,0.25
39230,5,15,3,0.6,29,6,5625,0.513744,5,4,XRAI_1.50,0,0,eucl,0.5
39230,5,15,3,0.6,29,14,5625,0.75596,5,4,XRAI_1.50,0,0,eucl,0.75
39230,5,15,3,0.6,29,29,5625,0.861757,8,4,XRAI_1.50,0,0,eucl,0.85
7489,10,5,3,0.3,25,2500,2500,0.640989,1,0,XRAI_1.50,1,1,eucl,0.75
7489,10,5,3,0.3,25,2500,2500,0.640989,1,0,XRAI_1.50,1,1,eucl,0.85
7489,10,5,3,0.3,25,2500,2500,0.640989,1,0,XRAI_1.50,1,1,eucl,1
30869,5,30,3,0.3,20,3808,22500,1,22,19,XRAI_1.50,0,0,eucl,1
39230,5,15,3,0.6,29,411,5625,1,9,4,XRAI_1.50,0,0,eucl,1
33003,5,30,3,0.3,21,5,22500,0.279738,15,15,XRAI_1.50,0,0,eucl,0.25
399,5,15,3,1,0,2,5625,0.362993,4,4,XRAI_1.50,0,0,eucl,0.25
7898,10,5,3,0.3,26,15,2500,0.30143,0,0,XRAI_1.50,0,0,eucl,0.25
399,5,15,3,1,0,3,5625,0.524839,4,4,XRAI_1.50,0,0,eucl,0.5
33003,5,30,3,0.3,21,12,22500,0.502897,16,15,XRAI_1.50,0,0,eucl,0.5
399,5,15,3,1,0,8,5625,0.775897,5,4,XRAI_1.50,0,0,eucl,0.75
399,5,15,3,1,0,15,5625,0.877073,5,4,XRAI_1.50,0,0,eucl,0.85
7898,10,5,3,0.3,26,39,2500,0.526714,0,0,XRAI_1.50,0,0,eucl,0.5
33003,5,30,3,0.3,21,55,22500,0.755505,17,15,XRAI_1.50,0,0,eucl,0.75
33003,5,30,3,0.3,21,108,22500,0.853941,19,15,XRAI_1.50,0,0,eucl,0.85
399,5,15,3,1,0,313,5625,1,9,4,XRAI_1.50,0,0,eucl,1
1918,5,15,3,1,1,3,5625,0.325051,4,4,XRAI_1.50,0,0,eucl,0.25
1918,5,15,3,1,1,5,5625,0.530485,4,4,XRAI_1.50,0,0,eucl,0.5
1918,5,15,3,1,1,11,5625,0.778892,6,4,XRAI_1.50,0,1,eucl,0.75
83595,10,30,1,1,22,1127,90000,1,20,9,XRAI_1.50,0,1,eucl,1
1918,5,15,3,1,1,15,5625,0.86501,6,4,XRAI_1.50,1,1,eucl,0.85
87947,10,30,1,1,23,7,90000,0.293085,10,10,XRAI_1.50,0,0,eucl,0.25
87947,10,30,1,1,23,13,90000,0.505911,14,10,XRAI_1.50,0,0,eucl,0.5
87947,10,30,1,1,23,30,90000,0.763931,11,10,XRAI_1.50,0,0,eucl,0.75
87947,10,30,1,1,23,46,90000,0.856241,12,10,XRAI_1.50,0,1,eucl,0.85
1918,5,15,3,1,1,203,5625,1,7,4,XRAI_1.50,1,1,eucl,1
3467,5,15,3,1,2,3,5625,0.353299,6,6,XRAI_1.50,1,1,eucl,0.25
3467,5,15,3,1,2,7,5625,0.514202,9,6,XRAI_1.50,1,1,eucl,0.5
3467,5,15,3,1,2,17,5625,0.756872,9,6,XRAI_1.50,1,0,eucl,0.75
3467,5,15,3,1,2,26,5625,0.850929,9,6,XRAI_1.50,0,0,eucl,0.85
3467,5,15,3,1,2,99,5625,1,10,6,XRAI_1.50,0,0,eucl,1
5046,5,15,3,1,3,3,5625,0.298573,5,5,XRAI_1.50,0,0,eucl,0.25
5046,5,15,3,1,3,6,5625,0.562837,7,5,XRAI_1.50,0,0,eucl,0.5
5046,5,15,3,1,3,20,5625,0.766191,8,5,XRAI_1.50,0,0,eucl,0.75
33003,5,30,3,0.3,21,963,22500,1,18,15,XRAI_1.50,0,0,eucl,1
5046,5,15,3,1,3,28,5625,0.866667,9,5,XRAI_1.50,0,1,eucl,0.85
35197,5,30,3,0.3,22,3,22500,0.258605,11,11,XRAI_1.50,0,0,eucl,0.25
35197,5,30,3,0.3,22,13,22500,0.519491,13,11,XRAI_1.50,0,0,eucl,0.5
35197,5,30,3,0.3,22,71,22500,0.759861,15,11,XRAI_1.50,0,0,eucl,0.75
35197,5,30,3,0.3,22,121,22500,0.850185,16,11,XRAI_1.50,0,0,eucl,0.85
23867,5,10,3,0.6,27,2500,2500,0.968377,6,2,XRAI_1.50,1,0,eucl,1
25021,5,10,3,0.6,28,3,2500,0.338184,2,2,XRAI_1.50,0,0,eucl,0.25
25021,5,10,3,0.6,28,5,2500,0.510102,2,2,XRAI_1.50,0,0,eucl,0.5
25021,5,10,3,0.6,28,18,2500,0.755051,3,2,XRAI_1.50,0,0,eucl,0.75
25021,5,10,3,0.6,28,22,2500,0.851676,3,2,XRAI_1.50,0,0,eucl,0.85
5046,5,15,3,1,3,392,5625,1,8,5,XRAI_1.50,1,0,eucl,1
6655,5,15,3,1,4,4,5625,0.35709,1,1,XRAI_1.50,0,0,eucl,0.25
6655,5,15,3,1,4,8,5625,0.550309,3,1,XRAI_1.50,0,0,eucl,0.5
6655,5,15,3,1,4,14,5625,0.810263,8,1,XRAI_1.50,0,0,eucl,0.75
6655,5,15,3,1,4,17,5625,0.853941,8,1,XRAI_1.50,0,0,eucl,0.85
6655,5,15,3,1,4,96,5625,1,9,1,XRAI_1.50,0,0,eucl,1
8294,5,15,3,1,5,4,5625,0.387174,3,3,XRAI_1.50,0,0,eucl,0.25
8294,5,15,3,1,5,6,5625,0.584201,5,3,XRAI_1.50,0,0,eucl,0.5
8294,5,15,3,1,5,12,5625,0.7681,7,3,XRAI_1.50,0,0,eucl,0.75
8294,5,15,3,1,5,21,5625,0.868344,7,3,XRAI_1.50,0,0,eucl,0.85
25021,5,10,3,0.6,28,879,2500,1,6,2,XRAI_1.50,0,1,eucl,1
26195,5,10,3,0.6,29,4,2500,0.341973,0,0,XRAI_1.50,0,0,eucl,0.25
26195,5,10,3,0.6,29,6,2500,0.519375,0,0,XRAI_1.50,0,0,eucl,0.5
26195,5,10,3,0.6,29,13,2500,0.759168,1,0,XRAI_1.50,0,1,eucl,0.75
26195,5,10,3,0.6,29,18,2500,0.851676,2,0,XRAI_1.50,1,1,eucl,0.85
8294,5,15,3,1,5,375,5625,1,10,3,XRAI_1.50,0,0,eucl,1
9963,5,15,3,1,6,4,5625,0.296043,5,5,XRAI_1.50,0,0,eucl,0.25
9963,5,15,3,1,6,7,5625,0.562329,6,5,XRAI_1.50,0,0,eucl,0.5
9963,5,15,3,1,6,18,5625,0.770024,7,5,XRAI_1.50,0,0,eucl,0.75
9963,5,15,3,1,6,26,5625,0.850929,9,5,XRAI_1.50,0,0,eucl,0.85
9963,5,15,3,1,6,238,5625,1,8,5,XRAI_1.50,0,1,eucl,1
11662,5,15,3,1,7,3,5625,0.274895,5,5,XRAI_1.50,1,1,eucl,0.25
11662,5,15,3,1,7,8,5625,0.501112,5,5,XRAI_1.50,1,1,eucl,0.5
11662,5,15,3,1,7,15,5625,0.781928,7,5,XRAI_1.50,1,1,eucl,0.75
11662,5,15,3,1,7,21,5625,0.850929,7,5,XRAI_1.50,1,0,eucl,0.85
11662,5,15,3,1,7,229,5625,1,9,5,XRAI_1.50,0,0,eucl,1
13391,5,15,3,1,8,3,5625,0.302067,5,5,XRAI_1.50,0,0,eucl,0.25
13391,5,15,3,1,8,6,5625,0.517875,6,5,XRAI_1.50,0,0,eucl,0.5
13391,5,15,3,1,8,17,5625,0.8,9,5,XRAI_1.50,0,0,eucl,0.75
13391,5,15,3,1,8,25,5625,0.861757,9,5,XRAI_1.50,0,0,eucl,0.85
26195,5,10,3,0.6,29,873,2500,1,4,0,XRAI_1.50,1,1,eucl,1
269,5,10,3,1,0,3,2500,0.275431,2,2,XRAI_1.50,0,0,eucl,0.25
269,5,10,3,1,0,10,2500,0.547231,2,2,XRAI_1.50,0,0,eucl,0.5
269,5,10,3,1,0,15,2500,0.759168,4,2,XRAI_1.50,0,0,eucl,0.75
269,5,10,3,1,0,28,2500,0.858579,4,2,XRAI_1.50,0,0,eucl,0.85
13391,5,15,3,1,8,170,5625,1,9,5,XRAI_1.50,0,0,eucl,1
15150,5,15,3,1,9,3,5625,0.300159,2,2,XRAI_1.50,1,1,eucl,0.25
15150,5,15,3,1,9,6,5625,0.525775,2,2,XRAI_1.50,1,1,eucl,0.5
15150,5,15,3,1,9,14,5625,0.760556,2,2,XRAI_1.50,1,1,eucl,0.75
15150,5,15,3,1,9,21,5625,0.853941,6,2,XRAI_1.50,1,1,eucl,0.85
269,5,10,3,1,0,178,2500,1,6,2,XRAI_1.50,0,0,eucl,1
1283,5,10,3,1,1,3,2500,0.340455,2,2,XRAI_1.50,0,0,eucl,0.25
1283,5,10,3,1,1,5,2500,0.561822,3,2,XRAI_1.50,0,0,eucl,0.5
1283,5,10,3,1,1,9,2500,0.761253,3,2,XRAI_1.50,0,0,eucl,0.75
1283,5,10,3,1,1,20,2500,0.86216,4,2,XRAI_1.50,0,0,eucl,0.85
15150,5,15,3,1,9,378,5625,1,8,2,XRAI_1.50,1,1,eucl,1
16939,5,15,3,1,10,2,5625,0.343409,7,7,XRAI_1.50,0,0,eucl,0.25
16939,5,15,3,1,10,4,5625,0.521112,7,7,XRAI_1.50,0,0,eucl,0.5
16939,5,15,3,1,10,13,5625,0.758707,10,7,XRAI_1.50,0,0,eucl,0.75
16939,5,15,3,1,10,27,5625,0.861757,8,7,XRAI_1.50,0,0,eucl,0.85
7898,10,5,3,0.3,26,2500,2500,0.707881,1,0,XRAI_1.50,0,1,eucl,0.75
7898,10,5,3,0.3,26,2500,2500,0.707881,1,0,XRAI_1.50,1,1,eucl,0.85
7898,10,5,3,0.3,26,2500,2500,0.707881,1,0,XRAI_1.50,1,1,eucl,1
8317,10,5,3,0.3,27,5,2500,0.261834,0,0,XRAI_1.50,0,0,eucl,0.25
16939,5,15,3,1,10,270,5625,1,10,7,XRAI_1.50,0,1,eucl,1
18758,5,15,3,1,11,2,5625,0.294781,3,3,XRAI_1.50,0,0,eucl,0.25
8317,10,5,3,0.3,27,15,2500,0.522972,0,0,XRAI_1.50,0,0,eucl,0.5
18758,5,15,3,1,11,4,5625,0.515117,3,3,XRAI_1.50,0,0,eucl,0.5
18758,5,15,3,1,11,9,5625,0.753243,6,3,XRAI_1.50,0,0,eucl,0.75
18758,5,15,3,1,11,19,5625,0.853941,10,3,XRAI_1.50,0,0,eucl,0.85
18758,5,15,3,1,11,109,5625,1,8,3,XRAI_1.50,0,1,eucl,1
20607,5,15,3,1,12,2,5625,0.253452,2,2,XRAI_1.50,0,0,eucl,0.25
20607,5,15,3,1,12,4,5625,0.527183,2,2,XRAI_1.50,0,0,eucl,0.5
20607,5,15,3,1,12,10,5625,0.756872,4,2,XRAI_1.50,0,0,eucl,0.75
20607,5,15,3,1,12,21,5625,0.853941,7,2,XRAI_1.50,0,0,eucl,0.85
8317,10,5,3,0.3,27,166,2500,0.761486,1,0,XRAI_1.50,0,1,eucl,0.75
38133,5,50,1,0.3,16,4110,62500,1,34,28,XRAI_1.50,0,0,eucl,1
41285,5,50,1,0.3,17,8,62500,0.278169,24,24,XRAI_1.50,0,0,eucl,0.25
41285,5,50,1,0.3,17,25,62500,0.50016,28,24,XRAI_1.50,0,0,eucl,0.5
20607,5,15,3,1,12,168,5625,1,8,2,XRAI_1.50,0,0,eucl,1
22486,5,15,3,1,13,3,5625,0.30143,3,3,XRAI_1.50,1,1,eucl,0.25
22486,5,15,3,1,13,5,5625,0.507388,4,3,XRAI_1.50,1,1,eucl,0.5
22486,5,15,3,1,13,11,5625,0.755051,6,3,XRAI_1.50,1,1,eucl,0.75
22486,5,15,3,1,13,13,5625,0.853941,6,3,XRAI_1.50,1,1,eucl,0.85
41285,5,50,1,0.3,17,74,62500,0.759584,29,24,XRAI_1.50,0,0,eucl,0.75
41285,5,50,1,0.3,17,127,62500,0.852759,30,24,XRAI_1.50,0,0,eucl,0.85
22486,5,15,3,1,13,311,5625,1,9,3,XRAI_1.50,1,0,eucl,1
1283,5,10,3,1,1,1443,2500,1,6,2,XRAI_1.50,0,0,eucl,1
24395,5,15,3,1,14,3,5625,0.295412,3,3,XRAI_1.50,0,0,eucl,0.25
2317,5,10,3,1,2,3,2500,0.398336,1,1,XRAI_1.50,0,0,eucl,0.25
24395,5,15,3,1,14,5,5625,0.524372,3,3,XRAI_1.50,0,0,eucl,0.5
2317,5,10,3,1,2,5,2500,0.55167,1,1,XRAI_1.50,0,0,eucl,0.5
2317,5,10,3,1,2,8,2500,0.769783,2,1,XRAI_1.50,0,1,eucl,0.75
24395,5,15,3,1,14,14,5625,0.789181,5,3,XRAI_1.50,0,0,eucl,0.75
2317,5,10,3,1,2,14,2500,0.858579,2,1,XRAI_1.50,1,0,eucl,0.85
24395,5,15,3,1,14,24,5625,0.861757,5,3,XRAI_1.50,0,0,eucl,0.85
87947,10,30,1,1,23,1115,90000,1,21,10,XRAI_1.50,1,0,eucl,1
92359,10,30,1,1,24,5,90000,0.254545,9,9,XRAI_1.50,0,0,eucl,0.25
24395,5,15,3,1,14,189,5625,1,9,3,XRAI_1.50,0,0,eucl,1
26334,5,15,3,1,15,4,5625,0.308785,7,7,XRAI_1.50,0,0,eucl,0.25
92359,10,30,1,1,24,12,90000,0.519106,10,9,XRAI_1.50,0,0,eucl,0.5
26334,5,15,3,1,15,7,5625,0.519722,8,7,XRAI_1.50,0,0,eucl,0.5
26334,5,15,3,1,15,13,5625,0.750556,9,7,XRAI_1.50,0,0,eucl,0.75
26334,5,15,3,1,15,20,5625,0.852427,9,7,XRAI_1.50,0,0,eucl,0.85
92359,10,30,1,1,24,29,90000,0.754045,14,9,XRAI_1.50,0,0,eucl,0.75
26334,5,15,3,1,15,75,5625,1,9,7,XRAI_1.50,0,0,eucl,1
2317,5,10,3,1,2,348,2500,1,5,1,XRAI_1.50,0,1,eucl,1
92359,10,30,1,1,24,41,90000,0.861222,14,9,XRAI_1.50,0,0,eucl,0.85
28303,5,15,3,1,16,2,5625,0.302385,3,3,XRAI_1.50,0,0,eucl,0.25
3371,5,10,3,1,3,2,2500,0.298573,1,1,XRAI_1.50,0,0,eucl,0.25
3371,5,10,3,1,3,4,2500,0.501001,1,1,XRAI_1.50,0,0,eucl,0.5
28303,5,15,3,1,16,6,5625,0.57053,4,3,XRAI_1.50,0,0,eucl,0.5
28303,5,15,3,1,16,8,5625,0.760556,5,3,XRAI_1.50,0,0,eucl,0.75
3371,5,10,3,1,3,9,2500,0.792636,2,1,XRAI_1.50,0,0,eucl,0.75
28303,5,15,3,1,16,13,5625,0.853941,6,3,XRAI_1.50,0,0,eucl,0.85
3371,5,10,3,1,3,15,2500,0.851676,3,1,XRAI_1.50,0,0,eucl,0.85
28303,5,15,3,1,16,196,5625,1,7,3,XRAI_1.50,0,0,eucl,1
30302,5,15,3,1,17,2,5625,0.289757,4,4,XRAI_1.50,0,0,eucl,0.25
30302,5,15,3,1,17,4,5625,0.505138,4,4,XRAI_1.50,0,0,eucl,0.5
30302,5,15,3,1,17,11,5625,0.771965,5,4,XRAI_1.50,0,0,eucl,0.75
30302,5,15,3,1,17,16,5625,0.852427,7,4,XRAI_1.50,0,0,eucl,0.85
3371,5,10,3,1,3,464,2500,1,5,1,XRAI_1.50,0,1,eucl,1
4445,5,10,3,1,4,3,2500,0.326947,0,0,XRAI_1.50,0,0,eucl,0.25
11479,10,10,5,0.6,14,10000,10000,0.914365,6,2,XRAI_1.50,1,1,eucl,1
4445,5,10,3,1,4,5,2500,0.559546,0,0,XRAI_1.50,0,0,eucl,0.5
4445,5,10,3,1,4,11,2500,0.780911,1,0,XRAI_1.50,0,0,eucl,0.75
4445,5,10,3,1,4,15,2500,0.881678,1,0,XRAI_1.50,0,0,eucl,0.85
35197,5,30,3,0.3,22,6756,22500,1,16,11,XRAI_1.50,0,0,eucl,1
12375,10,10,5,0.6,15,5,10000,0.270617,3,3,XRAI_1.50,0,0,eucl,0.25
37451,5,30,3,0.3,23,7,22500,0.268107,14,14,XRAI_1.50,0,0,eucl,0.25
12375,10,10,5,0.6,15,10,10000,0.52601,3,3,XRAI_1.50,0,1,eucl,0.5
37451,5,30,3,0.3,23,12,22500,0.510442,17,14,XRAI_1.50,0,0,eucl,0.5
37451,5,30,3,0.3,23,64,22500,0.757559,17,14,XRAI_1.50,0,0,eucl,0.75
12375,10,10,5,0.6,15,30,10000,0.753243,4,3,XRAI_1.50,1,0,eucl,0.75
37451,5,30,3,0.3,23,170,22500,0.852427,15,14,XRAI_1.50,0,0,eucl,0.85
30302,5,15,3,1,17,392,5625,1,10,4,XRAI_1.50,0,0,eucl,1
32331,5,15,3,1,18,3,5625,0.341382,5,5,XRAI_1.50,0,0,eucl,0.25
32331,5,15,3,1,18,5,5625,0.521112,6,5,XRAI_1.50,0,0,eucl,0.5
32331,5,15,3,1,18,11,5625,0.774907,7,5,XRAI_1.50,0,0,eucl,0.75
32331,5,15,3,1,18,14,5625,0.85547,7,5,XRAI_1.50,0,0,eucl,0.85
6603,10,50,1,0.3,1,19482,250000,1,33,27,XRAI_1.50,0,0,eucl,1
12375,10,10,5,0.6,15,123,10000,0.85547,6,3,XRAI_1.50,0,0,eucl,0.85
32331,5,15,3,1,18,170,5625,1,9,5,XRAI_1.50,0,0,eucl,1
8255,10,50,1,0.3,2,14,250000,0.259586,29,29,XRAI_1.50,0,0,eucl,0.25
34390,5,15,3,1,19,4,5625,0.26697,3,3,XRAI_1.50,0,0,eucl,0.25
34390,5,15,3,1,19,7,5625,0.548829,3,3,XRAI_1.50,0,0,eucl,0.5
34390,5,15,3,1,19,16,5625,0.75596,7,3,XRAI_1.50,0,0,eucl,0.75
34390,5,15,3,1,19,23,5625,0.852427,7,3,XRAI_1.50,0,0,eucl,0.85
4445,5,10,3,1,4,535,2500,1,3,0,XRAI_1.50,0,0,eucl,1
5539,5,10,3,1,5,2,2500,0.321767,1,1,XRAI_1.50,0,0,eucl,0.25
5539,5,10,3,1,5,3,2500,0.522507,1,1,XRAI_1.50,0,0,eucl,0.5
5539,5,10,3,1,5,6,2500,0.755051,3,1,XRAI_1.50,0,0,eucl,0.75
8255,10,50,1,0.3,2,32,250000,0.520324,30,29,XRAI_1.50,0,0,eucl,0.5
5539,5,10,3,1,5,14,2500,0.855086,3,1,XRAI_1.50,0,0,eucl,0.85
5539,5,10,3,1,5,182,2500,1,5,1,XRAI_1.50,0,1,eucl,1
6653,5,10,3,1,6,2,2500,0.254346,1,1,XRAI_1.50,0,0,eucl,0.25
6653,5,10,3,1,6,6,2500,0.509082,3,1,XRAI_1.50,0,1,eucl,0.5
6653,5,10,3,1,6,16,2500,0.751002,3,1,XRAI_1.50,1,1,eucl,0.75
8255,10,50,1,0.3,2,82,250000,0.756288,33,29,XRAI_1.50,0,0,eucl,0.75
6653,5,10,3,1,6,28,2500,0.865836,3,1,XRAI_1.50,1,0,eucl,0.85
8255,10,50,1,0.3,2,146,250000,0.852337,34,29,XRAI_1.50,0,0,eucl,0.85
6653,5,10,3,1,6,411,2500,1,5,1,XRAI_1.50,0,0,eucl,1
7787,5,10,3,1,7,3,2500,0.392546,3,3,XRAI_1.50,0,0,eucl,0.25
7787,5,10,3,1,7,5,2500,0.532026,3,3,XRAI_1.50,0,0,eucl,0.5
7787,5,10,3,1,7,12,2500,0.805064,4,3,XRAI_1.50,0,0,eucl,0.75
7787,5,10,3,1,7,20,2500,0.865836,6,3,XRAI_1.50,0,0,eucl,0.85
34390,5,15,3,1,19,781,5625,1,8,3,XRAI_1.50,0,0,eucl,1
36479,5,15,3,1,20,3,5625,0.282597,4,4,XRAI_1.50,0,0,eucl,0.25
36479,5,15,3,1,20,6,5625,0.556278,5,4,XRAI_1.50,0,0,eucl,0.5
36479,5,15,3,1,20,15,5625,0.771965,5,4,XRAI_1.50,0,0,eucl,0.75
36479,5,15,3,1,20,28,5625,0.853941,6,4,XRAI_1.50,0,0,eucl,0.85
37451,5,30,3,0.3,23,2180,22500,1,18,14,XRAI_1.50,0,0,eucl,1
39765,5,30,3,0.3,24,4,22500,0.298494,15,15,XRAI_1.50,0,0,eucl,0.25
39765,5,30,3,0.3,24,16,22500,0.507275,18,15,XRAI_1.50,0,0,eucl,0.5
7787,5,10,3,1,7,514,2500,1,7,3,XRAI_1.50,0,1,eucl,1
8941,5,10,3,1,8,3,2500,0.376301,1,1,XRAI_1.50,1,1,eucl,0.25
8941,5,10,3,1,8,5,2500,0.617901,1,1,XRAI_1.50,1,1,eucl,0.5
8941,5,10,3,1,8,10,2500,0.757101,1,1,XRAI_1.50,1,1,eucl,0.75
8941,5,10,3,1,8,21,2500,0.86216,1,1,XRAI_1.50,1,1,eucl,0.85
39765,5,30,3,0.3,24,88,22500,0.771721,19,15,XRAI_1.50,0,0,eucl,0.75
92359,10,30,1,1,24,663,90000,1,21,9,XRAI_1.50,0,0,eucl,1
39765,5,30,3,0.3,24,119,22500,0.850557,19,15,XRAI_1.50,0,0,eucl,0.85
96831,10,30,1,1,25,6,90000,0.258247,9,9,XRAI_1.50,0,0,eucl,0.25
36479,5,15,3,1,20,341,5625,1,10,4,XRAI_1.50,0,0,eucl,1
96831,10,30,1,1,25,12,90000,0.532382,12,9,XRAI_1.50,0,0,eucl,0.5
38598,5,15,3,1,21,2,5625,0.310717,3,3,XRAI_1.50,0,0,eucl,0.25
38598,5,15,3,1,21,5,5625,0.544905,6,3,XRAI_1.50,0,0,eucl,0.5
38598,5,15,3,1,21,17,5625,0.765242,5,3,XRAI_1.50,0,0,eucl,0.75
38598,5,15,3,1,21,26,5625,0.85547,8,3,XRAI_1.50,0,0,eucl,0.85
96831,10,30,1,1,25,29,90000,0.770669,13,9,XRAI_1.50,0,0,eucl,0.75
96831,10,30,1,1,25,49,90000,0.853941,18,9,XRAI_1.50,0,0,eucl,0.85
38598,5,15,3,1,21,210,5625,1,10,3,XRAI_1.50,0,0,eucl,1
40747,5,15,3,1,22,2,5625,0.278582,3,3,XRAI_1.50,0,0,eucl,0.25
40747,5,15,3,1,22,4,5625,0.51101,3,3,XRAI_1.50,0,0,eucl,0.5
40747,5,15,3,1,22,11,5625,0.750556,7,3,XRAI_1.50,0,0,eucl,0.75
40747,5,15,3,1,22,22,5625,0.850929,7,3,XRAI_1.50,0,0,eucl,0.85
40747,5,15,3,1,22,243,5625,1,8,3,XRAI_1.50,0,0,eucl,1
42926,5,15,3,1,23,2,5625,0.308785,3,3,XRAI_1.50,0,0,eucl,0.25
42926,5,15,3,1,23,5,5625,0.549321,6,3,XRAI_1.50,0,1,eucl,0.5
42926,5,15,3,1,23,11,5625,0.753243,7,3,XRAI_1.50,1,0,eucl,0.75
42926,5,15,3,1,23,16,5625,0.850929,7,3,XRAI_1.50,0,0,eucl,0.85
41285,5,50,1,0.3,17,4551,62500,1,31,24,XRAI_1.50,0,0,eucl,1
44537,5,50,1,0.3,18,10,62500,0.272456,26,26,XRAI_1.50,0,0,eucl,0.25
8941,5,10,3,1,8,808,2500,1,5,1,XRAI_1.50,1,1,eucl,1
44537,5,50,1,0.3,18,20,62500,0.50949,28,26,XRAI_1.50,0,0,eucl,0.5
10115,5,10,3,1,9,3,2500,0.339697,3,3,XRAI_1.50,0,0,eucl,0.25
10115,5,10,3,1,9,5,2500,0.530958,3,3,XRAI_1.50,0,0,eucl,0.5
10115,5,10,3,1,9,13,2500,0.751002,4,3,XRAI_1.50,0,0,eucl,0.75
10115,5,10,3,1,9,20,2500,0.855086,5,3,XRAI_1.50,0,0,eucl,0.85
44537,5,50,1,0.3,18,49,62500,0.769262,29,26,XRAI_1.50,0,0,eucl,0.75
44537,5,50,1,0.3,18,77,62500,0.852487,31,26,XRAI_1.50,0,0,eucl,0.85
8317,10,5,3,0.3,27,2500,2500,0.789181,1,0,XRAI_1.50,1,1,eucl,0.85
8317,10,5,3,0.3,27,2500,2500,0.789181,1,0,XRAI_1.50,1,1,eucl,1
8746,10,5,3,0.3,28,9,2500,0.277043,0,0,XRAI_1.50,0,0,eucl,0.25
8746,10,5,3,0.3,28,19,2500,0.527654,0,0,XRAI_1.50,0,1,eucl,0.5
10115,5,10,3,1,9,174,2500,1,6,3,XRAI_1.50,0,1,eucl,1
11309,5,10,3,1,10,2,2500,0.322505,2,2,XRAI_1.50,0,0,eucl,0.25
11309,5,10,3,1,10,4,2500,0.556153,2,2,XRAI_1.50,0,0,eucl,0.5
11309,5,10,3,1,10,10,2500,0.780911,4,2,XRAI_1.50,0,1,eucl,0.75
11309,5,10,3,1,10,15,2500,0.881678,4,2,XRAI_1.50,1,1,eucl,0.85
42926,5,15,3,1,23,343,5625,1,4,3,XRAI_1.50,0,0,eucl,1
45135,5,15,3,1,24,5,5625,0.295097,5,5,XRAI_1.50,0,0,eucl,0.25
45135,5,15,3,1,24,10,5625,0.573646,7,5,XRAI_1.50,0,0,eucl,0.5
45135,5,15,3,1,24,16,5625,0.761486,8,5,XRAI_1.50,0,0,eucl,0.75
45135,5,15,3,1,24,28,5625,0.868344,9,5,XRAI_1.50,0,1,eucl,0.85
45135,5,15,3,1,24,245,5625,1,10,5,XRAI_1.50,1,0,eucl,1
47374,5,15,3,1,25,2,5625,0.27889,5,5,XRAI_1.50,0,0,eucl,0.25
47374,5,15,3,1,25,5,5625,0.512375,5,5,XRAI_1.50,0,0,eucl,0.5
47374,5,15,3,1,25,11,5625,0.764298,5,5,XRAI_1.50,0,0,eucl,0.75
47374,5,15,3,1,25,16,5625,0.85547,6,5,XRAI_1.50,0,0,eucl,0.85
11309,5,10,3,1,10,679,2500,1,6,2,XRAI_1.50,1,1,eucl,1
12523,5,10,3,1,11,2,2500,0.351926,0,0,XRAI_1.50,1,1,eucl,0.25
12523,5,10,3,1,11,3,2500,0.518336,0,0,XRAI_1.50,1,1,eucl,0.5
12523,5,10,3,1,11,8,2500,0.759168,0,0,XRAI_1.50,1,1,eucl,0.75
8746,10,5,3,0.3,28,439,2500,0.750556,1,0,XRAI_1.50,1,1,eucl,0.75
12523,5,10,3,1,11,13,2500,0.865836,4,0,XRAI_1.50,1,1,eucl,0.85
47374,5,15,3,1,25,258,5625,1,10,5,XRAI_1.50,0,0,eucl,1
49643,5,15,3,1,26,2,5625,0.312977,5,5,XRAI_1.50,0,0,eucl,0.25
49643,5,15,3,1,26,4,5625,0.530012,5,5,XRAI_1.50,0,0,eucl,0.5
49643,5,15,3,1,26,7,5625,0.752344,10,5,XRAI_1.50,0,0,eucl,0.75
49643,5,15,3,1,26,14,5625,0.858579,10,5,XRAI_1.50,0,1,eucl,0.85
96831,10,30,1,1,25,528,90000,1,21,9,XRAI_1.50,0,0,eucl,1
