seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,div_threshold
2149,5,50,5,0.6,4,139,62500,0.95142,32,10,XRAI_1.00,0,0,eucl,0.95
8525,5,50,1,0.6,12,347,62500,1,35,28,XRAI_1.00,0,0,eucl,1
9777,5,50,1,0.6,13,0,62500,0,24,24,XRAI_1.00,0,0,eucl,0
9777,5,50,1,0.6,13,5,62500,0.140558,24,24,XRAI_1.00,0,0,eucl,0.1
9777,5,50,1,0.6,13,8,62500,0.262464,27,24,XRAI_1.00,0,0,eucl,0.25
9777,5,50,1,0.6,13,15,62500,0.412974,25,24,XRAI_1.00,0,0,eucl,0.4
9777,5,50,1,0.6,13,21,62500,0.514284,25,24,XRAI_1.00,0,0,eucl,0.5
9777,5,50,1,0.6,13,32,62500,0.667074,32,24,XRAI_1.00,0,0,eucl,0.65
9777,5,50,1,0.6,13,43,62500,0.751887,32,24,XRAI_1.00,0,0,eucl,0.75
9777,5,50,1,0.6,13,54,62500,0.818231,32,24,XRAI_1.00,0,0,eucl,0.8
9777,5,50,1,0.6,13,58,62500,0.856334,32,24,XRAI_1.00,0,0,eucl,0.85
9777,5,50,1,0.6,13,82,62500,0.901613,33,24,XRAI_1.00,0,0,eucl,0.9
2149,5,50,5,0.6,4,364,62500,1,31,10,XRAI_1.00,0,0,eucl,1
2605,5,50,5,0.6,5,0,62500,0,12,12,XRAI_1.00,0,0,eucl,0
2605,5,50,5,0.6,5,3,62500,0.111068,12,12,XRAI_1.00,0,0,eucl,0.1
9777,5,50,1,0.6,13,103,62500,0.952671,33,24,XRAI_1.00,0,0,eucl,0.95
2605,5,50,5,0.6,5,7,62500,0.257572,15,12,XRAI_1.00,0,0,eucl,0.25
2605,5,50,5,0.6,5,16,62500,0.412974,17,12,XRAI_1.00,0,0,eucl,0.4
2605,5,50,5,0.6,5,22,62500,0.523513,17,12,XRAI_1.00,0,0,eucl,0.5
2605,5,50,5,0.6,5,32,62500,0.662954,20,12,XRAI_1.00,0,0,eucl,0.65
2605,5,50,5,0.6,5,46,62500,0.751807,20,12,XRAI_1.00,0,0,eucl,0.75
2605,5,50,5,0.6,5,52,62500,0.800701,25,12,XRAI_1.00,0,0,eucl,0.8
2605,5,50,5,0.6,5,68,62500,0.856612,28,12,XRAI_1.00,0,0,eucl,0.85
2605,5,50,5,0.6,5,90,62500,0.900803,30,12,XRAI_1.00,0,0,eucl,0.9
2605,5,50,5,0.6,5,136,62500,0.953096,28,12,XRAI_1.00,0,0,eucl,0.95
9777,5,50,1,0.6,13,361,62500,1,38,24,XRAI_1.00,0,0,eucl,1
11129,5,50,1,0.6,14,0,62500,0,25,25,XRAI_1.00,0,0,eucl,0
11129,5,50,1,0.6,14,2,62500,0.142865,25,25,XRAI_1.00,0,0,eucl,0.1
11129,5,50,1,0.6,14,8,62500,0.313414,25,25,XRAI_1.00,0,0,eucl,0.25
11129,5,50,1,0.6,14,11,62500,0.448457,32,25,XRAI_1.00,0,0,eucl,0.4
11129,5,50,1,0.6,14,16,62500,0.521502,30,25,XRAI_1.00,0,0,eucl,0.5
11129,5,50,1,0.6,14,28,62500,0.650887,30,25,XRAI_1.00,0,0,eucl,0.65
11129,5,50,1,0.6,14,41,62500,0.751565,30,25,XRAI_1.00,0,0,eucl,0.75
11129,5,50,1,0.6,14,49,62500,0.801304,33,25,XRAI_1.00,0,0,eucl,0.8
11129,5,50,1,0.6,14,61,62500,0.850067,33,25,XRAI_1.00,0,0,eucl,0.85
11129,5,50,1,0.6,14,70,62500,0.90202,33,25,XRAI_1.00,0,0,eucl,0.9
3700,10,15,1,0.3,12,11017,22500,1,6,3,XRAI_1.00,0,1,eucl,1
4077,10,15,1,0.3,13,0,22500,0,3,3,XRAI_1.00,1,1,eucl,0
4077,10,15,1,0.3,13,3,22500,0.149902,3,3,XRAI_1.00,1,1,eucl,0.1
4077,10,15,1,0.3,13,6,22500,0.274997,3,3,XRAI_1.00,1,1,eucl,0.25
11129,5,50,1,0.6,14,119,62500,0.950604,35,25,XRAI_1.00,0,1,eucl,0.95
4077,10,15,1,0.3,13,10,22500,0.462241,3,3,XRAI_1.00,1,1,eucl,0.4
4077,10,15,1,0.3,13,11,22500,0.536093,3,3,XRAI_1.00,1,1,eucl,0.5
4077,10,15,1,0.3,13,18,22500,0.656309,4,3,XRAI_1.00,1,1,eucl,0.65
4077,10,15,1,0.3,13,31,22500,0.751946,5,3,XRAI_1.00,1,1,eucl,0.75
4077,10,15,1,0.3,13,55,22500,0.806016,6,3,XRAI_1.00,1,1,eucl,0.8
4077,10,15,1,0.3,13,75,22500,0.852594,6,3,XRAI_1.00,1,1,eucl,0.85
2605,5,50,5,0.6,5,371,62500,1,32,12,XRAI_1.00,0,0,eucl,1
3161,5,50,5,0.6,6,0,62500,0,6,6,XRAI_1.00,0,0,eucl,0
3161,5,50,5,0.6,6,3,62500,0.118093,6,6,XRAI_1.00,0,0,eucl,0.1
4077,10,15,1,0.3,13,150,22500,0.905719,6,3,XRAI_1.00,1,1,eucl,0.9
3161,5,50,5,0.6,6,7,62500,0.256952,8,6,XRAI_1.00,0,0,eucl,0.25
3161,5,50,5,0.6,6,11,62500,0.406064,8,6,XRAI_1.00,0,0,eucl,0.4
3161,5,50,5,0.6,6,14,62500,0.517009,15,6,XRAI_1.00,0,0,eucl,0.5
3161,5,50,5,0.6,6,22,62500,0.65411,23,6,XRAI_1.00,0,0,eucl,0.65
3161,5,50,5,0.6,6,43,62500,0.751645,23,6,XRAI_1.00,0,0,eucl,0.75
3161,5,50,5,0.6,6,57,62500,0.807334,18,6,XRAI_1.00,0,0,eucl,0.8
3161,5,50,5,0.6,6,75,62500,0.852216,19,6,XRAI_1.00,0,0,eucl,0.85
3161,5,50,5,0.6,6,94,62500,0.908567,23,6,XRAI_1.00,0,0,eucl,0.9
4077,10,15,1,0.3,13,450,22500,0.95031,6,3,XRAI_1.00,1,1,eucl,0.95
3161,5,50,5,0.6,6,156,62500,0.952671,28,6,XRAI_1.00,0,0,eucl,0.95
3161,5,50,5,0.6,6,368,62500,1,32,6,XRAI_1.00,0,0,eucl,1
3817,5,50,5,0.6,7,0,62500,0,12,12,XRAI_1.00,0,0,eucl,0
3817,5,50,5,0.6,7,4,62500,0.106289,12,12,XRAI_1.00,0,0,eucl,0.1
3817,5,50,5,0.6,7,8,62500,0.268536,16,12,XRAI_1.00,0,0,eucl,0.25
3817,5,50,5,0.6,7,13,62500,0.41056,20,12,XRAI_1.00,0,0,eucl,0.4
11129,5,50,1,0.6,14,717,62500,1,39,25,XRAI_1.00,1,0,eucl,1
3817,5,50,5,0.6,7,21,62500,0.505146,20,12,XRAI_1.00,0,0,eucl,0.5
12581,5,50,1,0.6,15,0,62500,0,25,25,XRAI_1.00,0,0,eucl,0
12581,5,50,1,0.6,15,3,62500,0.12673,25,25,XRAI_1.00,0,0,eucl,0.1
12581,5,50,1,0.6,15,6,62500,0.284095,27,25,XRAI_1.00,0,0,eucl,0.25
3817,5,50,5,0.6,7,35,62500,0.659706,24,12,XRAI_1.00,0,0,eucl,0.65
12581,5,50,1,0.6,15,15,62500,0.407412,33,25,XRAI_1.00,0,0,eucl,0.4
12581,5,50,1,0.6,15,25,62500,0.519917,31,25,XRAI_1.00,0,0,eucl,0.5
3817,5,50,5,0.6,7,48,62500,0.758008,24,12,XRAI_1.00,0,0,eucl,0.75
3817,5,50,5,0.6,7,59,62500,0.801506,26,12,XRAI_1.00,0,0,eucl,0.8
12581,5,50,1,0.6,15,43,62500,0.657305,31,25,XRAI_1.00,0,0,eucl,0.65
12581,5,50,1,0.6,15,54,62500,0.756525,39,25,XRAI_1.00,0,0,eucl,0.75
12581,5,50,1,0.6,15,63,62500,0.800701,33,25,XRAI_1.00,0,0,eucl,0.8
3817,5,50,5,0.6,7,83,62500,0.854398,29,12,XRAI_1.00,0,0,eucl,0.85
12581,5,50,1,0.6,15,72,62500,0.852487,34,25,XRAI_1.00,0,0,eucl,0.85
1839,10,10,1,0.3,9,10000,10000,0.960559,2,0,XRAI_1.00,1,1,eucl,1
2031,10,10,1,0.3,10,0,10000,2.22045e-16,2,2,XRAI_1.00,0,0,eucl,0
2031,10,10,1,0.3,10,2,10000,0.114437,2,2,XRAI_1.00,0,0,eucl,0.1
2031,10,10,1,0.3,10,5,10000,0.265607,2,2,XRAI_1.00,0,1,eucl,0.25
3817,5,50,5,0.6,7,118,62500,0.907696,33,12,XRAI_1.00,0,0,eucl,0.9
12581,5,50,1,0.6,15,97,62500,0.903875,33,25,XRAI_1.00,0,0,eucl,0.9
2031,10,10,1,0.3,10,9,10000,0.461071,2,2,XRAI_1.00,1,1,eucl,0.4
2031,10,10,1,0.3,10,10,10000,0.517184,2,2,XRAI_1.00,1,1,eucl,0.5
2031,10,10,1,0.3,10,14,10000,0.657785,3,2,XRAI_1.00,1,1,eucl,0.65
2031,10,10,1,0.3,10,27,10000,0.754145,3,2,XRAI_1.00,1,1,eucl,0.75
2031,10,10,1,0.3,10,37,10000,0.815008,3,2,XRAI_1.00,1,0,eucl,0.8
2031,10,10,1,0.3,10,47,10000,0.850185,3,2,XRAI_1.00,0,1,eucl,0.85
12581,5,50,1,0.6,15,130,62500,0.950604,36,25,XRAI_1.00,0,0,eucl,0.95
3817,5,50,5,0.6,7,174,62500,0.95101,32,12,XRAI_1.00,0,0,eucl,0.95
2031,10,10,1,0.3,10,124,10000,0.902247,3,2,XRAI_1.00,1,1,eucl,0.9
12581,5,50,1,0.6,15,298,62500,1,35,25,XRAI_1.00,0,0,eucl,1
14133,5,50,1,0.6,16,0,62500,0,26,26,XRAI_1.00,0,0,eucl,0
14133,5,50,1,0.6,16,3,62500,0.176495,26,26,XRAI_1.00,0,0,eucl,0.1
14133,5,50,1,0.6,16,6,62500,0.250387,26,26,XRAI_1.00,0,0,eucl,0.25
14133,5,50,1,0.6,16,13,62500,0.422142,26,26,XRAI_1.00,0,0,eucl,0.4
3817,5,50,5,0.6,7,330,62500,1,31,12,XRAI_1.00,0,0,eucl,1
14133,5,50,1,0.6,16,20,62500,0.523555,31,26,XRAI_1.00,0,0,eucl,0.5
4573,5,50,5,0.6,8,0,62500,0,12,12,XRAI_1.00,0,0,eucl,0
4573,5,50,5,0.6,8,3,62500,0.111653,12,12,XRAI_1.00,0,0,eucl,0.1
4573,5,50,5,0.6,8,10,62500,0.273254,14,12,XRAI_1.00,0,0,eucl,0.25
14133,5,50,1,0.6,16,31,62500,0.650372,31,26,XRAI_1.00,0,0,eucl,0.65
4573,5,50,5,0.6,8,17,62500,0.424917,15,12,XRAI_1.00,0,0,eucl,0.4
4573,5,50,5,0.6,8,20,62500,0.502004,16,12,XRAI_1.00,0,0,eucl,0.5
14133,5,50,1,0.6,16,49,62500,0.75318,35,26,XRAI_1.00,0,0,eucl,0.75
14133,5,50,1,0.6,16,56,62500,0.803735,35,26,XRAI_1.00,0,0,eucl,0.8
14133,5,50,1,0.6,16,65,62500,0.853576,36,26,XRAI_1.00,0,0,eucl,0.85
4573,5,50,5,0.6,8,44,62500,0.659001,19,12,XRAI_1.00,0,1,eucl,0.65
14133,5,50,1,0.6,16,83,62500,0.904711,38,26,XRAI_1.00,0,0,eucl,0.9
4573,5,50,5,0.6,8,59,62500,0.768224,23,12,XRAI_1.00,1,0,eucl,0.75
4573,5,50,5,0.6,8,75,62500,0.801003,23,12,XRAI_1.00,0,0,eucl,0.8
4573,5,50,5,0.6,8,85,62500,0.858014,23,12,XRAI_1.00,0,0,eucl,0.85
14133,5,50,1,0.6,16,140,62500,0.95142,33,26,XRAI_1.00,0,0,eucl,0.95
4573,5,50,5,0.6,8,95,62500,0.904501,26,12,XRAI_1.00,0,0,eucl,0.9
4573,5,50,5,0.6,8,166,62500,0.95142,32,12,XRAI_1.00,0,0,eucl,0.95
14133,5,50,1,0.6,16,405,62500,1,38,26,XRAI_1.00,0,0,eucl,1
15785,5,50,1,0.6,17,0,62500,0,29,29,XRAI_1.00,0,0,eucl,0
15785,5,50,1,0.6,17,2,62500,0.128427,29,29,XRAI_1.00,0,0,eucl,0.1
15785,5,50,1,0.6,17,5,62500,0.286417,30,29,XRAI_1.00,0,0,eucl,0.25
15785,5,50,1,0.6,17,10,62500,0.416151,30,29,XRAI_1.00,0,0,eucl,0.4
15785,5,50,1,0.6,17,14,62500,0.502084,32,29,XRAI_1.00,0,0,eucl,0.5
15785,5,50,1,0.6,17,30,62500,0.677758,32,29,XRAI_1.00,0,0,eucl,0.65
15785,5,50,1,0.6,17,40,62500,0.757266,35,29,XRAI_1.00,0,0,eucl,0.75
15785,5,50,1,0.6,17,49,62500,0.806196,35,29,XRAI_1.00,0,0,eucl,0.8
15785,5,50,1,0.6,17,58,62500,0.854261,34,29,XRAI_1.00,0,0,eucl,0.85
15785,5,50,1,0.6,17,81,62500,0.901005,37,29,XRAI_1.00,0,0,eucl,0.9
15785,5,50,1,0.6,17,121,62500,0.95142,37,29,XRAI_1.00,0,0,eucl,0.95
2031,10,10,1,0.3,10,1579,10000,0.950559,4,2,XRAI_1.00,1,1,eucl,0.95
4573,5,50,5,0.6,8,528,62500,1,33,12,XRAI_1.00,0,0,eucl,1
5429,5,50,5,0.6,9,0,62500,0,7,7,XRAI_1.00,0,0,eucl,0
5429,5,50,5,0.6,9,4,62500,0.106871,7,7,XRAI_1.00,0,0,eucl,0.1
15785,5,50,1,0.6,17,240,62500,1,37,29,XRAI_1.00,0,0,eucl,1
5429,5,50,5,0.6,9,8,62500,0.262735,10,7,XRAI_1.00,0,0,eucl,0.25
17537,5,50,1,0.6,18,0,62500,0,28,28,XRAI_1.00,0,0,eucl,0
5429,5,50,5,0.6,9,13,62500,0.40775,12,7,XRAI_1.00,0,0,eucl,0.4
17537,5,50,1,0.6,18,3,62500,0.113749,28,28,XRAI_1.00,0,0,eucl,0.1
17537,5,50,1,0.6,18,6,62500,0.267552,28,28,XRAI_1.00,0,0,eucl,0.25
5429,5,50,5,0.6,9,19,62500,0.509001,14,7,XRAI_1.00,0,0,eucl,0.5
17537,5,50,1,0.6,18,11,62500,0.416185,29,28,XRAI_1.00,0,0,eucl,0.4
17537,5,50,1,0.6,18,16,62500,0.520167,29,28,XRAI_1.00,0,0,eucl,0.5
5429,5,50,5,0.6,9,27,62500,0.653821,23,7,XRAI_1.00,0,0,eucl,0.65
17537,5,50,1,0.6,18,39,62500,0.670273,35,28,XRAI_1.00,0,0,eucl,0.65
5429,5,50,5,0.6,9,41,62500,0.751002,26,7,XRAI_1.00,0,0,eucl,0.75
17537,5,50,1,0.6,18,51,62500,0.75044,35,28,XRAI_1.00,0,0,eucl,0.75
5429,5,50,5,0.6,9,52,62500,0.804449,28,7,XRAI_1.00,0,0,eucl,0.8
17537,5,50,1,0.6,18,65,62500,0.8003,33,28,XRAI_1.00,0,0,eucl,0.8
5429,5,50,5,0.6,9,61,62500,0.852895,26,7,XRAI_1.00,0,0,eucl,0.85
17537,5,50,1,0.6,18,78,62500,0.859572,35,28,XRAI_1.00,0,0,eucl,0.85
17537,5,50,1,0.6,18,97,62500,0.906833,36,28,XRAI_1.00,0,0,eucl,0.9
5429,5,50,5,0.6,9,92,62500,0.900602,29,7,XRAI_1.00,0,0,eucl,0.9
17537,5,50,1,0.6,18,125,62500,0.953096,36,28,XRAI_1.00,0,0,eucl,0.95
5429,5,50,5,0.6,9,138,62500,0.950604,30,7,XRAI_1.00,0,0,eucl,0.95
17537,5,50,1,0.6,18,472,62500,1,40,28,XRAI_1.00,0,0,eucl,1
19389,5,50,1,0.6,19,0,62500,0,27,27,XRAI_1.00,0,0,eucl,0
19389,5,50,1,0.6,19,2,62500,0.115105,27,27,XRAI_1.00,0,0,eucl,0.1
19389,5,50,1,0.6,19,7,62500,0.280667,29,27,XRAI_1.00,0,0,eucl,0.25
19389,5,50,1,0.6,19,12,62500,0.403846,32,27,XRAI_1.00,0,0,eucl,0.4
19389,5,50,1,0.6,19,17,62500,0.516017,33,27,XRAI_1.00,0,0,eucl,0.5
19389,5,50,1,0.6,19,27,62500,0.676643,33,27,XRAI_1.00,0,0,eucl,0.65
19389,5,50,1,0.6,19,35,62500,0.773637,35,27,XRAI_1.00,0,0,eucl,0.75
19389,5,50,1,0.6,19,37,62500,0.803226,35,27,XRAI_1.00,0,0,eucl,0.8
19389,5,50,1,0.6,19,54,62500,0.857031,37,27,XRAI_1.00,0,0,eucl,0.85
19389,5,50,1,0.6,19,60,62500,0.904083,36,27,XRAI_1.00,0,0,eucl,0.9
5429,5,50,5,0.6,9,576,62500,1,31,7,XRAI_1.00,0,0,eucl,1
6385,5,50,5,0.6,10,0,62500,0,9,9,XRAI_1.00,0,0,eucl,0
6385,5,50,5,0.6,10,2,62500,0.14107,9,9,XRAI_1.00,0,0,eucl,0.1
19389,5,50,1,0.6,19,90,62500,0.95142,38,27,XRAI_1.00,0,0,eucl,0.95
6385,5,50,5,0.6,10,5,62500,0.276923,10,9,XRAI_1.00,0,0,eucl,0.25
6385,5,50,5,0.6,10,11,62500,0.414167,12,9,XRAI_1.00,0,0,eucl,0.4
6385,5,50,5,0.6,10,16,62500,0.511369,19,9,XRAI_1.00,0,0,eucl,0.5
6385,5,50,5,0.6,10,25,62500,0.66106,20,9,XRAI_1.00,0,0,eucl,0.65
6385,5,50,5,0.6,10,32,62500,0.763019,22,9,XRAI_1.00,0,0,eucl,0.75
6385,5,50,5,0.6,10,38,62500,0.806402,27,9,XRAI_1.00,0,0,eucl,0.8
6385,5,50,5,0.6,10,48,62500,0.852081,27,9,XRAI_1.00,0,0,eucl,0.85
6385,5,50,5,0.6,10,58,62500,0.900401,27,9,XRAI_1.00,0,1,eucl,0.9
6385,5,50,5,0.6,10,100,62500,0.950604,30,9,XRAI_1.00,1,1,eucl,0.95
19389,5,50,1,0.6,19,438,62500,1,38,27,XRAI_1.00,0,1,eucl,1
21341,5,50,1,0.6,20,0,62500,0,26,26,XRAI_1.00,0,0,eucl,0
21341,5,50,1,0.6,20,4,62500,0.107341,26,26,XRAI_1.00,0,0,eucl,0.1
21341,5,50,1,0.6,20,7,62500,0.327542,26,26,XRAI_1.00,0,0,eucl,0.25
21341,5,50,1,0.6,20,10,62500,0.427846,28,26,XRAI_1.00,0,0,eucl,0.4
21341,5,50,1,0.6,20,13,62500,0.50008,29,26,XRAI_1.00,0,0,eucl,0.5
21341,5,50,1,0.6,20,25,62500,0.657246,35,26,XRAI_1.00,0,0,eucl,0.65
21341,5,50,1,0.6,20,33,62500,0.757266,35,26,XRAI_1.00,0,0,eucl,0.75
21341,5,50,1,0.6,20,41,62500,0.802921,35,26,XRAI_1.00,0,0,eucl,0.8
21341,5,50,1,0.6,20,46,62500,0.852352,35,26,XRAI_1.00,0,0,eucl,0.85
21341,5,50,1,0.6,20,71,62500,0.90202,33,26,XRAI_1.00,0,0,eucl,0.9
21341,5,50,1,0.6,20,104,62500,0.9502,35,26,XRAI_1.00,0,0,eucl,0.95
6385,5,50,5,0.6,10,491,62500,1,28,9,XRAI_1.00,1,1,eucl,1
7441,5,50,5,0.6,11,0,62500,0,11,11,XRAI_1.00,0,0,eucl,0
7441,5,50,5,0.6,11,2,62500,0.119001,11,11,XRAI_1.00,0,0,eucl,0.1
7441,5,50,5,0.6,11,5,62500,0.26412,11,11,XRAI_1.00,0,0,eucl,0.25
7441,5,50,5,0.6,11,11,62500,0.410865,14,11,XRAI_1.00,0,0,eucl,0.4
7441,5,50,5,0.6,11,17,62500,0.520333,17,11,XRAI_1.00,0,0,eucl,0.5
7441,5,50,5,0.6,11,32,62500,0.650715,21,11,XRAI_1.00,0,0,eucl,0.65
5659,5,25,5,0.3,14,15054,15625,1,7,0,XRAI_1.00,0,0,eucl,1
7441,5,50,5,0.6,11,47,62500,0.755869,29,11,XRAI_1.00,0,0,eucl,0.75
6390,5,25,5,0.3,15,0,15625,0,1,1,XRAI_1.00,0,0,eucl,0
6390,5,25,5,0.3,15,6,15625,0.105483,1,1,XRAI_1.00,0,0,eucl,0.1
6390,5,25,5,0.3,15,10,15625,0.280333,3,1,XRAI_1.00,0,0,eucl,0.25
7441,5,50,5,0.6,11,58,62500,0.806402,30,11,XRAI_1.00,0,0,eucl,0.8
6390,5,25,5,0.3,15,13,15625,0.42145,4,1,XRAI_1.00,0,0,eucl,0.4
6390,5,25,5,0.3,15,19,15625,0.5004,4,1,XRAI_1.00,0,0,eucl,0.5
7441,5,50,5,0.6,11,67,62500,0.853713,28,11,XRAI_1.00,0,0,eucl,0.85
6390,5,25,5,0.3,15,40,15625,0.652207,6,1,XRAI_1.00,0,0,eucl,0.65
21341,5,50,1,0.6,20,330,62500,1,40,26,XRAI_1.00,0,0,eucl,1
6390,5,25,5,0.3,15,50,15625,0.755705,7,1,XRAI_1.00,0,0,eucl,0.75
23393,5,50,1,0.6,21,0,62500,0,28,28,XRAI_1.00,0,0,eucl,0
23393,5,50,1,0.6,21,4,62500,0.128587,28,28,XRAI_1.00,0,0,eucl,0.1
6390,5,25,5,0.3,15,79,15625,0.814959,6,1,XRAI_1.00,0,0,eucl,0.8
23393,5,50,1,0.6,21,7,62500,0.283118,28,28,XRAI_1.00,0,0,eucl,0.25
7441,5,50,5,0.6,11,95,62500,0.900401,29,11,XRAI_1.00,0,0,eucl,0.9
23393,5,50,1,0.6,21,12,62500,0.410526,30,28,XRAI_1.00,0,0,eucl,0.4
6390,5,25,5,0.3,15,107,15625,0.853576,7,1,XRAI_1.00,0,0,eucl,0.85
23393,5,50,1,0.6,21,18,62500,0.50547,31,28,XRAI_1.00,0,0,eucl,0.5
23393,5,50,1,0.6,21,25,62500,0.655326,33,28,XRAI_1.00,0,0,eucl,0.65
6390,5,25,5,0.3,15,159,15625,0.901207,7,1,XRAI_1.00,0,0,eucl,0.9
23393,5,50,1,0.6,21,37,62500,0.770392,34,28,XRAI_1.00,0,0,eucl,0.75
23393,5,50,1,0.6,21,50,62500,0.807854,34,28,XRAI_1.00,0,0,eucl,0.8
7441,5,50,5,0.6,11,160,62500,0.9502,29,11,XRAI_1.00,0,0,eucl,0.95
23393,5,50,1,0.6,21,64,62500,0.855501,34,28,XRAI_1.00,0,0,eucl,0.85
23393,5,50,1,0.6,21,77,62500,0.906192,36,28,XRAI_1.00,0,0,eucl,0.9
6390,5,25,5,0.3,15,333,15625,0.95101,8,1,XRAI_1.00,0,0,eucl,0.95
23393,5,50,1,0.6,21,128,62500,0.953524,37,28,XRAI_1.00,0,0,eucl,0.95
23393,5,50,1,0.6,21,300,62500,1,40,28,XRAI_1.00,0,0,eucl,1
25545,5,50,1,0.6,22,0,62500,0,26,26,XRAI_1.00,0,0,eucl,0
25545,5,50,1,0.6,22,2,62500,0.104321,26,26,XRAI_1.00,0,0,eucl,0.1
25545,5,50,1,0.6,22,5,62500,0.253435,26,26,XRAI_1.00,0,0,eucl,0.25
25545,5,50,1,0.6,22,16,62500,0.405223,35,26,XRAI_1.00,0,0,eucl,0.4
25545,5,50,1,0.6,22,20,62500,0.510592,35,26,XRAI_1.00,0,0,eucl,0.5
25545,5,50,1,0.6,22,28,62500,0.681881,39,26,XRAI_1.00,0,0,eucl,0.65
25545,5,50,1,0.6,22,42,62500,0.75036,38,26,XRAI_1.00,0,0,eucl,0.75
25545,5,50,1,0.6,22,47,62500,0.8002,38,26,XRAI_1.00,0,0,eucl,0.8
25545,5,50,1,0.6,22,61,62500,0.851811,38,26,XRAI_1.00,0,0,eucl,0.85
25545,5,50,1,0.6,22,80,62500,0.907696,37,26,XRAI_1.00,0,0,eucl,0.9
25545,5,50,1,0.6,22,128,62500,0.957105,39,26,XRAI_1.00,0,0,eucl,0.95
25545,5,50,1,0.6,22,531,62500,1,40,26,XRAI_1.00,0,0,eucl,1
27797,5,50,1,0.6,23,0,62500,0,27,27,XRAI_1.00,0,0,eucl,0
27797,5,50,1,0.6,23,3,62500,0.114585,27,27,XRAI_1.00,0,0,eucl,0.1
27797,5,50,1,0.6,23,6,62500,0.278529,27,27,XRAI_1.00,0,0,eucl,0.25
27797,5,50,1,0.6,23,14,62500,0.437932,30,27,XRAI_1.00,0,0,eucl,0.4
27797,5,50,1,0.6,23,18,62500,0.503331,30,27,XRAI_1.00,0,0,eucl,0.5
27797,5,50,1,0.6,23,33,62500,0.654746,34,27,XRAI_1.00,0,0,eucl,0.65
27797,5,50,1,0.6,23,44,62500,0.751484,35,27,XRAI_1.00,0,0,eucl,0.75
27797,5,50,1,0.6,23,52,62500,0.81058,36,27,XRAI_1.00,0,0,eucl,0.8
27797,5,50,1,0.6,23,58,62500,0.852623,38,27,XRAI_1.00,0,0,eucl,0.85
27797,5,50,1,0.6,23,79,62500,0.917054,38,27,XRAI_1.00,0,0,eucl,0.9
27797,5,50,1,0.6,23,93,62500,0.953524,38,27,XRAI_1.00,0,0,eucl,0.95
7441,5,50,5,0.6,11,883,62500,1,32,11,XRAI_1.00,0,0,eucl,1
8597,5,50,5,0.6,12,0,62500,0,12,12,XRAI_1.00,0,0,eucl,0
8597,5,50,5,0.6,12,4,62500,0.13777,12,12,XRAI_1.00,0,0,eucl,0.1
8597,5,50,5,0.6,12,7,62500,0.271962,12,12,XRAI_1.00,0,0,eucl,0.25
8597,5,50,5,0.6,12,12,62500,0.429421,16,12,XRAI_1.00,0,0,eucl,0.4
8597,5,50,5,0.6,12,16,62500,0.514572,19,12,XRAI_1.00,0,0,eucl,0.5
2630,10,25,1,0.3,2,11997,62500,1,13,8,XRAI_1.00,1,1,eucl,1
8597,5,50,5,0.6,12,30,62500,0.654978,24,12,XRAI_1.00,0,0,eucl,0.65
2757,10,25,1,0.3,3,0,62500,0,8,8,XRAI_1.00,0,0,eucl,0
2757,10,25,1,0.3,3,7,62500,0.138085,8,8,XRAI_1.00,0,0,eucl,0.1
2757,10,25,1,0.3,3,16,62500,0.295854,8,8,XRAI_1.00,0,0,eucl,0.25
8597,5,50,5,0.6,12,41,62500,0.766505,25,12,XRAI_1.00,0,0,eucl,0.75
2757,10,25,1,0.3,3,20,62500,0.421542,9,8,XRAI_1.00,0,0,eucl,0.4
8597,5,50,5,0.6,12,44,62500,0.803837,25,12,XRAI_1.00,0,0,eucl,0.8
2757,10,25,1,0.3,3,25,62500,0.50476,9,8,XRAI_1.00,0,0,eucl,0.5
27797,5,50,1,0.6,23,260,62500,1,39,27,XRAI_1.00,0,0,eucl,1
30149,5,50,1,0.6,24,0,62500,0,23,23,XRAI_1.00,0,0,eucl,0
30149,5,50,1,0.6,24,3,62500,0.117549,23,23,XRAI_1.00,0,0,eucl,0.1
8597,5,50,5,0.6,12,60,62500,0.862887,25,12,XRAI_1.00,0,0,eucl,0.85
30149,5,50,1,0.6,24,5,62500,0.268235,24,23,XRAI_1.00,0,0,eucl,0.25
2757,10,25,1,0.3,3,47,62500,0.665124,10,8,XRAI_1.00,0,0,eucl,0.65
30149,5,50,1,0.6,24,8,62500,0.409949,25,23,XRAI_1.00,0,0,eucl,0.4
30149,5,50,1,0.6,24,12,62500,0.505349,27,23,XRAI_1.00,0,0,eucl,0.5
8597,5,50,5,0.6,12,79,62500,0.90202,27,12,XRAI_1.00,0,0,eucl,0.9
2757,10,25,1,0.3,3,83,62500,0.756543,10,8,XRAI_1.00,0,0,eucl,0.75
30149,5,50,1,0.6,24,25,62500,0.669606,27,23,XRAI_1.00,0,0,eucl,0.65
30149,5,50,1,0.6,24,31,62500,0.756279,28,23,XRAI_1.00,0,1,eucl,0.75
8597,5,50,5,0.6,12,109,62500,0.95142,31,12,XRAI_1.00,0,0,eucl,0.95
2757,10,25,1,0.3,3,107,62500,0.803407,10,8,XRAI_1.00,0,0,eucl,0.8
30149,5,50,1,0.6,24,35,62500,0.811745,31,23,XRAI_1.00,1,1,eucl,0.8
