seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,diversity_threshold
20307,5,25,1,0.6,28,96,15625,0.952671,15,8,XRAI_0.10,0,0,eucl,0.95
546,5,15,3,0.6,3,69,5625,0.913077,5,1,XRAI_0.10,1,1,eucl,0.9
546,5,15,3,0.6,3,102,5625,0.95286,5,1,XRAI_0.10,1,1,eucl,0.95
20307,5,25,1,0.6,28,161,15625,1,14,8,XRAI_0.10,0,0,eucl,1
21734,5,25,1,0.6,29,0,15625,0,9,9,XRAI_0.10,0,0,eucl,0
21734,5,25,1,0.6,29,3,15625,0.151943,9,9,XRAI_0.10,0,0,eucl,0.1
546,5,15,3,0.6,3,161,5625,1,6,1,XRAI_0.10,1,1,eucl,1
21734,5,25,1,0.6,29,5,15625,0.278335,9,9,XRAI_0.10,0,0,eucl,0.25
655,5,15,3,0.6,4,0,5625,1.11022e-16,1,1,XRAI_0.10,0,0,eucl,0
21734,5,25,1,0.6,29,9,15625,0.406569,10,9,XRAI_0.10,0,0,eucl,0.4
655,5,15,3,0.6,4,2,5625,0.185138,1,1,XRAI_0.10,0,0,eucl,0.1
655,5,15,3,0.6,4,4,5625,0.302704,1,1,XRAI_0.10,0,0,eucl,0.25
21734,5,25,1,0.6,29,14,15625,0.50008,10,9,XRAI_0.10,0,0,eucl,0.5
655,5,15,3,0.6,4,7,5625,0.415382,1,1,XRAI_0.10,0,0,eucl,0.4
655,5,15,3,0.6,4,10,5625,0.502897,1,1,XRAI_0.10,0,0,eucl,0.5
21734,5,25,1,0.6,29,24,15625,0.656838,10,9,XRAI_0.10,0,0,eucl,0.65
655,5,15,3,0.6,4,20,5625,0.65552,2,1,XRAI_0.10,0,0,eucl,0.65
21734,5,25,1,0.6,29,31,15625,0.755705,11,9,XRAI_0.10,0,0,eucl,0.75
655,5,15,3,0.6,4,35,5625,0.756872,4,1,XRAI_0.10,0,0,eucl,0.75
21734,5,25,1,0.6,29,38,15625,0.809003,11,9,XRAI_0.10,0,0,eucl,0.8
655,5,15,3,0.6,4,39,5625,0.805635,3,1,XRAI_0.10,0,0,eucl,0.8
21734,5,25,1,0.6,29,46,15625,0.869769,11,9,XRAI_0.10,0,0,eucl,0.85
655,5,15,3,0.6,4,51,5625,0.853941,3,1,XRAI_0.10,0,0,eucl,0.85
655,5,15,3,0.6,4,62,5625,0.905719,3,1,XRAI_0.10,0,0,eucl,0.9
21734,5,25,1,0.6,29,59,15625,0.901207,15,9,XRAI_0.10,0,0,eucl,0.9
21734,5,25,1,0.6,29,66,15625,0.952671,15,9,XRAI_0.10,0,0,eucl,0.95
655,5,15,3,0.6,4,105,5625,0.95286,3,1,XRAI_0.10,0,0,eucl,0.95
1330,5,25,5,1,5,434,15625,1,12,0,XRAI_0.10,0,0,eucl,1
21734,5,25,1,0.6,29,146,15625,1,14,9,XRAI_0.10,0,1,eucl,1
651,5,25,1,1,0,0,15625,0,8,8,XRAI_0.10,0,0,eucl,0
1611,5,25,5,1,6,0,15625,0,1,1,XRAI_0.10,0,0,eucl,0
651,5,25,1,1,0,3,15625,0.121729,8,8,XRAI_0.10,0,0,eucl,0.1
1611,5,25,5,1,6,2,15625,0.114562,1,1,XRAI_0.10,0,0,eucl,0.1
651,5,25,1,1,0,6,15625,0.261786,9,8,XRAI_0.10,0,0,eucl,0.25
651,5,25,1,1,0,10,15625,0.412803,9,8,XRAI_0.10,0,0,eucl,0.4
1611,5,25,5,1,6,8,15625,0.286137,1,1,XRAI_0.10,0,0,eucl,0.25
651,5,25,1,1,0,14,15625,0.506685,9,8,XRAI_0.10,0,0,eucl,0.5
1611,5,25,5,1,6,13,15625,0.421865,3,1,XRAI_0.10,0,1,eucl,0.4
651,5,25,1,1,0,21,15625,0.651518,10,8,XRAI_0.10,0,0,eucl,0.65
27851,5,50,3,1,23,625,62500,1,40,19,XRAI_0.10,0,0,eucl,1
1611,5,25,5,1,6,17,15625,0.515026,7,1,XRAI_0.10,1,1,eucl,0.5
30205,5,50,3,1,24,0,62500,0,21,21,XRAI_0.10,0,0,eucl,0
651,5,25,1,1,0,30,15625,0.753099,13,8,XRAI_0.10,0,0,eucl,0.75
655,5,15,3,0.6,4,326,5625,1,7,1,XRAI_0.10,0,1,eucl,1
30205,5,50,3,1,24,3,62500,0.103942,21,21,XRAI_0.10,0,0,eucl,0.1
794,5,15,3,0.6,5,0,5625,1.11022e-16,3,3,XRAI_0.10,0,0,eucl,0
651,5,25,1,1,0,36,15625,0.804041,13,8,XRAI_0.10,0,0,eucl,0.8
794,5,15,3,0.6,5,2,5625,0.151472,3,3,XRAI_0.10,0,0,eucl,0.1
1611,5,25,5,1,6,29,15625,0.67088,6,1,XRAI_0.10,1,1,eucl,0.65
794,5,15,3,0.6,5,4,5625,0.287259,3,3,XRAI_0.10,0,0,eucl,0.25
30205,5,50,3,1,24,10,62500,0.257248,22,21,XRAI_0.10,0,0,eucl,0.25
794,5,15,3,0.6,5,6,5625,0.416524,3,3,XRAI_0.10,0,0,eucl,0.4
794,5,15,3,0.6,5,9,5625,0.532382,3,3,XRAI_0.10,0,0,eucl,0.5
651,5,25,1,1,0,48,15625,0.864944,13,8,XRAI_0.10,0,0,eucl,0.85
794,5,15,3,0.6,5,14,5625,0.651033,4,3,XRAI_0.10,0,0,eucl,0.65
1611,5,25,5,1,6,40,15625,0.758339,6,1,XRAI_0.10,1,1,eucl,0.75
794,5,15,3,0.6,5,20,5625,0.773922,4,3,XRAI_0.10,0,0,eucl,0.75
30205,5,50,3,1,24,21,62500,0.406974,25,21,XRAI_0.10,0,0,eucl,0.4
794,5,15,3,0.6,5,26,5625,0.817426,4,3,XRAI_0.10,0,0,eucl,0.8
651,5,25,1,1,0,62,15625,0.900401,15,8,XRAI_0.10,0,0,eucl,0.9
794,5,15,3,0.6,5,31,5625,0.850929,4,3,XRAI_0.10,0,0,eucl,0.85
30205,5,50,3,1,24,28,62500,0.515727,25,21,XRAI_0.10,0,0,eucl,0.5
1611,5,25,5,1,6,51,15625,0.805269,6,1,XRAI_0.10,1,1,eucl,0.8
794,5,15,3,0.6,5,45,5625,0.903391,4,3,XRAI_0.10,0,0,eucl,0.9
794,5,15,3,0.6,5,64,5625,0.95286,4,3,XRAI_0.10,0,0,eucl,0.95
30205,5,50,3,1,24,46,62500,0.658357,27,21,XRAI_0.10,0,0,eucl,0.65
1611,5,25,5,1,6,70,15625,0.864353,7,1,XRAI_0.10,1,1,eucl,0.85
651,5,25,1,1,0,97,15625,0.95101,15,8,XRAI_0.10,0,0,eucl,0.95
30205,5,50,3,1,24,66,62500,0.755296,27,21,XRAI_0.10,0,0,eucl,0.75
1611,5,25,5,1,6,93,15625,0.900401,8,1,XRAI_0.10,1,1,eucl,0.9
30205,5,50,3,1,24,81,62500,0.805578,27,21,XRAI_0.10,0,0,eucl,0.8
651,5,25,1,1,0,162,15625,1,15,8,XRAI_0.10,0,0,eucl,1
678,5,25,1,1,1,0,15625,0,11,11,XRAI_0.10,0,0,eucl,0
794,5,15,3,0.6,5,240,5625,1,6,3,XRAI_0.10,0,0,eucl,1
678,5,25,1,1,1,3,15625,0.129598,11,11,XRAI_0.10,0,0,eucl,0.1
963,5,15,3,0.6,6,0,5625,1.11022e-16,0,0,XRAI_0.10,0,0,eucl,0
30205,5,50,3,1,24,104,62500,0.851676,31,21,XRAI_0.10,0,0,eucl,0.85
678,5,25,1,1,1,6,15625,0.264065,11,11,XRAI_0.10,0,0,eucl,0.25
963,5,15,3,0.6,6,2,5625,0.127201,0,0,XRAI_0.10,0,0,eucl,0.1
963,5,15,3,0.6,6,5,5625,0.281359,1,0,XRAI_0.10,0,0,eucl,0.25
678,5,25,1,1,1,12,15625,0.414304,11,11,XRAI_0.10,0,0,eucl,0.4
963,5,15,3,0.6,6,9,5625,0.419196,1,0,XRAI_0.10,0,0,eucl,0.4
963,5,15,3,0.6,6,13,5625,0.524839,1,0,XRAI_0.10,0,0,eucl,0.5
678,5,25,1,1,1,19,15625,0.538871,11,11,XRAI_0.10,0,0,eucl,0.5
1611,5,25,5,1,6,148,15625,0.95101,8,1,XRAI_0.10,1,0,eucl,0.95
963,5,15,3,0.6,6,30,5625,0.664011,1,0,XRAI_0.10,0,0,eucl,0.65
678,5,25,1,1,1,25,15625,0.671854,14,11,XRAI_0.10,0,0,eucl,0.65
963,5,15,3,0.6,6,42,5625,0.76242,2,0,XRAI_0.10,0,0,eucl,0.75
678,5,25,1,1,1,32,15625,0.784965,14,11,XRAI_0.10,0,0,eucl,0.75
30205,5,50,3,1,24,127,62500,0.90202,32,21,XRAI_0.10,0,0,eucl,0.9
963,5,15,3,0.6,6,46,5625,0.801114,2,0,XRAI_0.10,0,0,eucl,0.8
678,5,25,1,1,1,34,15625,0.801606,14,11,XRAI_0.10,0,0,eucl,0.8
963,5,15,3,0.6,6,64,5625,0.853941,2,0,XRAI_0.10,0,0,eucl,0.85
963,5,15,3,0.6,6,73,5625,0.905719,3,0,XRAI_0.10,0,0,eucl,0.9
678,5,25,1,1,1,54,15625,0.851407,15,11,XRAI_0.10,0,0,eucl,0.85
963,5,15,3,0.6,6,97,5625,0.95286,3,0,XRAI_0.10,0,0,eucl,0.95
678,5,25,1,1,1,70,15625,0.901207,15,11,XRAI_0.10,0,0,eucl,0.9
963,5,15,3,0.6,6,146,5625,1,5,0,XRAI_0.10,0,0,eucl,1
30205,5,50,3,1,24,174,62500,0.951834,36,21,XRAI_0.10,0,0,eucl,0.95
1162,5,15,3,0.6,7,0,5625,1.11022e-16,0,0,XRAI_0.10,0,0,eucl,0
678,5,25,1,1,1,96,15625,0.952671,15,11,XRAI_0.10,0,0,eucl,0.95
1162,5,15,3,0.6,7,2,5625,0.127201,0,0,XRAI_0.10,0,0,eucl,0.1
1162,5,15,3,0.6,7,6,5625,0.257332,0,0,XRAI_0.10,0,0,eucl,0.25
1162,5,15,3,0.6,7,10,5625,0.402226,0,0,XRAI_0.10,0,0,eucl,0.4
1162,5,15,3,0.6,7,16,5625,0.512375,2,0,XRAI_0.10,0,0,eucl,0.5
1162,5,15,3,0.6,7,24,5625,0.660065,2,0,XRAI_0.10,0,0,eucl,0.65
1107,10,10,1,0.3,3,1850,10000,0.950559,3,1,XRAI_0.10,1,1,eucl,0.95
1162,5,15,3,0.6,7,32,5625,0.75596,2,0,XRAI_0.10,0,0,eucl,0.75
1162,5,15,3,0.6,7,36,5625,0.806782,2,0,XRAI_0.10,0,0,eucl,0.8
1162,5,15,3,0.6,7,83,5625,0.850929,3,0,XRAI_0.10,0,0,eucl,0.85
1162,5,15,3,0.6,7,103,5625,0.905719,3,0,XRAI_0.10,0,0,eucl,0.9
678,5,25,1,1,1,175,15625,1,17,11,XRAI_0.10,0,0,eucl,1
755,5,25,1,1,2,0,15625,0,9,9,XRAI_0.10,0,0,eucl,0
755,5,25,1,1,2,3,15625,0.16248,9,9,XRAI_0.10,0,0,eucl,0.1
755,5,25,1,1,2,5,15625,0.267989,9,9,XRAI_0.10,0,0,eucl,0.25
1162,5,15,3,0.6,7,158,5625,0.963485,3,0,XRAI_0.10,0,0,eucl,0.95
755,5,25,1,1,2,9,15625,0.401201,9,9,XRAI_0.10,0,0,eucl,0.4
755,5,25,1,1,2,11,15625,0.501683,9,9,XRAI_0.10,0,0,eucl,0.5
755,5,25,1,1,2,18,15625,0.653359,12,9,XRAI_0.10,0,0,eucl,0.65
755,5,25,1,1,2,24,15625,0.766762,12,9,XRAI_0.10,0,0,eucl,0.75
755,5,25,1,1,2,29,15625,0.800802,12,9,XRAI_0.10,0,0,eucl,0.8
755,5,25,1,1,2,39,15625,0.853031,13,9,XRAI_0.10,0,0,eucl,0.85
755,5,25,1,1,2,48,15625,0.908786,15,9,XRAI_0.10,0,0,eucl,0.9
1353,5,50,1,0.3,1,4224,62500,1,31,23,XRAI_0.10,0,0,eucl,1
755,5,25,1,1,2,61,15625,0.95101,13,9,XRAI_0.10,0,0,eucl,0.95
1505,5,50,1,0.3,2,0,62500,0,28,28,XRAI_0.10,0,0,eucl,0
1162,5,15,3,0.6,7,294,5625,1,5,0,XRAI_0.10,0,0,eucl,1
1391,5,15,3,0.6,8,0,5625,1.11022e-16,0,0,XRAI_0.10,0,0,eucl,0
1505,5,50,1,0.3,2,6,62500,0.125403,28,28,XRAI_0.10,0,0,eucl,0.1
1391,5,15,3,0.6,8,2,5625,0.127201,0,0,XRAI_0.10,0,0,eucl,0.1
1611,5,25,5,1,6,354,15625,1,8,1,XRAI_0.10,0,0,eucl,1
1391,5,15,3,0.6,8,6,5625,0.320458,0,0,XRAI_0.10,0,0,eucl,0.25
1391,5,15,3,0.6,8,8,5625,0.42188,1,0,XRAI_0.10,0,0,eucl,0.4
1505,5,50,1,0.3,2,17,62500,0.271659,28,28,XRAI_0.10,0,0,eucl,0.25
1391,5,15,3,0.6,8,12,5625,0.503792,1,0,XRAI_0.10,0,0,eucl,0.5
1942,5,25,5,1,7,0,15625,0,0,0,XRAI_0.10,0,0,eucl,0
1391,5,15,3,0.6,8,21,5625,0.680974,4,0,XRAI_0.10,0,0,eucl,0.65
1942,5,25,5,1,7,4,15625,0.134483,0,0,XRAI_0.10,0,0,eucl,0.1
1505,5,50,1,0.3,2,28,62500,0.41444,28,28,XRAI_0.10,0,0,eucl,0.4
1391,5,15,3,0.6,8,36,5625,0.752344,5,0,XRAI_0.10,0,0,eucl,0.75
1391,5,15,3,0.6,8,40,5625,0.811438,5,0,XRAI_0.10,0,0,eucl,0.8
1942,5,25,5,1,7,9,15625,0.251241,0,0,XRAI_0.10,0,0,eucl,0.25
1391,5,15,3,0.6,8,42,5625,0.858579,5,0,XRAI_0.10,0,0,eucl,0.85
1505,5,50,1,0.3,2,41,62500,0.505794,30,28,XRAI_0.10,0,0,eucl,0.5
1391,5,15,3,0.6,8,51,5625,0.905719,6,0,XRAI_0.10,0,0,eucl,0.9
1942,5,25,5,1,7,18,15625,0.405357,1,0,XRAI_0.10,0,0,eucl,0.4
1391,5,15,3,0.6,8,67,5625,0.95286,5,0,XRAI_0.10,0,0,eucl,0.95
1505,5,50,1,0.3,2,62,62500,0.650486,30,28,XRAI_0.10,0,0,eucl,0.65
1942,5,25,5,1,7,28,15625,0.521837,3,0,XRAI_0.10,0,0,eucl,0.5
1505,5,50,1,0.3,2,85,62500,0.753423,33,28,XRAI_0.10,0,0,eucl,0.75
1942,5,25,5,1,7,43,15625,0.651288,8,0,XRAI_0.10,0,0,eucl,0.65
755,5,25,1,1,2,165,15625,1,14,9,XRAI_0.10,0,0,eucl,1
1505,5,50,1,0.3,2,107,62500,0.804654,34,28,XRAI_0.10,0,0,eucl,0.8
882,5,25,1,1,3,0,15625,0,8,8,XRAI_0.10,0,0,eucl,0
882,5,25,1,1,3,2,15625,0.104589,8,8,XRAI_0.10,0,0,eucl,0.1
1942,5,25,5,1,7,58,15625,0.754073,8,0,XRAI_0.10,0,0,eucl,0.75
882,5,25,1,1,3,6,15625,0.323066,9,8,XRAI_0.10,0,0,eucl,0.25
882,5,25,1,1,3,8,15625,0.442577,10,8,XRAI_0.10,0,0,eucl,0.4
882,5,25,1,1,3,11,15625,0.505875,10,8,XRAI_0.10,0,0,eucl,0.5
1505,5,50,1,0.3,2,143,62500,0.853031,33,28,XRAI_0.10,0,0,eucl,0.85
882,5,25,1,1,3,19,15625,0.665575,12,8,XRAI_0.10,0,0,eucl,0.65
1942,5,25,5,1,7,76,15625,0.8,6,0,XRAI_0.10,0,0,eucl,0.8
882,5,25,1,1,3,24,15625,0.756689,12,8,XRAI_0.10,0,0,eucl,0.75
882,5,25,1,1,3,31,15625,0.80201,12,8,XRAI_0.10,0,0,eucl,0.8
882,5,25,1,1,3,43,15625,0.850869,14,8,XRAI_0.10,0,0,eucl,0.85
882,5,25,1,1,3,48,15625,0.90284,14,8,XRAI_0.10,0,0,eucl,0.9
1942,5,25,5,1,7,105,15625,0.855224,10,0,XRAI_0.10,0,0,eucl,0.85
1505,5,50,1,0.3,2,214,62500,0.901816,34,28,XRAI_0.10,0,0,eucl,0.9
882,5,25,1,1,3,65,15625,0.954393,15,8,XRAI_0.10,0,0,eucl,0.95
1942,5,25,5,1,7,135,15625,0.90202,12,0,XRAI_0.10,0,0,eucl,0.9
1391,5,15,3,0.6,8,433,5625,1,6,0,XRAI_0.10,0,1,eucl,1
1650,5,15,3,0.6,9,0,5625,1.11022e-16,1,1,XRAI_0.10,0,0,eucl,0
1650,5,15,3,0.6,9,3,5625,0.121871,1,1,XRAI_0.10,0,0,eucl,0.1
1650,5,15,3,0.6,9,6,5625,0.255539,2,1,XRAI_0.10,0,0,eucl,0.25
1650,5,15,3,0.6,9,11,5625,0.407454,2,1,XRAI_0.10,0,0,eucl,0.4
1650,5,15,3,0.6,9,16,5625,0.506036,3,1,XRAI_0.10,0,0,eucl,0.5
1650,5,15,3,0.6,9,32,5625,0.65876,4,1,XRAI_0.10,0,0,eucl,0.65
30205,5,50,3,1,24,477,62500,1,38,21,XRAI_0.10,0,0,eucl,1
1650,5,15,3,0.6,9,39,5625,0.770024,4,1,XRAI_0.10,0,0,eucl,0.75
1942,5,25,5,1,7,175,15625,0.95101,10,0,XRAI_0.10,0,0,eucl,0.95
32659,5,50,3,1,25,0,62500,0,16,16,XRAI_0.10,0,0,eucl,0
1650,5,15,3,0.6,9,47,5625,0.823617,4,1,XRAI_0.10,0,0,eucl,0.8
1650,5,15,3,0.6,9,51,5625,0.852427,4,1,XRAI_0.10,0,0,eucl,0.85
32659,5,50,3,1,25,4,62500,0.110461,16,16,XRAI_0.10,0,0,eucl,0.1
1650,5,15,3,0.6,9,61,5625,0.901117,4,1,XRAI_0.10,0,0,eucl,0.9
32659,5,50,3,1,25,10,62500,0.271248,19,16,XRAI_0.10,0,0,eucl,0.25
882,5,25,1,1,3,173,15625,1,15,8,XRAI_0.10,0,0,eucl,1
1650,5,15,3,0.6,9,86,5625,0.957836,5,1,XRAI_0.10,0,0,eucl,0.95
32659,5,50,3,1,25,18,62500,0.409475,20,16,XRAI_0.10,0,0,eucl,0.4
1059,5,25,1,1,4,0,15625,0,7,7,XRAI_0.10,0,0,eucl,0
1059,5,25,1,1,4,2,15625,0.135963,7,7,XRAI_0.10,0,0,eucl,0.1
1059,5,25,1,1,4,5,15625,0.258866,7,7,XRAI_0.10,0,0,eucl,0.25
32659,5,50,3,1,25,29,62500,0.503492,20,16,XRAI_0.10,0,0,eucl,0.5
1059,5,25,1,1,4,11,15625,0.419793,11,7,XRAI_0.10,0,0,eucl,0.4
1059,5,25,1,1,4,14,15625,0.500721,15,7,XRAI_0.10,0,0,eucl,0.5
1650,5,15,3,0.6,9,153,5625,1,6,1,XRAI_0.10,0,0,eucl,1
1939,5,15,3,0.6,10,0,5625,1.11022e-16,1,1,XRAI_0.10,0,0,eucl,0
1059,5,25,1,1,4,26,15625,0.654052,17,7,XRAI_0.10,0,0,eucl,0.65
1939,5,15,3,0.6,10,3,5625,0.117579,1,1,XRAI_0.10,0,0,eucl,0.1
1939,5,15,3,0.6,10,5,5625,0.267273,1,1,XRAI_0.10,0,0,eucl,0.25
32659,5,50,3,1,25,46,62500,0.65783,26,16,XRAI_0.10,0,0,eucl,0.65
1939,5,15,3,0.6,10,10,5625,0.425737,3,1,XRAI_0.10,0,0,eucl,0.4
1939,5,15,3,0.6,10,15,5625,0.529539,3,1,XRAI_0.10,0,0,eucl,0.5
1059,5,25,1,1,4,42,15625,0.765394,16,7,XRAI_0.10,0,0,eucl,0.75
1939,5,15,3,0.6,10,26,5625,0.652949,3,1,XRAI_0.10,0,0,eucl,0.65
1059,5,25,1,1,4,47,15625,0.80201,16,7,XRAI_0.10,0,0,eucl,0.8
1939,5,15,3,0.6,10,33,5625,0.761486,3,1,XRAI_0.10,0,0,eucl,0.75
1939,5,15,3,0.6,10,35,5625,0.811438,3,1,XRAI_0.10,0,0,eucl,0.8
1505,5,50,1,0.3,2,458,62500,0.954834,34,28,XRAI_0.10,0,0,eucl,0.95
1059,5,25,1,1,4,55,15625,0.856334,16,7,XRAI_0.10,0,0,eucl,0.85
1939,5,15,3,0.6,10,47,5625,0.86501,2,1,XRAI_0.10,0,0,eucl,0.85
32659,5,50,3,1,25,67,62500,0.755296,26,16,XRAI_0.10,0,0,eucl,0.75
32659,5,50,3,1,25,71,62500,0.807646,25,16,XRAI_0.10,0,0,eucl,0.8
1059,5,25,1,1,4,68,15625,0.909667,15,7,XRAI_0.10,0,0,eucl,0.9
1939,5,15,3,0.6,10,76,5625,0.905719,4,1,XRAI_0.10,0,0,eucl,0.9
1939,5,15,3,0.6,10,99,5625,0.95286,5,1,XRAI_0.10,0,0,eucl,0.95
32659,5,50,3,1,25,88,62500,0.850735,28,16,XRAI_0.10,0,0,eucl,0.85
1059,5,25,1,1,4,100,15625,0.952671,16,7,XRAI_0.10,0,0,eucl,0.95
32659,5,50,3,1,25,104,62500,0.904501,29,16,XRAI_0.10,0,0,eucl,0.9
1939,5,15,3,0.6,10,252,5625,1,6,1,XRAI_0.10,0,0,eucl,1
2258,5,15,3,0.6,11,0,5625,1.11022e-16,0,0,XRAI_0.10,0,0,eucl,0
32659,5,50,3,1,25,139,62500,0.951834,31,16,XRAI_0.10,0,0,eucl,0.95
1942,5,25,5,1,7,346,15625,1,13,0,XRAI_0.10,0,0,eucl,1
2258,5,15,3,0.6,11,4,5625,0.172957,0,0,XRAI_0.10,0,0,eucl,0.1
2258,5,15,3,0.6,11,6,5625,0.275201,0,0,XRAI_0.10,0,0,eucl,0.25
2258,5,15,3,0.6,11,9,5625,0.4,0,0,XRAI_0.10,0,0,eucl,0.4
2323,5,25,5,1,8,0,15625,0,3,3,XRAI_0.10,0,0,eucl,0
2258,5,15,3,0.6,11,15,5625,0.505587,1,0,XRAI_0.10,0,0,eucl,0.5
2323,5,25,5,1,8,4,15625,0.118184,3,3,XRAI_0.10,0,0,eucl,0.1
2258,5,15,3,0.6,11,25,5625,0.654875,2,0,XRAI_0.10,0,0,eucl,0.65
1059,5,25,1,1,4,190,15625,1,17,7,XRAI_0.10,0,0,eucl,1
2323,5,25,5,1,8,7,15625,0.303494,3,3,XRAI_0.10,0,0,eucl,0.25
1286,5,25,1,1,5,0,15625,0,8,8,XRAI_0.10,0,0,eucl,0
2258,5,15,3,0.6,11,37,5625,0.755051,2,0,XRAI_0.10,0,0,eucl,0.75
1286,5,25,1,1,5,3,15625,0.126021,8,8,XRAI_0.10,0,0,eucl,0.1
2323,5,25,5,1,8,10,15625,0.434881,4,3,XRAI_0.10,0,0,eucl,0.4
2258,5,15,3,0.6,11,47,5625,0.803362,3,0,XRAI_0.10,0,0,eucl,0.8
1286,5,25,1,1,5,7,15625,0.2955,9,8,XRAI_0.10,0,0,eucl,0.25
2323,5,25,5,1,8,13,15625,0.5205,5,3,XRAI_0.10,0,0,eucl,0.5
2258,5,15,3,0.6,11,62,5625,0.85547,5,0,XRAI_0.10,0,0,eucl,0.85
1286,5,25,1,1,5,11,15625,0.402003,9,8,XRAI_0.10,0,0,eucl,0.4
1286,5,25,1,1,5,14,15625,0.509123,9,8,XRAI_0.10,0,0,eucl,0.5
2323,5,25,5,1,8,21,15625,0.664858,6,3,XRAI_0.10,0,0,eucl,0.65
2258,5,15,3,0.6,11,84,5625,0.913077,6,0,XRAI_0.10,0,0,eucl,0.9
1286,5,25,1,1,5,23,15625,0.662006,11,8,XRAI_0.10,0,0,eucl,0.65
2323,5,25,5,1,8,33,15625,0.761337,7,3,XRAI_0.10,0,1,eucl,0.75
2258,5,15,3,0.6,11,114,5625,0.95286,8,0,XRAI_0.10,0,0,eucl,0.95
1286,5,25,1,1,5,34,15625,0.757019,10,8,XRAI_0.10,0,0,eucl,0.75
2323,5,25,5,1,8,36,15625,0.8004,7,3,XRAI_0.10,1,1,eucl,0.8
1286,5,25,1,1,5,44,15625,0.809842,10,8,XRAI_0.10,0,0,eucl,0.8
1286,5,25,1,1,5,53,15625,0.850334,10,8,XRAI_0.10,0,0,eucl,0.85
2323,5,25,5,1,8,51,15625,0.851946,8,3,XRAI_0.10,1,1,eucl,0.85
1286,5,25,1,1,5,64,15625,0.903667,11,8,XRAI_0.10,0,0,eucl,0.9
1286,5,25,1,1,5,86,15625,0.95101,11,8,XRAI_0.10,0,0,eucl,0.95
2258,5,15,3,0.6,11,239,5625,1,7,0,XRAI_0.10,0,0,eucl,1
2323,5,25,5,1,8,77,15625,0.900401,7,3,XRAI_0.10,1,1,eucl,0.9
2607,5,15,3,0.6,12,0,5625,1.11022e-16,2,2,XRAI_0.10,0,0,eucl,0
2607,5,15,3,0.6,12,2,5625,0.121871,2,2,XRAI_0.10,0,0,eucl,0.1
2607,5,15,3,0.6,12,6,5625,0.268791,2,2,XRAI_0.10,0,0,eucl,0.25
2607,5,15,3,0.6,12,13,5625,0.407829,3,2,XRAI_0.10,0,0,eucl,0.4
2607,5,15,3,0.6,12,20,5625,0.545883,4,2,XRAI_0.10,0,0,eucl,0.5
2607,5,15,3,0.6,12,38,5625,0.690879,6,2,XRAI_0.10,0,0,eucl,0.65
2607,5,15,3,0.6,12,50,5625,0.780911,6,2,XRAI_0.10,0,0,eucl,0.75
2607,5,15,3,0.6,12,51,5625,0.801114,6,2,XRAI_0.10,0,0,eucl,0.8
2607,5,15,3,0.6,12,61,5625,0.850929,6,2,XRAI_0.10,0,0,eucl,0.85
2607,5,15,3,0.6,12,71,5625,0.905719,7,2,XRAI_0.10,0,0,eucl,0.9
2323,5,25,5,1,8,121,15625,0.958048,7,3,XRAI_0.10,1,1,eucl,0.95
1286,5,25,1,1,5,158,15625,1,13,8,XRAI_0.10,0,0,eucl,1
1563,5,25,1,1,6,0,15625,0,10,10,XRAI_0.10,0,0,eucl,0
1563,5,25,1,1,6,2,15625,0.135963,10,10,XRAI_0.10,0,0,eucl,0.1
1563,5,25,1,1,6,4,15625,0.266025,10,10,XRAI_0.10,0,0,eucl,0.25
2607,5,15,3,0.6,12,135,5625,0.95286,8,2,XRAI_0.10,0,0,eucl,0.95
1563,5,25,1,1,6,9,15625,0.448058,11,10,XRAI_0.10,0,0,eucl,0.4
1563,5,25,1,1,6,11,15625,0.542704,11,10,XRAI_0.10,0,0,eucl,0.5
1563,5,25,1,1,6,16,15625,0.653821,14,10,XRAI_0.10,0,0,eucl,0.65
1563,5,25,1,1,6,24,15625,0.757678,14,10,XRAI_0.10,0,0,eucl,0.75
32659,5,50,3,1,25,312,62500,1,32,16,XRAI_0.10,0,0,eucl,1
1563,5,25,1,1,6,31,15625,0.804859,14,10,XRAI_0.10,0,0,eucl,0.8
35213,5,50,3,1,26,0,62500,0,16,16,XRAI_0.10,0,0,eucl,0
1563,5,25,1,1,6,37,15625,0.856334,12,10,XRAI_0.10,0,0,eucl,0.85
35213,5,50,3,1,26,4,62500,0.114336,16,16,XRAI_0.10,0,0,eucl,0.1
35213,5,50,3,1,26,10,62500,0.261759,16,16,XRAI_0.10,0,0,eucl,0.25
1563,5,25,1,1,6,51,15625,0.910557,14,10,XRAI_0.10,0,0,eucl,0.9
35213,5,50,3,1,26,19,62500,0.404282,20,16,XRAI_0.10,0,0,eucl,0.4
35213,5,50,3,1,26,28,62500,0.502526,22,16,XRAI_0.10,0,0,eucl,0.5
1563,5,25,1,1,6,79,15625,0.952671,15,10,XRAI_0.10,0,0,eucl,0.95
35213,5,50,3,1,26,49,62500,0.651116,22,16,XRAI_0.10,0,0,eucl,0.65
35213,5,50,3,1,26,62,62500,0.768311,25,16,XRAI_0.10,0,0,eucl,0.75
35213,5,50,3,1,26,68,62500,0.803429,24,16,XRAI_0.10,0,0,eucl,0.8
2607,5,15,3,0.6,12,443,5625,1,6,2,XRAI_0.10,0,0,eucl,1
